"source","Date","Treatment","Replicate","Response.Variable","Biomass","PercentCarbon","PercentCov","PercentCar","Respiration"
"AND_plant_biomass_2002-2021_processed.csv","2014","65","WS06","0.445833333333333",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","66","WS06","1.09333333333333",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","14","WS06",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","18","WS06","0.2",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","19","WS06","0.1",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","38","WS06",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","39","WS06","1.8",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","54","WS06","1.6375",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","22","WS07","3.01666666666667",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","24","WS07","0.314285714285714",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","26","WS07","0.1",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","1","WS07",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","14","WS07","0.991666666666667",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","18","WS07","0.142857142857143",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","19","WS07","0.5",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","20","WS07","1",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","43","WS07","0.716666666666667",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","45","WS07","0.1",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","47","WS07","0.6",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","49","WS07","1.6",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","63","WS07","0.15",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","3","WS07","0.583333333333333",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","39","WS07","1.01111111111111",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","41","WS07","0.622222222222222",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","65","WS07","0.333333333333333",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","68","WS07","1.75357142857143",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","69","WS07","1.53333333333333",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","70","WS07","0.820289855072464",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","66","WS07","1.19545454545455",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","67","WS07","1.1125",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","68","WS07","0.1",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","59","WS07","0.990909090909091",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014","61","WS07","0.4125",NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2009",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2014",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2003",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2011",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2012",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2017",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2018",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2016",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2015",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
"AND_plant_biomass_2002-2021_processed.csv","2019",NA,"WS08",NA,NA,NA,NA,NA,NA
