"site","year","season","date","web","transect","block","plot","subplot","quad","treatment","kartez","genus","sp.epithet","family","LifeHistory","PhotoPath","FunctionalGroup","cover","volume","biomass.BM","biomass.BIM","SiteCluster","MetStation","season.precip","GDD","SPEI.comp"
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"6",NA,"4","F","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",8.5,107.5,8.01185825,10.105,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"14",NA,"4","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",3.75,23,8.67528625,9.0975,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"11",NA,"1","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",2,14,5.532,5.532,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"16",NA,"1","F","MAPIP","Machaeranthera","pinnatifida","Asteraceae","perennial","C3","forb",0.1,0.8,0.2782,0.2782,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"11",NA,"2","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",7.6,78.7,21.0216,21.0216,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"7",NA,"3","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",12.05,195.2,25.32553512,22.97935,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"12",NA,"3","C","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",1.75,9.25,1.995,1.995,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"7",NA,"1","C","BAMU","Baileya","multiradiata","Asteraceae","perennial","C3","forb",5.5,170,9.0695,9.0695,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"13",NA,"2","C","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",3.35,60,8.24435,8.24435,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"9",NA,"3","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",3.25,40.25,8.9895,8.9895,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"17",NA,"3","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",17.55,339.15,36.58876146,33.46785,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"19",NA,"4","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",2.75,14.25,6.399284075,6.6715,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"11",NA,"3","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",4.7,39.1,13.0002,13.0002,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"3",NA,"2","C","DABR","Dalea","brachystachya","Fabaceae","annual","C3","forb",0.75,4.75,0.261,0.261,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"13",NA,"1","C","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",1.5,22.5,3.6915,3.6915,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"10",NA,"3","F","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",25.2,240.9,16.1044632,18.5976,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"19",NA,"2","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",7.9,85.35,18.40125146,19.1654,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"14",NA,"3","F","SPPO6","Sphaeralcea","polychroma","Malvaceae","perennial","C3","forb",3.5,114.5,5.7715,5.7715,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"2",NA,"4","C","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",3.25,33.25,7.99825,7.99825,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"2",NA,"4","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",4,22.5,2.556264,2.952,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"15",NA,"2","C","HYFIC","Hymenopappus","filifolius","Asteraceae","perennial","C3","forb",6,100,12.409614,13.8,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"17",NA,"1","F","MUAR2","Muhlenbergia","arenicola","Poaceae","perennial","C4","grass",2.2,12,6.005659922,6.4966,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"20",NA,"3","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",0.4,2,0.867765,0.4712,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"6",NA,"1","F","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",0.9,5,0.5751594,0.6642,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"12",NA,"3","C","MAPIP","Machaeranthera","pinnatifida","Asteraceae","perennial","C3","forb",8.25,125.5,22.9515,22.9515,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"3",NA,"2","C","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",0.2,0.6,0.1904231,0.0564,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"13",NA,"4","C","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",2.5,16,1.550835,1.504,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"8",NA,"1","F","BOBA2","Bouteloua","barbata","Poaceae","annual","C4","grass",0.5,2.5,0.112632,0.342,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"10",NA,"1","F","HYFIC","Hymenopappus","filifolius","Asteraceae","perennial","C3","forb",1,17,2.068269,2.3,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"12",NA,"2","C","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",0.25,1.25,0.1605,0.1605,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"18",NA,"1","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1,9,0.639066,0.738,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"13",NA,"3","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",3.25,56.25,7.673933197,6.19775,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"15",NA,"4","C","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",2.05,12.45,5.04505,5.04505,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"4",NA,"2","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",16.5,260.25,34.71357954,31.4655,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"19",NA,"1","F","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",5.05,28.95,12.42805,12.42805,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"14",NA,"4","F","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",0.2,1,0.2180165,0.094,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"17",NA,"3","F","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",2.5,16,6.1525,6.1525,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"12",NA,"4","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",8.8,90.95,24.3408,24.3408,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"8",NA,"4","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",1.05,6.95,2.9043,2.9043,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"16",NA,"3","F","MUAR2","Muhlenbergia","arenicola","Poaceae","perennial","C4","grass",0.5,2,1.449188507,1.4765,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"20",NA,"4","C","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",1.5,4.5,0.963,0.963,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"9",NA,"1","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",4.8,47.1,13.2768,13.2768,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"16",NA,"2","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",24.85,419.9,57.04962738,60.2861,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"4",NA,"4","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",24.65,436.15,50.83039483,47.00755,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"14",NA,"4","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",2,22,4.242702844,3.814,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"13",NA,"1","C","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",0.5,2.5,0.32149175,0.235,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"19",NA,"1","F","SPCO4","Sporobolus","contractus","Poaceae","perennial","C4","grass",0.25,6,0.584322605,0.86175,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"19",NA,"3","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",0.5,2.5,0.93567325,0.589,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"17",NA,"2","F","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",0.75,4.5,1.84575,1.84575,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"9",NA,"1","C","SPPO6","Sphaeralcea","polychroma","Malvaceae","perennial","C3","forb",3.75,258.25,6.18375,6.18375,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"14",NA,"2","F","SPPO6","Sphaeralcea","polychroma","Malvaceae","perennial","C3","forb",3,108,4.947,4.947,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"20",NA,"2","C","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",0.5,6.5,1.5665,1.5665,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"20",NA,"2","C","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",4.75,32.5,2.163625,2.163625,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"12",NA,"1","C","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",5.75,87.25,29.9115,29.9115,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"9",NA,"2","C","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",1.75,10.5,0.797125,0.797125,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"10",NA,"4","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",21.5,287.5,20.22777175,25.327,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"20",NA,"4","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",1.35,7.75,3.7341,3.7341,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"19",NA,"2","F","DAPU7","Dasyochloa","pulchella","Poaceae","perennial","C4","grass",0.1,0.3,0.176623996,0.25,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"8",NA,"1","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",1.5,12,4.149,4.149,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"8",NA,"1","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",10.5,125,10.2249585,12.369,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"11",NA,"4","F","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1.5,5.5,0.958599,1.107,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"9",NA,"3","C","MELE2","Melampodium","leucanthum","Asteraceae","perennial","C3","forb",0.5,3.5,1.798,1.798,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"6",NA,"3","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",2,22.5,4.692282443,4.852,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"9",NA,"2","C","GAPI","Gaillardia","pinnatifida","Asteraceae","perennial","C3","forb",0.75,8.25,1.23675,1.23675,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"12",NA,"4","C","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",0.35,2.6,0.86135,0.86135,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"15",NA,"4","C","HYFIC","Hymenopappus","filifolius","Asteraceae","perennial","C3","forb",27.5,424,56.8773975,63.25,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"10",NA,"3","F","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",0.75,4.75,1.61485725,1.8225,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"9",NA,"4","C","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",0.5,1.5,0.321,0.321,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"10",NA,"3","F","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.5,1,0.57,0.57,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"20",NA,"1","C","MUAR2","Muhlenbergia","arenicola","Poaceae","perennial","C4","grass",0.75,6.75,2.306200441,2.21475,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"2",NA,"3","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",3.6,18.8,2.3006376,2.6568,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"13",NA,"3","C","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",4.95,38.7,12.18195,12.18195,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"19",NA,"4","F","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",0.5,7,1.687,1.687,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"8",NA,"2","F","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",1.55,13.35,3.81455,3.81455,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"8",NA,"3","F","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",1.5,7,0.68325,0.68325,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"18",NA,"1","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",14,139.5,29.0059945,26.698,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"4",NA,"1","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",6.65,62.65,15.4861097,16.1329,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"3",NA,"2","C","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",12.2,68.6,28.04778273,29.5972,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"7",NA,"2","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",3,25.5,1.917198,2.214,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"11",NA,"1","F","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",0.5,2,1.2305,1.2305,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"15",NA,"2","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",10.2,113.2,21.38371186,19.4514,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"3",NA,"1","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",15.05,224.15,31.34312669,28.70035,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"2",NA,"1","C","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",14.7,91.35,33.73778816,35.6622,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"20",NA,"4","C","SPCO4","Sporobolus","contractus","Poaceae","perennial","C4","grass",1.25,9.75,3.420446756,4.30875,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"10",NA,"4","F","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",1.45,10.1,3.56845,3.56845,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"1",NA,"2","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",1,17,2.236838989,1.907,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"11",NA,"2","F","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",4.1,55.8,7.3488866,9.963,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"20",NA,"2","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",4.95,41.5,13.6917,13.6917,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"7",NA,"2","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",1,15,1.4553795,1.178,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"8",NA,"2","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",1.25,12.5,2.985280811,3.0325,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"14",NA,"3","F","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",0.5,2.5,0.32149175,0.235,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"12",NA,"1","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",0.3,0.6,0.1917198,0.2214,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"12",NA,"1","C","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",0.75,5.25,0.341625,0.341625,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"3",NA,"1","C","DABR","Dalea","brachystachya","Fabaceae","annual","C3","forb",1.15,8.25,0.4002,0.4002,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"16",NA,"2","F","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",0.6,3.4,1.4766,1.4766,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"19",NA,"4","F","BOBA2","Bouteloua","barbata","Poaceae","annual","C4","grass",0.5,6.5,0.112632,0.342,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"9",NA,"2","C","MUAR2","Muhlenbergia","arenicola","Poaceae","perennial","C4","grass",2.1,14.4,5.768789293,6.2013,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"20",NA,"3","C","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",0.1,0.5,0.7151,0.7151,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"19",NA,"2","F","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",6.7,79.8,4.2817422,4.9446,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"4",NA,"1","F","DABR","Dalea","brachystachya","Fabaceae","annual","C3","forb",1.75,18.75,0.609,0.609,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"2",NA,"2","C","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.05,0.25,0.057,0.057,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"2",NA,"2","C","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",4.3,46,10.5823,10.5823,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"8",NA,"4","F","MAPIP","Machaeranthera","pinnatifida","Asteraceae","perennial","C3","forb",0.5,6,1.391,1.391,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"15",NA,"2","C","SCBR2","Scleropogon","brevifolius","Poaceae","perennial","C4","grass",1.56,6.17,3.78679215,3.7284,"DeepWell","40",149.033,4107.019153,-0.604646946
"fertilizer",2004,"fall",2004-09-28,NA,NA,NA,"11",NA,"2","F","DABR","Dalea","brachystachya","Fabaceae","annual","C3","forb",0.5,3,0.174,0.174,"DeepWell","40",149.033,4107.019153,-0.604646946
