Survey Year,Year planted,Species_Full,SPCODE,SR,Block,Plot,ID,Row,Col,Position ID,Height.cm,Diameter.mm,DBH.mm,Dead,Reproducing,Reproduction Count,Notes on survey
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4506,4,B,4506,37,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4508,4,D,4508,26,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4509,4,E,4509,32.5,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4511,4,G,4511,31,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4513,5,A,4513,35.5,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4515,5,C,4515,30,1.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4516,5,D,4516,28,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4519,5,G,4519,25,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4520,5,H,4520,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4521,6,A,4521,25,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4524,6,D,4524,34,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4525,6,E,4525,31,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4527,6,G,4527,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4529,7,A,4529,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4530,7,B,4530,33,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4535,7,G,4535,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4536,7,H,4536,31.5,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4539,8,C,4539,28.5,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4540,8,D,4540,25,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4541,8,E,4541,24,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4542,8,F,4542,37,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,73,ACNE-2013-4544,8,H,4544,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,2,79,ACNE-2013-4873,2,A,4873,47,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,2,79,ACNE-2013-4878,2,F,4878,43,4,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,2,79,ACNE-2013-4882,3,B,4882,40.5,4.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,2,79,ACNE-2013-4905,6,A,4905,36,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,2,79,ACNE-2013-4909,6,E,4909,39,4,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,2,79,ACNE-2013-4910,6,F,4910,49,4.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5766,1,F,5766,28,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5773,2,E,5773,25,4,,No,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5774,2,F,5774,32.5,4.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5775,2,G,5775,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5776,2,H,5776,35,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5778,3,B,5778,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5780,3,D,5780,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5782,3,F,5782,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5784,3,H,5784,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5785,4,A,5785,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5788,4,D,5788,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5790,4,F,5790,33,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5793,5,A,5793,39,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5795,5,C,5795,32,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5796,5,D,5796,37.5,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5797,5,E,5797,27,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5798,5,F,5798,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5799,5,G,5799,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5801,6,A,5801,33,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5802,6,B,5802,31,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5803,6,C,5803,31,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5804,6,D,5804,33,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5807,6,G,5807,33.5,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5808,6,H,5808,47.5,4.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5810,7,B,5810,31.5,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5811,7,C,5811,32.5,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5812,7,D,5812,36,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5816,7,H,5816,37.5,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5817,8,A,5817,35,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5820,8,D,5820,32,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5823,8,G,5823,45,5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,2,95,ACNE-2013-5824,8,H,5824,30,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,99,ACNE-2013-5969,3,A,5969,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,99,ACNE-2013-5984,4,H,5984,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,99,ACNE-2013-5986,5,B,5986,32,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,99,ACNE-2013-5997,6,E,5997,40.5,4,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,99,ACNE-2013-6007,7,G,6007,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,99,ACNE-2013-6009,8,A,6009,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6210,1,B,6210,32,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6211,1,C,6211,33,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6212,1,D,6212,36,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6213,1,E,6213,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6216,1,H,6216,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6217,2,A,6217,39.5,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6218,2,B,6218,36.5,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6223,2,G,6223,29.5,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6225,3,A,6225,39.5,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6226,3,B,6226,31,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6228,3,D,6228,32,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6229,3,E,6229,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6230,3,F,6230,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6231,3,G,6231,37.5,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6232,3,H,6232,28,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6234,4,B,6234,26.5,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6235,4,C,6235,30,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6236,4,D,6236,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6237,4,E,6237,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6239,4,G,6239,33.5,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6240,4,H,6240,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6242,5,B,6242,35,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6243,5,C,6243,33.5,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6249,6,A,6249,30.5,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6250,6,B,6250,39,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6253,6,E,6253,36.5,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6255,6,G,6255,34,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6260,7,D,6260,53.5,4.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6267,8,C,6267,36,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6268,8,D,6268,37.5,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6270,8,F,6270,27,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,103,ACNE-2013-6272,8,H,6272,59.5,5,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,107,ACNE-2013-6469,1,E,6469,42,1.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,107,ACNE-2013-6486,3,F,6486,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,107,ACNE-2013-6490,4,B,6490,33,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,107,ACNE-2013-6505,6,A,6505,30,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,107,ACNE-2013-6527,8,G,6527,29,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7554,1,B,7554,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7557,1,E,7557,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7560,1,H,7560,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7564,2,D,7564,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7565,2,E,7565,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7566,2,F,7566,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7568,2,H,7568,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7571,3,C,7571,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7572,3,D,7572,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7574,3,F,7574,52,4,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7575,3,G,7575,40,5.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7576,3,H,7576,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7578,4,B,7578,31.5,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7580,4,D,7580,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7583,4,G,7583,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7584,4,H,7584,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7587,5,C,7587,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7592,5,H,7592,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7595,6,C,7595,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7596,6,D,7596,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7598,6,F,7598,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7600,6,H,7600,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7602,7,B,7602,42,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7603,7,C,7603,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7604,7,D,7604,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7605,7,E,7605,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7607,7,G,7607,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7610,8,B,7610,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7612,8,D,7612,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7613,8,E,7613,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7614,8,F,7614,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,126,ACNE-2013-7616,8,H,7616,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-769,1,A,769,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,128,ACNE-2013-7691,2,C,7691,39.5,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,128,ACNE-2013-7699,3,C,7699,50.5,5.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-770,1,B,770,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,128,ACNE-2013-7700,3,D,7700,35.5,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,128,ACNE-2013-7705,4,A,7705,36.5,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-771,1,C,771,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-772,1,D,772,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-774,1,F,774,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,128,ACNE-2013-7740,8,D,7740,37,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-782,2,F,782,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-786,3,B,786,32,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-787,3,C,787,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7873,1,A,7873,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7874,1,B,7874,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7875,1,C,7875,32.5,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7876,1,D,7876,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7878,1,F,7878,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7886,2,F,7886,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7887,2,G,7887,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7889,3,A,7889,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-789,3,E,789,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7892,3,D,7892,30,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7894,3,F,7894,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7895,3,G,7895,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7898,4,B,7898,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7901,4,E,7901,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7905,5,A,7905,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7906,5,B,7906,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7907,5,C,7907,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7908,5,D,7908,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-791,3,G,791,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7911,5,G,7911,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7912,5,H,7912,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7914,6,B,7914,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7918,6,F,7918,36,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7919,6,G,7919,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7921,7,A,7921,28,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7922,7,B,7922,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7923,7,C,7923,29.5,3,,No,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7924,7,D,7924,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7925,7,E,7925,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7927,7,G,7927,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7928,7,H,7928,33,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7929,8,A,7929,35,4,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7932,8,D,7932,29,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,3,131,ACNE-2013-7934,8,F,7934,40,4,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-794,4,B,794,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-799,4,G,799,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-804,5,D,804,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-805,5,E,805,29,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-806,5,F,806,35,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-808,5,H,808,35.5,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-810,6,B,810,26,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-812,6,D,812,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-813,6,E,813,38,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-814,6,F,814,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-815,6,G,815,30.5,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-817,7,A,817,41.5,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-818,7,B,818,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-819,7,C,819,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-821,7,E,821,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-822,7,F,822,33,2,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-823,7,G,823,37.5,4,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-824,7,H,824,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-825,8,A,825,15,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-829,8,E,829,15.5,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-830,8,F,830,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,2,1,13,ACNE-2013-831,8,G,831,13,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,1,14,ACNE-2013-835,1,C,835,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,140,ACNE-2013-8472,3,H,8472,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,140,ACNE-2013-8479,4,G,8479,62.5,4,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,1,14,ACNE-2013-848,2,H,848,30,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,140,ACNE-2013-8484,5,D,8484,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,140,ACNE-2013-8495,6,G,8495,33,2.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,140,ACNE-2013-8498,7,B,8498,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,3,140,ACNE-2013-8505,8,A,8505,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,1,14,ACNE-2013-851,3,C,851,34.5,3.5,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,1,14,ACNE-2013-866,5,B,866,29.5,3,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,1,14,ACNE-2013-867,5,C,867,,,,Yes,,,
2013,2013,Acer_negundo,ACNE,12,1,14,ACNE-2013-893,8,E,893,31.5,3,,Yes,,,
2013,2013,Acer_rubrum,ACRU,5,2,60,ACRU_2013_3663,2,G,3663,41,6,,No,,,
2013,2013,Acer_rubrum,ACRU,5,1,2,ACRU-2013-100,5,D,100,45.5,5.5,,Yes,,,
2013,2013,Acer_rubrum,ACRU,12,1,17,ACRU-2013-1028,1,D,1028,35,6,,Yes,,,
2013,2013,Acer_rubrum,ACRU,12,1,17,ACRU-2013-1030,1,F,1030,42,6.5,,Yes,,,
2013,2013,Acer_rubrum,ACRU,5,1,2,ACRU-2013-104,5,H,104,30,3.5,,No,,,
2013,2013,Acer_rubrum,ACRU,5,1,2,ACRU-2013-105,6,A,105,34,5.5,,Yes,,,
2013,2013,Acer_rubrum,ACRU,12,1,17,ACRU-2013-1067,6,C,1067,28.5,2.5,,Yes,,,
2013,2013,Acer_rubrum,ACRU,12,1,17,ACRU-2013-1071,6,G,1071,,,,Yes,,,
2013,2013,Acer_rubrum,ACRU,12,1,17,ACRU-2013-1087,8,G,1087,45.5,5.5,,No,,,
2013,2013,Acer_rubrum,ACRU,5,1,2,ACRU-2013-111,6,G,111,32.5,4.5,,Yes,,,
2013,2013,Acer_rubrum,ACRU,5,1,18,ACRU-2013-1140,7,D,1140,42,3.5,,Yes,,,
2013,2013,Acer_rubrum,ACRU,5,1,2,ACRU-2013-118,7,F,118,46,4.5,,Yes,,,
2013,2013,Acer_rubrum,ACRU,5,1,2,ACRU-2013-120,7,H,120,47,5,,Yes,,,
2013,2013,Acer_rubrum,ACRU,5,1,2,ACRU-2013-123,8,C,123,34,6,,No,,,
2013,2013,Acer_rubrum,ACRU,2,1,3,ACRU-2013-129,1,A,129,,,,Yes,,,
2013,2013,Acer_rubrum,ACRU,2,1,3,ACRU-2013-132,1,D,132,,,,Yes,,,
2013,2013,Acer_rubrum,ACRU,2,1,3,ACRU-2013-133,1,E,133,35.5,5,,Yes,,,
2013,2013,Acer_rubrum,ACRU,2,1,3,ACRU-2013-134,1,F,134,,,,Yes,,,
2013,2013,Acer_rubrum,ACRU,2,1,3,ACRU-2013-135,1,G,135,48.5,7.5,,No,,,
2013,2013,Acer_rubrum,ACRU,2,1,3,ACRU-2013-137,2,A,137,,,,Yes,,,
2013,2013,Acer_rubrum,ACRU,2,1,3,ACRU-2013-138,2,B,138,33,4.5,,No,,,
2013,2013,Acer_rubrum,ACRU,2,1,3,ACRU-2013-140,2,D,140,39,3,,Yes,,,
2013,2013,Acer_rubrum,ACRU,2,1,3,ACRU-2013-141,2,E,141,44,4,,Yes,,,
2013,2013,Acer_rubrum,ACRU,2,1,23,ACRU-2013-1410,1,B,1410,44,4.5,,No,,,
2013,2013,Acer_rubrum,ACRU,2,1,23,ACRU-2013-1412,1,D,1412,37,5,,No,,,
2013,2013,Acer_rubrum,ACRU,2,1,23,ACRU-2013-1415,1,G,1415,33,3.5,,No,,,
2013,2013,Acer_rubrum,ACRU,2,1,23,ACRU-2013-1417,2,A,1417,47,4.5,,No,,,
2013,2013,Acer_rubrum,ACRU,2,1,23,ACRU-2013-1419,2,C,1419,42,4,,Yes,,,
2013,2013,Acer_rubrum,ACRU,2,1,23,ACRU-2013-1421,2,E,1421,28,4,,No,,,
2013,2013,Acer_rubrum,ACRU,2,1,23,ACRU-2013-1422,2,F,1422,42,4,,Yes,,,
2013,2013,Acer_rubrum,ACRU,2,1,23,ACRU-2013-1423,2,G,1423,38,5.5,,Yes,,,
2013,2013,Acer_rubrum,ACRU,2,1,23,ACRU-2013-1425,3,A,1425,46,3,,No,,,
2013,2013,Acer_rubrum,ACRU,2,1,23,ACRU-2013-1426,3,B,1426,41.5,7,,No,,,
2013,2013,Acer_rubrum,ACRU,2,1,23,ACRU-2013-1427,3,C,1427,44,3,,No,,,
2013,2013,Acer_rubrum,ACRU,2,1,3,ACRU-2013-143,2,G,143,40.5,4,,Yes,,,
2013,2013,Acer_rubrum,ACRU,2,1,23,ACRU-2013-1430,3,F,1430,44,7,,No,,,
2013,2013,Acer_rubrum,ACRU,2,1,23,ACRU-2013-1432,3,H,1432,47,7,,Yes,,,
2013,2013,Acer_rubrum,ACRU,2,1,23,ACRU-2013-1433,4,A,1433,39,3,,No,,,
