DATE,Block-plot-rep,MONTH,YEAR,Reported_CO2_Flux_ug_C_cm-2_hr-1,Reported_CH4_Flux_ng_C_cm-2_hr-1,Reported_N2O_Flux_ng_N_cm-2_hr-1
9/25/2003,A-3-3,Sep,2003,15.42,0,0
9/25/2003,A-3-4,Sep,2003,20.89,0,5.86
9/25/2003,A-3-5,Sep,2003,15.98,10.45,0
9/25/2003,A-4-1,Sep,2003,26.86,0,0
9/25/2003,A-4-2,Sep,2003,20.71,0,0
9/25/2003,A-4-3,Sep,2003,18.9,0,8.25
9/25/2003,A-4-4,Sep,2003,17.47,0,2.28
9/25/2003,A-4-5,Sep,2003,16.59,0,0
9/24/2003,B-1-1,Sep,2003,25.37,-6.1,5.71
9/24/2003,B-1-2,Sep,2003,18.13,0,2.75
9/24/2003,B-1-3,Sep,2003,16.66,0,0
9/24/2003,B-1-4,Sep,2003,12.25,0,0
9/24/2003,B-1-5,Sep,2003,22.21,0,0
9/24/2003,B-2-1,Sep,2003,18.73,0,0
9/24/2003,B-2-2,Sep,2003,13.98,-8.88,-2.6
9/24/2003,B-2-3,Sep,2003,11.31,3.83,0
9/24/2003,B-2-4,Sep,2003,15.62,0,0
9/24/2003,B-2-5,Sep,2003,24.29,0,2
9/24/2003,B-3-1,Sep,2003,21.96,0,11.76
9/24/2003,B-3-2,Sep,2003,18.61,0,5.72
9/24/2003,B-3-3,Sep,2003,27.8,-3.99,0
9/24/2003,B-3-4,Sep,2003,18.02,0,15.32
9/24/2003,B-3-5,Sep,2003,16.77,5.3,0
9/24/2003,B-4-1,Sep,2003,48.48,0,0
9/24/2003,B-4-2,Sep,2003,26.11,0,0
9/24/2003,B-4-3,Sep,2003,16.05,0,0
9/24/2003,B-4-4,Sep,2003,18.82,0,7.49
9/24/2003,B-4-5,Sep,2003,11.72,-4.18,0
9/25/2003,C-1-1,Sep,2003,15.58,0,0
9/25/2003,C-1-2,Sep,2003,16.24,0,0
9/25/2003,C-1-3,Sep,2003,16.25,0,0
9/25/2003,C-1-4,Sep,2003,11.67,0,0
9/25/2003,C-1-5,Sep,2003,15.97,0,0
9/25/2003,C-2-1,Sep,2003,13.44,0,0
9/25/2003,C-2-2,Sep,2003,6.52,0,0
9/25/2003,C-2-3,Sep,2003,13.81,0,0
9/25/2003,C-2-4,Sep,2003,14.72,0,0
9/25/2003,C-2-5,Sep,2003,12.83,0,0
9/25/2003,C-3-1,Sep,2003,23.14,0,2.96
9/25/2003,C-3-2,Sep,2003,15.1,0,0
9/25/2003,C-3-3,Sep,2003,23.78,0,0
9/25/2003,C-3-4,Sep,2003,12.58,0,0
9/25/2003,C-3-5,Sep,2003,27.53,0,0
9/25/2003,C-4-1,Sep,2003,18.49,0,3.34
9/25/2003,C-4-2,Sep,2003,20.79,3.39,0
9/25/2003,C-4-3,Sep,2003,24.26,0,0
9/25/2003,C-4-4,Sep,2003,23.06,0,0
9/25/2003,C-4-5,Sep,2003,13.11,0,0
10/30/2003,A-1-1,Oct,2003,8.52,0,-7.9
10/30/2003,A-1-2,Oct,2003,17.41,0,-1.56
10/30/2003,A-1-3,Oct,2003,7.22,0,0
10/30/2003,A-1-4,Oct,2003,17.43,0,0
10/30/2003,A-1-5,Oct,2003,14.5,0,0
10/30/2003,A-2-1,Oct,2003,5.48,0,0
10/30/2003,A-2-2,Oct,2003,3.91,0,0
10/30/2003,A-2-3,Oct,2003,9.25,0,5.25
10/30/2003,A-2-4,Oct,2003,16.59,0,0
10/30/2003,A-2-5,Oct,2003,10.79,13.54,7.93
10/30/2003,A-3-1,Oct,2003,12.68,12.74,0
10/30/2003,A-3-2,Oct,2003,7.35,0,0
10/30/2003,A-3-3,Oct,2003,8.01,0,0
10/30/2003,A-3-4,Oct,2003,10.36,0,0
10/30/2003,A-3-5,Oct,2003,10.5,0,0
10/30/2003,A-4-1,Oct,2003,10.23,19.36,2.93
10/30/2003,A-4-2,Oct,2003,7.67,0,0
10/30/2003,A-4-3,Oct,2003,13.68,0,0
10/30/2003,A-4-4,Oct,2003,12.54,0,0
10/30/2003,A-4-5,Oct,2003,9.15,0,1.63
10/29/2003,B-1-1,Oct,2003,17.3,0,0
10/29/2003,B-1-2,Oct,2003,12.35,0,0
10/29/2003,B-1-3,Oct,2003,12.7,0,0.9
10/29/2003,B-1-4,Oct,2003,9.81,0,0
10/29/2003,B-1-5,Oct,2003,8.78,0,0
10/29/2003,B-2-1,Oct,2003,18.65,0,0
10/29/2003,B-2-2,Oct,2003,11.41,0,0
10/29/2003,B-2-3,Oct,2003,6.85,0,0
10/29/2003,B-2-4,Oct,2003,7.59,0,0
10/29/2003,B-2-5,Oct,2003,17.34,0,0
10/29/2003,B-3-1,Oct,2003,11.9,-11.74,0
10/29/2003,B-3-2,Oct,2003,,,
10/29/2003,B-3-3,Oct,2003,14.5,-12.19,0
10/29/2003,B-3-4,Oct,2003,11.14,0,0
10/29/2003,B-3-5,Oct,2003,5.11,0,4.08
10/29/2003,B-4-1,Oct,2003,15.18,0,0
10/29/2003,B-4-2,Oct,2003,14.91,0,0
10/29/2003,B-4-3,Oct,2003,,,
10/29/2003,B-4-4,Oct,2003,,,
10/29/2003,B-4-5,Oct,2003,9.58,0,0
10/30/2003,C-1-1,Oct,2003,,,
10/30/2003,C-1-2,Oct,2003,,,
10/30/2003,C-1-3,Oct,2003,7.32,0,-1.55
10/30/2003,C-1-4,Oct,2003,19.95,0,0
10/30/2003,C-1-5,Oct,2003,6.36,0,0
10/30/2003,C-2-1,Oct,2003,14.84,11.71,0
10/30/2003,C-2-2,Oct,2003,14.93,0,0
10/30/2003,C-2-3,Oct,2003,8.7,-10.39,0
10/30/2003,C-2-4,Oct,2003,20.36,0,-1.3
10/30/2003,C-2-5,Oct,2003,9.3,-20.6,0
10/30/2003,C-3-1,Oct,2003,,,
10/30/2003,C-3-2,Oct,2003,9.26,0,0
10/30/2003,C-3-3,Oct,2003,16.54,0,0
10/30/2003,C-3-4,Oct,2003,9.72,12.3,0
10/30/2003,C-3-5,Oct,2003,,,
10/30/2003,C-4-1,Oct,2003,8.75,0,0
10/30/2003,C-4-2,Oct,2003,10.02,0,0
10/30/2003,C-4-3,Oct,2003,15.5,0,-1.14
10/30/2003,C-4-4,Oct,2003,14.41,0,0
10/30/2003,C-4-5,Oct,2003,13.29,-7.3,-6.99
11/28/2003,A-1-1,Nov,2003,7.31,-3.52,0
11/28/2003,A-1-2,Nov,2003,13.2,5.89,-0.82
11/28/2003,A-1-3,Nov,2003,10.94,0,0
11/28/2003,A-1-4,Nov,2003,9.08,0,-0.78
11/28/2003,A-1-5,Nov,2003,16.64,-7.85,-1.15
11/28/2003,A-2-1,Nov,2003,8.72,0,0
11/28/2003,A-2-2,Nov,2003,10.76,0,0
11/28/2003,A-2-3,Nov,2003,4.84,7.93,0
11/28/2003,A-2-4,Nov,2003,8.9,3.34,0
11/28/2003,A-2-5,Nov,2003,9.6,0,0
11/28/2003,A-3-1,Nov,2003,13.13,0,1.31
11/28/2003,A-3-2,Nov,2003,15.89,0,-0.78
11/28/2003,A-3-3,Nov,2003,15.16,0,0
11/28/2003,A-3-4,Nov,2003,14.7,0,0
11/28/2003,A-3-5,Nov,2003,19.32,-2.76,0
11/28/2003,A-4-1,Nov,2003,8.25,0,0
11/28/2003,A-4-2,Nov,2003,7.79,0,0
11/28/2003,A-4-3,Nov,2003,9.5,0,0
11/28/2003,A-4-4,Nov,2003,15.52,0,0.97
11/28/2003,A-4-5,Nov,2003,11.84,68.36,0
11/20/2003,B-1-1,Nov,2003,18.89,0,0
11/20/2003,B-1-2,Nov,2003,10.56,0,0
11/20/2003,B-1-3,Nov,2003,13.85,0,0
11/20/2003,B-1-4,Nov,2003,11.94,0,0
11/20/2003,B-1-5,Nov,2003,12.64,16.53,1.18
11/20/2003,B-2-1,Nov,2003,21.94,0,-2.08
11/20/2003,B-2-2,Nov,2003,7.88,0,0
11/20/2003,B-2-3,Nov,2003,19.18,0,0
11/20/2003,B-2-4,Nov,2003,13.44,0,0
11/20/2003,B-2-5,Nov,2003,13.1,0,-0.57
11/20/2003,B-3-1,Nov,2003,10.47,0,0
11/20/2003,B-3-2,Nov,2003,8.97,0,0
11/20/2003,B-3-3,Nov,2003,15.18,0,0
11/20/2003,B-3-4,Nov,2003,8.59,0,0
11/20/2003,B-3-5,Nov,2003,5.11,0,1.06
11/20/2003,B-4-1,Nov,2003,7.87,0,2.66
11/20/2003,B-4-2,Nov,2003,11.91,-5.86,-1.98
11/20/2003,B-4-3,Nov,2003,5.12,10.75,2.25
11/20/2003,B-4-4,Nov,2003,4.53,0,0
11/20/2003,B-4-5,Nov,2003,13.73,0,-0.87
11/26/2003,C-1-1,Nov,2003,8.77,0,0
11/26/2003,C-1-2,Nov,2003,15.3,-19.72,-1.14
11/26/2003,C-1-3,Nov,2003,6.85,0,0
11/26/2003,C-1-4,Nov,2003,5.76,0,0
11/26/2003,C-1-5,Nov,2003,7.45,0,0
11/26/2003,C-2-1,Nov,2003,6.82,0,0
11/26/2003,C-2-2,Nov,2003,6.26,0,0
11/26/2003,C-2-3,Nov,2003,11.15,0,-1.31
11/26/2003,C-2-4,Nov,2003,6.45,0,-0.43
11/26/2003,C-2-5,Nov,2003,10.37,0,-0.57
11/26/2003,C-3-1,Nov,2003,15.53,0,0
11/26/2003,C-3-2,Nov,2003,9.3,-4.39,-1.39
11/26/2003,C-3-3,Nov,2003,17.3,0,0
11/26/2003,C-3-4,Nov,2003,7.75,0,-0.68
11/26/2003,C-3-5,Nov,2003,10.75,0,0
11/26/2003,C-4-1,Nov,2003,15.79,0,-0.76
11/26/2003,C-4-2,Nov,2003,8.79,95.71,-1.16
11/26/2003,C-4-3,Nov,2003,5.41,0,0.89
11/26/2003,C-4-4,Nov,2003,11.64,0,-1.09
11/26/2003,C-4-5,Nov,2003,8.97,0,-0.88
12/22/2003,A-1-1,Dec,2003,12.75,0,0
12/22/2003,A-1-2,Dec,2003,7.01,0,-1.13
12/22/2003,A-1-3,Dec,2003,14.97,0,-1.44
12/22/2003,A-1-4,Dec,2003,9.26,0,-0.79
12/22/2003,A-1-5,Dec,2003,8.05,0,-2.32
12/22/2003,A-2-1,Dec,2003,5.54,0,0
12/22/2003,A-2-2,Dec,2003,5.44,0,0
12/22/2003,A-2-3,Dec,2003,17.58,0,0
12/22/2003,A-2-4,Dec,2003,7.58,0,0
12/22/2003,A-2-5,Dec,2003,10.32,0,0
12/22/2003,A-3-1,Dec,2003,9.78,0,0
12/22/2003,A-3-2,Dec,2003,17.42,0,0
12/22/2003,A-3-3,Dec,2003,12.12,0,0
12/22/2003,A-3-4,Dec,2003,7.81,0,0
12/22/2003,A-3-5,Dec,2003,7.61,0,0
12/22/2003,A-4-1,Dec,2003,11.22,0,0
12/22/2003,A-4-2,Dec,2003,7.64,0,0
12/22/2003,A-4-3,Dec,2003,11.06,0,-0.64
12/22/2003,A-4-4,Dec,2003,9.28,0,-1.15
12/22/2003,A-4-5,Dec,2003,13.05,0,0
12/17/2003,B-1-1,Dec,2003,7.65,0,0
12/17/2003,B-1-2,Dec,2003,10.62,23.73,-0.74
12/17/2003,B-1-3,Dec,2003,9.63,0,0
12/17/2003,B-1-4,Dec,2003,17.71,0,1.82
12/17/2003,B-1-5,Dec,2003,,,
12/17/2003,B-2-1,Dec,2003,13.04,0,0
12/17/2003,B-2-2,Dec,2003,10.95,0,0
12/17/2003,B-2-3,Dec,2003,7.08,0,0
12/17/2003,B-2-4,Dec,2003,5.78,0,0
12/17/2003,B-2-5,Dec,2003,8.26,0,0
12/17/2003,B-3-1,Dec,2003,22.01,0,0
12/17/2003,B-3-2,Dec,2003,13.81,0,2.26
12/17/2003,B-3-3,Dec,2003,20.61,0,-0.98
12/17/2003,B-3-4,Dec,2003,15.17,0,-1.02
12/17/2003,B-3-5,Dec,2003,9.92,0,-0.74
12/17/2003,B-4-1,Dec,2003,8.72,0,0
12/17/2003,B-4-2,Dec,2003,9.58,0,0
12/17/2003,B-4-3,Dec,2003,3.86,19.38,0
12/17/2003,B-4-4,Dec,2003,7.55,0,0
12/17/2003,B-4-5,Dec,2003,16.82,0,-0.95
12/18/2003,C-1-1,Dec,2003,10.11,0,-0.51
12/18/2003,C-1-2,Dec,2003,11.91,0,-1.19
12/18/2003,C-1-3,Dec,2003,17.92,0,0
12/18/2003,C-1-4,Dec,2003,6.4,0,0
12/18/2003,C-1-5,Dec,2003,8.67,0,0
12/18/2003,C-2-1,Dec,2003,10.35,0,0
12/18/2003,C-2-2,Dec,2003,20.74,0,0
12/18/2003,C-2-3,Dec,2003,,,
12/18/2003,C-2-4,Dec,2003,9.62,0,0
12/18/2003,C-2-5,Dec,2003,7.26,19.34,-0.55
12/18/2003,C-3-1,Dec,2003,21.48,0,-2.12
12/18/2003,C-3-2,Dec,2003,7.9,0,-2.44
12/18/2003,C-3-3,Dec,2003,8.68,0,0
12/18/2003,C-3-4,Dec,2003,8.25,0,-2.73
12/18/2003,C-3-5,Dec,2003,9.21,0,-0.71
12/18/2003,C-4-1,Dec,2003,17.08,0,0
12/18/2003,C-4-2,Dec,2003,11.15,0,-2.02
12/18/2003,C-4-3,Dec,2003,10.28,28.06,1.28
12/18/2003,C-4-4,Dec,2003,8.61,-43.91,0
12/18/2003,C-4-5,Dec,2003,7.87,-4.32,0
1/30/2004,A-1-1,Jan,2004,9.54,-7.22,-4.29
1/30/2004,A-1-2,Jan,2004,7.08,0,0
1/30/2004,A-1-3,Jan,2004,15.75,-11.09,-1.51
1/30/2004,A-1-4,Jan,2004,16.32,0,-2.82
1/30/2004,A-1-5,Jan,2004,17.5,0,-0.84
1/30/2004,A-2-1,Jan,2004,8.56,0,-4.36
1/30/2004,A-2-2,Jan,2004,28.97,1.81,24.14
1/30/2004,A-2-3,Jan,2004,4.52,0,0.61
1/30/2004,A-2-4,Jan,2004,13.9,0,0
1/30/2004,A-2-5,Jan,2004,11.86,-9.57,1.95
1/30/2004,A-3-1,Jan,2004,13.46,0,0
1/30/2004,A-3-2,Jan,2004,13.33,-3.64,-0.85
1/30/2004,A-3-3,Jan,2004,11.32,-13.68,-0.9
1/30/2004,A-3-4,Jan,2004,10.82,-4.04,-0.49
1/30/2004,A-3-5,Jan,2004,11.98,-1.67,-1.08
1/30/2004,A-4-1,Jan,2004,17.38,0,-1.04
1/30/2004,A-4-2,Jan,2004,10.96,-3.97,-0.9
1/30/2004,A-4-3,Jan,2004,10.42,0,2.69
1/30/2004,A-4-4,Jan,2004,14.94,-2.08,0
1/30/2004,A-4-5,Jan,2004,12.53,0,-1.39
1/29/2004,B-1-1,Jan,2004,10.98,0,-0.76
1/29/2004,B-1-2,Jan,2004,8.26,0,-2.03
1/29/2004,B-1-3,Jan,2004,12.84,0,-0.68
1/29/2004,B-1-4,Jan,2004,14.7,0,-1.03
1/29/2004,B-1-5,Jan,2004,14.37,0,1.67
1/29/2004,B-2-1,Jan,2004,19.69,14.38,0
1/29/2004,B-2-2,Jan,2004,15.88,0,0
1/29/2004,B-2-3,Jan,2004,11.64,0,0
1/29/2004,B-2-4,Jan,2004,10.94,0,0
1/29/2004,B-2-5,Jan,2004,8.82,0,0
1/29/2004,B-3-1,Jan,2004,11.2,0,0
1/29/2004,B-3-2,Jan,2004,11.79,-6.75,3.37
1/29/2004,B-3-3,Jan,2004,11.7,-4.54,0
1/29/2004,B-3-4,Jan,2004,15.48,0,1.39
1/29/2004,B-3-5,Jan,2004,8.93,-3.99,0
1/29/2004,B-4-1,Jan,2004,12.27,-15.94,0
1/29/2004,B-4-2,Jan,2004,8.32,0,0
1/29/2004,B-4-3,Jan,2004,6.26,0,0
1/29/2004,B-4-4,Jan,2004,5.89,0,1.75
1/29/2004,B-4-5,Jan,2004,7.1,0,0
1/28/2004,C-1-1,Jan,2004,8.27,0,0
1/28/2004,C-1-2,Jan,2004,8.28,-3.29,-2.38
1/28/2004,C-1-3,Jan,2004,5.37,0,3.9
1/28/2004,C-1-4,Jan,2004,10.52,0,0
1/28/2004,C-1-5,Jan,2004,8.05,0,4.79
1/28/2004,C-2-1,Jan,2004,8.92,0,0
1/28/2004,C-2-2,Jan,2004,,,
1/28/2004,C-2-3,Jan,2004,7.14,0,-1.25
1/28/2004,C-2-4,Jan,2004,7.16,0,-0.27
1/28/2004,C-2-5,Jan,2004,8.42,-32.37,0
1/28/2004,C-3-1,Jan,2004,11.8,-22.2,0
1/28/2004,C-3-2,Jan,2004,7.37,0,0
1/28/2004,C-3-3,Jan,2004,11.47,0,0
1/28/2004,C-3-4,Jan,2004,8.78,0,0
1/28/2004,C-3-5,Jan,2004,10.43,0,0
1/28/2004,C-4-1,Jan,2004,6.67,-4.86,0
1/28/2004,C-4-2,Jan,2004,9.3,0,0
1/28/2004,C-4-3,Jan,2004,,,
1/28/2004,C-4-4,Jan,2004,8.55,0,-0.5
1/28/2004,C-4-5,Jan,2004,9.34,0,-0.56
2/26/2004,A-1-1,Feb,2004,7.38,0,-8.45
2/26/2004,A-1-2,Feb,2004,11.11,0,-0.61
2/26/2004,A-1-3,Feb,2004,7.79,0,0
2/26/2004,A-1-4,Feb,2004,12.1,0,-0.89
2/26/2004,A-1-5,Feb,2004,11.88,0,0
2/26/2004,A-2-1,Feb,2004,11.47,0,0
2/26/2004,A-2-2,Feb,2004,4.12,10.19,0
2/26/2004,A-2-3,Feb,2004,5.75,0,2.3
2/26/2004,A-2-4,Feb,2004,9,-4.85,0
2/26/2004,A-2-5,Feb,2004,5.4,0,0
2/26/2004,A-3-1,Feb,2004,10.69,0,-11.05
2/26/2004,A-3-2,Feb,2004,7.5,0,-7.16
2/26/2004,A-3-3,Feb,2004,8.61,-14.06,0
2/26/2004,A-3-4,Feb,2004,6.9,0,-0.95
2/26/2004,A-3-5,Feb,2004,9.85,0,-1.74
2/26/2004,A-4-1,Feb,2004,7.33,0,0
2/26/2004,A-4-2,Feb,2004,4.61,0,-0.88
2/26/2004,A-4-3,Feb,2004,8.58,-10.8,0
2/26/2004,A-4-4,Feb,2004,12.48,0,-4.19
2/26/2004,A-4-5,Feb,2004,10.31,0,0
2/25/2004,B-1-1,Feb,2004,15.82,0,0
2/25/2004,B-1-2,Feb,2004,10.08,0,0
2/25/2004,B-1-3,Feb,2004,9.81,0,-3.59
2/25/2004,B-1-4,Feb,2004,11.78,-0.47,-1.09
2/25/2004,B-1-5,Feb,2004,8.67,0,0.88
2/25/2004,B-2-1,Feb,2004,13.18,0,0
2/25/2004,B-2-2,Feb,2004,13.19,-6.12,0
2/25/2004,B-2-3,Feb,2004,7.95,0,0
2/25/2004,B-2-4,Feb,2004,12.27,-1.65,-1.86
2/25/2004,B-2-5,Feb,2004,12.75,0,0
2/25/2004,B-3-1,Feb,2004,20.74,-4.63,0
2/25/2004,B-3-2,Feb,2004,4.09,3.18,1.37
2/25/2004,B-3-3,Feb,2004,13.27,-4.02,-0.39
2/25/2004,B-3-4,Feb,2004,9.88,0,2.37
2/25/2004,B-3-5,Feb,2004,7.21,0,3.4
2/25/2004,B-4-1,Feb,2004,9.58,0,2.67
2/25/2004,B-4-2,Feb,2004,10.36,-5.71,0
2/25/2004,B-4-3,Feb,2004,5.69,0,5.69
2/25/2004,B-4-4,Feb,2004,8.22,12.58,0
2/25/2004,B-4-5,Feb,2004,9.01,0,0
2/27/2004,C-1-1,Feb,2004,10.26,0,-0.42
2/27/2004,C-1-2,Feb,2004,9.16,1.36,-0.42
2/27/2004,C-1-3,Feb,2004,13.93,0,0
2/27/2004,C-1-4,Feb,2004,9.81,7.49,0
2/27/2004,C-1-5,Feb,2004,6.25,0,0
2/27/2004,C-2-1,Feb,2004,8.01,0,0
2/27/2004,C-2-2,Feb,2004,11.23,0,-0.38
2/27/2004,C-2-3,Feb,2004,5.82,0,0
2/27/2004,C-2-4,Feb,2004,14.5,0,0
2/27/2004,C-2-5,Feb,2004,11.54,0,-0.7
2/27/2004,C-3-1,Feb,2004,14.39,0,0
2/27/2004,C-3-2,Feb,2004,11.63,0,0
2/27/2004,C-3-3,Feb,2004,15.24,0,0
2/27/2004,C-3-4,Feb,2004,9.46,0,0
2/27/2004,C-3-5,Feb,2004,16.1,0,0
2/27/2004,C-4-1,Feb,2004,15.21,0,-2.01
2/27/2004,C-4-2,Feb,2004,11.19,0,1.39
2/27/2004,C-4-3,Feb,2004,9.56,0,0
2/27/2004,C-4-4,Feb,2004,14.86,0,0
2/27/2004,C-4-5,Feb,2004,7.78,0,-0.91
3/26/2004,A-1-1,Mar,2004,9.88,-4.36,-0.36
3/26/2004,A-1-2,Mar,2004,9.86,0,0
3/26/2004,A-1-3,Mar,2004,11.3,0,0
3/26/2004,A-1-4,Mar,2004,10.83,-2.01,0
3/26/2004,A-1-5,Mar,2004,10.05,0,0
3/26/2004,A-2-1,Mar,2004,10.49,0,2.97
3/26/2004,A-2-2,Mar,2004,17.24,0,0
3/26/2004,A-2-3,Mar,2004,8.7,32.15,0
3/26/2004,A-2-4,Mar,2004,13.59,0,1.01
3/26/2004,A-2-5,Mar,2004,8.74,0,0
3/26/2004,A-3-1,Mar,2004,6.75,-2.74,2.63
3/26/2004,A-3-2,Mar,2004,11.75,0,3.08
3/26/2004,A-3-3,Mar,2004,12.92,0,0.74
3/26/2004,A-3-4,Mar,2004,11.52,0,0
3/26/2004,A-3-5,Mar,2004,8.39,0,0
3/26/2004,A-4-1,Mar,2004,4.88,0,0
3/26/2004,A-4-2,Mar,2004,11.51,1,0
3/26/2004,A-4-3,Mar,2004,11.36,-0.77,1.22
3/26/2004,A-4-4,Mar,2004,13.66,0,0
3/26/2004,A-4-5,Mar,2004,13.87,1480.28,0.59
3/25/2004,B-1-1,Mar,2004,17.59,0,2.3
3/25/2004,B-1-2,Mar,2004,8.07,0,0
3/25/2004,B-1-3,Mar,2004,10.13,-7.74,0
3/25/2004,B-1-4,Mar,2004,5.01,0,0
3/25/2004,B-1-5,Mar,2004,5.19,0,2.64
3/25/2004,B-2-1,Mar,2004,24.74,0,4.66
3/25/2004,B-2-2,Mar,2004,10.26,2.9,0.87
3/25/2004,B-2-3,Mar,2004,14.23,0,0
3/25/2004,B-2-4,Mar,2004,12.66,0,0
3/25/2004,B-2-5,Mar,2004,24.01,-1.07,0
3/25/2004,B-3-1,Mar,2004,8.68,0,0
3/25/2004,B-3-2,Mar,2004,10.12,0,0
3/25/2004,B-3-3,Mar,2004,8.02,0,1.41
3/25/2004,B-3-4,Mar,2004,13.89,0,1.41
3/25/2004,B-3-5,Mar,2004,4.31,0,0
3/25/2004,B-4-1,Mar,2004,5.8,0,0
3/25/2004,B-4-2,Mar,2004,13.92,-27.19,0.51
3/25/2004,B-4-3,Mar,2004,1.72,0,0
3/25/2004,B-4-4,Mar,2004,,,
3/25/2004,B-4-5,Mar,2004,12.09,0,0
3/24/2004,C-1-1,Mar,2004,10.82,0,1.44
3/24/2004,C-1-2,Mar,2004,14.94,0,0
3/24/2004,C-1-3,Mar,2004,10.02,-4.39,0
3/24/2004,C-1-4,Mar,2004,7.68,0,0
3/24/2004,C-1-5,Mar,2004,4.7,0,2.28
3/24/2004,C-2-1,Mar,2004,13.93,0,0.79
3/24/2004,C-2-2,Mar,2004,17.28,0,7.49
3/24/2004,C-2-3,Mar,2004,11.16,0,0
3/24/2004,C-2-4,Mar,2004,8.08,4.54,0
3/24/2004,C-2-5,Mar,2004,15.96,0,0
3/24/2004,C-3-1,Mar,2004,13.88,0,0
3/24/2004,C-3-2,Mar,2004,10.11,0,0
3/24/2004,C-3-3,Mar,2004,22.2,0,0
3/24/2004,C-3-4,Mar,2004,9.51,-1.66,0
3/24/2004,C-3-5,Mar,2004,14.02,0,0
3/24/2004,C-4-1,Mar,2004,12.7,0,0
3/24/2004,C-4-2,Mar,2004,5.09,0,0
3/24/2004,C-4-3,Mar,2004,5.5,0,1.71
3/24/2004,C-4-4,Mar,2004,,,
3/24/2004,C-4-5,Mar,2004,17.26,0,0
4/30/2004,A-1-1,Apr,2004,19.7,-28.45,0
4/30/2004,A-1-2,Apr,2004,10.09,0,0
4/30/2004,A-1-3,Apr,2004,23.96,-8.65,-1.26
4/30/2004,A-1-4,Apr,2004,8.79,0,0
4/30/2004,A-1-5,Apr,2004,10.9,-7.53,0
4/30/2004,A-2-1,Apr,2004,9.33,0.85,0
4/30/2004,A-2-2,Apr,2004,11.39,0,0
4/30/2004,A-2-3,Apr,2004,6.59,0,0
4/30/2004,A-2-4,Apr,2004,19.87,0,2.17
4/30/2004,A-2-5,Apr,2004,12.61,0,0
4/30/2004,A-3-1,Apr,2004,26.61,0,0
4/30/2004,A-3-2,Apr,2004,24.02,0,0
4/30/2004,A-3-3,Apr,2004,10.8,0,0
4/30/2004,A-3-4,Apr,2004,16.98,-7.27,0
4/30/2004,A-3-5,Apr,2004,6.39,0,0
4/30/2004,A-4-1,Apr,2004,23.69,0,0
4/30/2004,A-4-2,Apr,2004,10.74,0,0.87
4/30/2004,A-4-3,Apr,2004,17.31,0,0
4/30/2004,A-4-4,Apr,2004,20.5,0,0
4/30/2004,A-4-5,Apr,2004,15.89,0,8.15
4/29/2004,B-1-1,Apr,2004,14.79,0,1
4/29/2004,B-1-2,Apr,2004,20.76,2,0.66
4/29/2004,B-1-3,Apr,2004,20.64,0,2.66
4/29/2004,B-1-4,Apr,2004,16.82,0,0
4/29/2004,B-1-5,Apr,2004,5.82,0,0
4/29/2004,B-2-1,Apr,2004,21.9,-6.78,1.11
4/29/2004,B-2-2,Apr,2004,15.04,0,0
4/29/2004,B-2-3,Apr,2004,13.71,-3.5,1.11
4/29/2004,B-2-4,Apr,2004,5.54,0,0
4/29/2004,B-2-5,Apr,2004,22.75,-7.24,0
4/29/2004,B-3-1,Apr,2004,21.33,0,2.97
4/29/2004,B-3-2,Apr,2004,17.15,-4.37,0
4/29/2004,B-3-3,Apr,2004,16,-5.3,0
4/29/2004,B-3-4,Apr,2004,11.86,0,0
4/29/2004,B-3-5,Apr,2004,21.19,0,0
4/29/2004,B-4-1,Apr,2004,19.62,0,0
4/29/2004,B-4-2,Apr,2004,21.61,0,0
4/29/2004,B-4-3,Apr,2004,9.1,0,1.71
4/29/2004,B-4-4,Apr,2004,12.26,-5.05,0
4/29/2004,B-4-5,Apr,2004,11.58,-10.24,0
4/28/2004,C-1-1,Apr,2004,19.28,-3.52,0
4/28/2004,C-1-2,Apr,2004,13.87,0,0
4/28/2004,C-1-3,Apr,2004,13.67,0,0
4/28/2004,C-1-4,Apr,2004,11.88,-2.18,0
4/28/2004,C-1-5,Apr,2004,9.6,0,0
4/28/2004,C-2-1,Apr,2004,12.38,0,0
4/28/2004,C-2-2,Apr,2004,15.04,0,0
4/28/2004,C-2-3,Apr,2004,6.66,-3.81,0
4/28/2004,C-2-4,Apr,2004,16.11,0,0
4/28/2004,C-2-5,Apr,2004,13.74,0,0
4/28/2004,C-3-1,Apr,2004,16.85,0,0
4/28/2004,C-3-2,Apr,2004,17.75,-4.07,0
4/28/2004,C-3-3,Apr,2004,10.69,0,0
4/28/2004,C-3-4,Apr,2004,16.29,-12.2,0.84
4/28/2004,C-3-5,Apr,2004,14.79,-2.76,0.48
4/28/2004,C-4-1,Apr,2004,20.85,0,0
4/28/2004,C-4-2,Apr,2004,10.18,0,0
4/28/2004,C-4-3,Apr,2004,8.27,0,1.15
4/28/2004,C-4-4,Apr,2004,15.44,1.29,1.44
4/28/2004,C-4-5,Apr,2004,13.6,0,0.67
5/26/2004,A-1-1,May,2004,16.85,0,-1.01
5/26/2004,A-1-2,May,2004,15.71,164.29,0
5/26/2004,A-1-3,May,2004,16.76,0,0
5/26/2004,A-1-4,May,2004,8,0,0
5/26/2004,A-1-5,May,2004,27.87,0,0.94
5/26/2004,A-2-1,May,2004,33.7,3090.92,5.72
