Date,Site,Treatment,Growth Form,Species,Tissue,Biomass Categroy,B1Q1,B1Q2,B1Q3,B1Q4,B1Q5,B1Q6,B1Q7,B1Q8,B2Q1,B2Q2,B2Q3,B2Q4,B2Q5,B2Q6,B2Q7,B2Q8,B3Q1,B3Q2,B3Q3,B3Q4,B3Q5,B3Q6,B3Q7,B3Q8,B4Q1,B4Q2,B4Q3,B4Q4,B4Q5,B4Q6,B4Q7,B4Q8,Average,Std. Err.,Count,B1Q1gm2,B1Q2gm2,B1Q3gm2,B1Q4gm2,B1Q5gm2,B1Q6gm2,B1Q7gm2,B2Q1gm2,B2Q2gm2,B2Q3gm2,B2Q4gm2,B2Q5gm2,B2Q6gm2,B2Q7gm2,B3Q1gm2,B3Q2gm2,B3Q3gm2,B3Q4gm2,B3Q5gm2,B3Q6gm2,B3Q7gm2,B4Q1gm2,B4Q2gm2,B4Q3gm2,B4Q4gm2,B4Q5gm2,B4Q6gm2,B4Q7gm2,Average g/m^2,StdERR g/m^2,Count  g/m^2,Species Comments,Comments
01-Jun-1982,Toolik Tussock 1981 plots,Control,Forb,Polygonum bistorta,below,below,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Forb,Polygonum bistorta,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Forb,Pedicularis spp.,new above,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.003,.,.,.,0.004,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.018,.,.,.,0.001,0.001,20.000,0,0,0,0,0,.,.,0,0,0,0,0.075,.,.,0.1,0,0,0,0,.,.,0,0,0,0,0.45,.,.,0.031,0.023,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Forb,Pedicularis spp.,below,below,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Ledum palustre,new leaves,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Ledum palustre,new stems,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Ledum palustre,old leaves,old above,0.589,0.583,0.955,0.249,1.198,.,.,.,1.44,1.711,1.865,1.457,0.572,.,.,.,0.617,1.895,1.328,1.182,1.570,.,.,.,1.03,1.504,0.868,0.161,0.582,.,.,.,1.068,0.118,20.000,14.725,14.575,23.875,6.225,29.95,.,.,36,42.775,46.625,36.425,14.3,.,.,15.425,47.375,33.2,29.55,39.25,.,.,25.75,37.6,21.7,4.025,14.55,.,.,26.695,2.941,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Ledum palustre,old stems,old above,0.544,0.517,0.854,0.301,1.451,.,.,.,2.893,1.647,2.841,1.967,0.857,.,.,.,0.814,2.177,1.687,1.918,3.040,.,.,.,2.68,1.422,2.826,0.201,1.257,.,.,.,1.594,0.207,20.000,13.6,12.925,21.35,7.525,36.275,.,.,72.325,41.175,71.025,49.175,21.425,.,.,20.35,54.425,42.175,47.95,76,.,.,66.875,35.55,70.65,5.025,31.425,.,.,39.861,5.186,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Ledum palustre,below stems,below,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Ledum palustre,inflorescence,new above,0.018,0.000,0.000,0.012,0.000,.,.,.,0,0.000,0.006,0.014,0.004,.,.,.,0.000,0.000,0.000,0.000,0.054,.,.,.,0.03,0.000,0.000,0.000,0.000,.,.,.,0.007,0.003,20.000,0.45,0,0,0.3,0,.,.,0,0,0.15,0.35,0.1,.,.,0,0,0,0,1.35,.,.,0.7,0,0,0,0,.,.,0.170,0.076,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Vaccinium vitis-idaea,new leaves,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Vaccinium vitis-idaea,new stems,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Vaccinium vitis-idaea,old leaves,old above,0.490,2.849,2.478,0.805,9.038,.,.,.,6.401,3.980,3.733,2.012,2.545,.,.,.,1.160,3.970,1.830,3.660,2.436,.,.,.,3.52,2.601,1.084,1.244,3.240,.,.,.,2.954,0.447,20.000,12.25,71.225,61.95,20.125,225.95,.,.,160.025,99.5,93.325,50.3,63.625,.,.,29,99.25,45.75,91.5,60.9,.,.,87.975,65.025,27.1,31.1,81,.,.,73.844,11.163,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Vaccinium vitis-idaea,old stems,old above,0.063,0.659,0.491,0.231,1.722,.,.,.,2.06,0.773,0.976,0.525,0.565,.,.,.,0.245,0.730,0.338,0.821,0.698,.,.,.,1.53,0.851,0.413,0.237,1.178,.,.,.,0.755,0.117,20.000,1.575,16.475,12.275,5.775,43.05,.,.,51.5,19.325,24.4,13.125,14.125,.,.,6.125,18.25,8.45,20.525,17.45,.,.,38.125,21.275,10.325,5.925,29.45,.,.,18.876,2.929,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Vaccinium vitis-idaea,below stems,below,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Vaccinium vitis-idaea,inflorescence,new above,0.000,0.000,0.006,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0.15,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.008,0.008,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Andromeda polifolia,new leaves,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Andromeda polifolia,new stems,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Andromeda polifolia,old leaves,old above,0.241,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.016,.,.,.,0.010,0.044,0.000,0.000,0.000,.,.,.,0.14,0.049,0.000,0.000,0.146,.,.,.,0.032,0.015,20.000,6.025,0,0,0,0,.,.,0,0,0,0,0.4,.,.,0.25,1.1,0,0,0,.,.,3.475,1.225,0,0,3.65,.,.,0.806,0.369,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Andromeda polifolia,old stems,old above,0.000,0.091,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.004,.,.,.,0.005,0.005,0.000,0.000,0.000,.,.,.,0.09,0.017,0.000,0.000,0.109,.,.,.,0.016,0.008,20.000,0,2.275,0,0,0,.,.,0,0,0,0,0.1,.,.,0.125,0.125,0,0,0,.,.,2.35,0.425,0,0,2.725,.,.,0.406,0.199,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Andromeda polifolia,below stems,below,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Empetrum nigrum,new leaves,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Empetrum nigrum,new stems,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Empetrum nigrum,old leaves,old above,0.000,0.110,0.000,0.000,0.216,.,.,.,0,0.000,0.528,0.000,0.000,.,.,.,0.000,0.307,0.085,0.045,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.065,0.031,20.000,0,2.75,0,0,5.4,.,.,0,0,13.2,0,0,.,.,0,7.675,2.125,1.125,0,.,.,0,0,0,0,0,.,.,1.614,0.767,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Empetrum nigrum,old stems,old above,0.000,0.036,0.000,0.000,0.087,.,.,.,0,0.000,0.312,0.000,0.000,.,.,.,0.000,0.197,0.035,0.014,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.034,0.018,20.000,0,0.9,0,0,2.175,.,.,0,0,7.8,0,0,.,.,0,4.925,0.875,0.35,0,.,.,0,0,0,0,0,.,.,0.851,0.450,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Empetrum nigrum,below stems,below,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Cassiope tetragona,new leaves,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Cassiope tetragona,old leaves,old above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.86,0.000,0.000,0.000,0.044,.,.,.,0.045,0.043,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,21.575,0,0,0,1.1,.,.,1.134,1.077,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Cassiope tetragona,old stems,old above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,1.29,0.000,0.000,0.000,0.117,.,.,.,0.070,0.064,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,32.25,0,0,0,2.925,.,.,1.759,1.611,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Cassiope tetragona,below stems,below,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Oxycoccus microcarpus,new above,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Evergreen,Oxycoccus microcarpus,below stems,below,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Bryophyte,Sphagnum spp.,live green,non-vascular,0.00,0.12,6.62,0.00,0.00,.,.,.,0,0.00,2.05,0.00,11.91,.,.,.,5.90,1.18,3.23,0.94,1.03,.,.,.,0.00,9.67,0.00,0.00,2.51,.,.,.,2.259,0.789,20.00,0,3.025,165.525,0,0,.,.,0,0,51.35,0,297.75,.,.,147.6,29.575,80.725,23.425,25.85,.,.,0,241.85,0,0,62.65,.,.,56.466,19.718,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Bryophyte,Aulacomnium sp.,live green,non-vascular,1.91,3.60,0.74,12.65,0.11,.,.,.,0.847,8.76,0.56,0.74,0.22,.,.,.,0.13,1.64,0.19,0.22,2.60,.,.,.,0.21,0.53,0.23,0.08,0.17,.,.,.,1.806,0.726,20.00,47.65,90.025,18.475,316.325,2.625,.,.,21.175,219.025,13.9,18.525,5.5,.,.,3.125,40.975,4.75,5.4,65.1,.,.,5.125,13.325,5.675,2.025,4.25,.,.,45.149,18.154,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Bryophyte,Hylocomium splendens,live green,non-vascular,5.52,3.66,0.05,0.17,0.02,.,.,.,0,0.57,0.43,0.14,0.13,.,.,.,0.00,0.25,0.20,0.14,7.47,.,.,.,0.40,2.44,2.65,0.00,0.44,.,.,.,1.234,0.468,20.00,137.975,91.4,1.3,4.25,0.5,.,.,0,14.25,10.7,3.45,3.325,.,.,0,6.125,4.95,3.6,186.75,.,.,10.05,60.875,66.3,0,11.025,.,.,30.841,11.698,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Bryophyte,Polytrichum sp.,live green,non-vascular,0.03,0.00,0.00,0.03,0.00,.,.,.,0,0.00,0.00,0.00,0.00,.,.,.,0.00,0.00,0.00,0.00,0.00,.,.,.,0.00,0.03,0.00,1.22,0.00,.,.,.,0.065,0.061,20.00,0.7,0,0,0.7,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0.85,0,30.375,0,.,.,1.631,1.514,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Bryophyte,Drepanocladus sp.,live green,non-vascular,0.02,0.00,0.00,0.00,0.00,.,.,.,0,0.00,0.51,0.00,0.00,.,.,.,0.00,0.00,0.00,0.00,0.00,.,.,.,0.00,0.00,0.00,0.00,0.00,.,.,.,0.026,0.025,20.00,0.425,0,0,0,0,.,.,0,0,12.625,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.653,0.630,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Bryophyte,Dicranum spp.,live green,non-vascular,7.65,0.19,9.48,3.38,0.69,.,.,.,0.12,1.10,7.32,2.98,6.52,.,.,.,7.96,20.60,6.44,8.92,0.22,.,.,.,0.04,2.31,0.24,2.98,1.58,.,.,.,4.535,1.125,20.00,191.125,4.85,236.875,84.475,17.15,.,.,3,27.45,182.95,74.425,163.075,.,.,199.075,515,161.1,222.9,5.4,.,.,1.025,57.7,6.025,74.55,39.525,.,.,113.384,28.114,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Lichen,Cladonia spp.,live,non-vascular,0.92,0.09,0.26,0.16,3.74,.,.,.,0.386,5.34,4.67,1.09,1.45,.,.,.,0.00,0.20,0.01,0.43,0.00,.,.,.,0.61,0.05,0.03,0.34,1.18,.,.,.,1.047,0.358,20.00,22.9,2.3,6.475,4.1,93.425,.,.,9.65,133.5,116.7,27.275,36.3,.,.,0,5.05,0.125,10.675,0,.,.,15.25,1.35,0.625,8.525,29.375,.,.,26.180,8.961,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Lichen,Cladonia spp.,live,non-vascular,0.57,0.03,0.82,0.82,3.05,.,.,.,0.204,4.26,2.08,0.64,2.10,.,.,.,0.01,1.16,0.02,0.09,0.15,.,.,.,0.00,0.34,0.40,9.63,0.34,.,.,.,1.335,0.505,20.00,14.15,0.85,20.45,20.525,76.35,.,.,5.1,106.525,51.975,15.975,52.5,.,.,0.35,28.875,0.55,2.3,3.625,.,.,0,8.575,9.975,240.65,8.375,.,.,33.384,12.636,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Lichen,Cetraria cucullata,live,non-vascular,0.30,0.18,0.49,0.20,0.50,.,.,.,0.157,1.04,1.00,0.64,0.95,.,.,.,0.37,0.40,0.12,0.77,0.00,.,.,.,0.00,0.59,0.24,0.08,0.23,.,.,.,0.413,0.073,20.00,7.55,4.55,12.175,5.075,12.4,.,.,3.925,26,24.9,15.9,23.775,.,.,9.325,10.025,2.9,19.3,0,.,.,0,14.725,6.05,2.1,5.7,.,.,10.319,1.824,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Lichen,Cetraria islandica,live,non-vascular,0.17,0.02,0.28,0.10,0.44,.,.,.,0,0.24,0.25,0.17,0.00,.,.,.,0.00,0.10,0.00,0.31,0.00,.,.,.,0.42,0.00,0.14,0.14,0.43,.,.,.,0.161,0.035,20.00,4.175,0.575,7,2.425,11.1,.,.,0,6.025,6.15,4.35,0,.,.,0,2.425,0,7.675,0,.,.,10.5,0,3.55,3.55,10.75,.,.,4.013,0.863,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Lichen,Dactylina sp.,live,non-vascular,0.02,0.35,0.18,0.04,0.04,.,.,.,0,0.52,0.55,0.04,0.00,.,.,.,0.00,0.00,0.00,0.23,0.01,.,.,.,0.47,0.23,2.56,0.03,0.02,.,.,.,0.265,0.128,20.00,0.6,8.7,4.575,1.1,1,.,.,0,12.925,13.775,1.075,0,.,.,0,0,0,5.8,0.15,.,.,11.775,5.825,64.025,0.825,0.55,.,.,6.635,3.197,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Lichen,Peltigera sp.,live,non-vascular,0.00,0.00,0.00,2.94,0.05,.,.,.,0,0.00,0.00,0.16,0.00,.,.,.,0.00,0.07,0.00,0.00,0.00,.,.,.,0.00,0.23,0.38,0.00,0.00,.,.,.,0.191,0.146,20.00,0,0,0,73.525,1.175,.,.,0,0,0,3.875,0,.,.,0,1.825,0,0,0,.,.,0,5.7,9.45,0.1,0,.,.,4.783,3.660,20,,
01-Jun-1982,Toolik Tussock 1981 plots,Control,Lichen,Alectoria sp.,live,non-vascular,0.00,0.00,0.00,0.00,0.03,.,.,.,0,0.00,0.00,0.00,0.00,.,.,.,0.00,0.00,0.00,0.00,0.00,.,.,.,0.00,0.00,0.00,0.00,0.00,.,.,.,0.001,0.001,20.00,0,0,0,0,0.625,.,.,0,0.05,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.034,0.031,20,,
31-Jul-1982,Toolik Tussock 1981 plots,Control,Graminoid,Eriophorum vaginatum,blade,new above,1.382,0.000,0.214,1.900,4.229,.,.,.,0,6.008,0.122,0.000,2.312,.,.,.,0.871,4.116,5.437,0.980,4.693,.,.,.,2.51,0.230,2.846,1.521,0.000,.,.,.,1.969,0.443,20.000,34.55,0,5.35,47.5,105.725,.,.,0,150.2,3.05,0,57.8,.,.,21.775,102.9,135.925,24.5,117.325,.,.,62.85,5.75,71.15,38.025,0,.,.,49.219,11.063,20,,
31-Jul-1982,Toolik Tussock 1981 plots,Control,Graminoid,Eriophorum vaginatum,sheath,new above,1.431,0.000,0.165,1.706,3.522,.,.,.,0,3.405,0.149,0.000,1.942,.,.,.,0.792,2.887,4.175,0.844,4.078,.,.,.,1.45,0.244,3.034,1.138,0.000,.,.,.,1.548,0.329,20.000,35.775,0,4.125,42.65,88.05,.,.,0,85.125,3.725,0,48.55,.,.,19.8,72.175,104.375,21.1,101.95,.,.,36.325,6.1,75.85,28.45,0,.,.,38.706,8.236,20,,
31-Jul-1982,Toolik Tussock 1981 plots,Control,Graminoid,Eriophorum vaginatum,rhizome,below,3.639,0.000,0.372,2.866,5.047,.,.,.,0,5.722,0.268,0.000,2.280,.,.,.,1.078,4.714,5.139,1.953,7.783,.,.,.,3.92,0.724,6.723,1.794,0.000,.,.,.,2.701,0.556,20.000,90.975,0,9.3,71.65,126.175,.,.,0,143.05,6.7,0,57,.,.,26.95,117.85,128.475,48.825,194.575,.,.,98.1,18.1,168.075,44.85,0,.,.,67.533,13.911,20,,
31-Jul-1982,Toolik Tussock 1981 plots,Control,Graminoid,Eriophorum vaginatum,roots,below,0.697,0.000,0.266,0.633,2.868,.,.,.,0,5.026,0.163,0.000,2.265,.,.,.,1.000,8.382,5.943,1.303,9.195,.,.,.,3.86,0.522,37.510,1.899,0.000,.,.,.,4.076,1.868,20.000,17.425,0,6.65,15.825,71.7,.,.,0,125.65,4.075,0,56.625,.,.,25,209.55,148.575,32.575,229.875,.,.,96.425,13.05,937.75,47.475,0,.,.,101.911,46.697,20,,
31-Jul-1982,Toolik Tussock 1981 plots,Control,Graminoid,Eriophorum vaginatum,v1,new above,0.197,0.000,0.000,0.169,0.719,.,.,.,0,0.789,0.000,0.000,0.377,.,.,.,0.180,1.082,0.508,0.213,0.175,.,.,.,0.24,0.044,0.176,0.190,0.000,.,.,.,0.253,0.068,20.000,4.925,0,0,4.225,17.975,.,.,0,19.725,0,0,9.425,.,.,4.5,27.05,12.7,5.325,4.375,.,.,6,1.1,4.4,4.75,0,.,.,6.324,1.688,20,,
31-Jul-1982,Toolik Tussock 1981 plots,Control,Graminoid,Eriophorum vaginatum,v0,new above,0.042,0.000,0.005,0.042,0.134,.,.,.,0,0.038,0.000,0.000,0.131,.,.,.,0.022,0.089,0.016,0.050,0.104,.,.,.,0.00,0.000,0.078,0.018,0.000,.,.,.,0.038,0.010,20.000,1.05,0,0.125,1.05,3.35,.,.,0,0.95,0,0,3.275,.,.,0.55,2.225,0.4,1.25,2.6,.,.,0,0,1.95,0.45,0,.,.,0.961,0.253,20,,
31-Jul-1982,Toolik Tussock 1981 plots,Control,Graminoid,Eriophorum vaginatum,buds,new above,0.000,0.000,0.000,0.000,0.251,.,.,.,0,0.707,0.000,0.000,0.240,.,.,.,0.000,0.728,0.000,0.000,0.075,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.100,0.050,20.000,0,0,0,0,6.275,.,.,0,17.675,0,0,6,.,.,0,18.2,0,0,1.875,.,.,0,0,0,0,0,.,.,2.501,1.254,20,,
31-Jul-1982,Toolik Tussock 1981 plots,Control,Graminoid,Eriophorum vaginatum,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.667,0.000,0.000,0.000,.,.,.,0.10,0.000,0.000,0.000,0.000,.,.,.,0.038,0.033,20.000,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,16.675,0,0,0,.,.,2.475,0,0,0,0,.,.,0.958,0.836,20,,
31-Jul-1982,Toolik Tussock 1981 plots,Control,Graminoid,Eriophorum vaginatum,inc. blade,new above,0.091,0.000,0.032,0.038,0.120,.,.,.,0,0.102,0.028,0.000,0.122,.,.,.,0.097,0.047,0.168,0.082,0.219,.,.,.,0.09,0.049,0.122,0.019,0.025,.,.,.,0.073,0.013,20.000,2.275,0,0.8,0.95,3,.,.,0,2.55,0.7,0,3.05,.,.,2.425,1.175,4.2,2.05,5.475,.,.,2.25,1.225,3.05,0.475,0.625,.,.,1.814,0.332,20,,
