date,plot,subplot,treatment,shelter,fertilized,taxa,cover,note_cover
9/29/2020,18,A,control_infra,infrastructure_control,no,Ranunculus_rhomboideus,6,
9/29/2020,18,A,control_infra,infrastructure_control,no,Schizachyrium_scoparium,55,
9/29/2020,19,A,control_NPK,none,yes,Amorpha_canescens,2,
9/29/2020,19,A,control_NPK,none,yes,Andropogon_gerardi,7,
9/29/2020,19,A,control_NPK,none,yes,Artemisia_ludoviciana,2,
9/29/2020,19,A,control_NPK,none,yes,Aster_azureus,2,
9/29/2020,19,A,control_NPK,none,yes,Coreopsis_palmata,25,
9/29/2020,19,A,control_NPK,none,yes,Liatris_aspera,2,
9/29/2020,19,A,control_NPK,none,yes,Poa_pratensis,3,
9/29/2020,19,A,control_NPK,none,yes,Ranunculus_rhomboideus,2,
9/29/2020,20,A,drought_NPK,drought,yes,Ambrosia_coronopifolia,23,
9/29/2020,20,A,drought_NPK,drought,yes,Calamovilfa_longifolia,2,
9/29/2020,20,A,drought_NPK,drought,yes,Cyperus_sp.,40,
9/29/2020,20,A,drought_NPK,drought,yes,Lithospermum_canescens,13,
9/29/2020,20,A,drought_NPK,drought,yes,Stipa_sp.,4,
9/29/2020,21,A,drought,drought,no,Ambrosia_coronopifolia,3,
9/29/2020,21,A,drought,drought,no,Andropogon_gerardi,3,
9/29/2020,21,A,drought,drought,no,Artemisia_ludoviciana,2,
9/29/2020,21,A,drought,drought,no,Aster_azureus,3,
9/29/2020,21,A,drought,drought,no,Calamovilfa_longifolia,3,
9/29/2020,21,A,drought,drought,no,Comandra_umbellata,2,
9/29/2020,21,A,drought,drought,no,Cyperus_sp.,7,
9/29/2020,21,A,drought,drought,no,Lathyrus_venosus,2,
9/29/2020,21,A,drought,drought,no,Panicum_oligosanthes,2,
9/29/2020,21,A,drought,drought,no,Polygala_polygama,2,
9/29/2020,21,A,drought,drought,no,Schizachyrium_scoparium,47,
9/29/2020,21,A,drought,drought,no,Viola_pedatifida,1,
9/29/2020,22,A,control_infra_NPK,infrastructure_control,yes,Ambrosia_coronopifolia,3,
9/29/2020,22,A,control_infra_NPK,infrastructure_control,yes,Amorpha_canescens,4,
9/29/2020,22,A,control_infra_NPK,infrastructure_control,yes,Andropogon_gerardi,25,
9/29/2020,22,A,control_infra_NPK,infrastructure_control,yes,Euthamia_graminifolia,2,
9/29/2020,22,A,control_infra_NPK,infrastructure_control,yes,Panicum_oligosanthes,2,
9/29/2020,22,A,control_infra_NPK,infrastructure_control,yes,Poa_pratensis,8,
9/29/2020,22,A,control_infra_NPK,infrastructure_control,yes,Schizachyrium_scoparium,20,
9/29/2020,22,A,control_infra_NPK,infrastructure_control,yes,Stipa_sp.,3,
9/29/2020,23,A,control_infra,infrastructure_control,no,Aster_azureus,5,
9/29/2020,23,A,control_infra,infrastructure_control,no,Comandra_umbellata,2,
9/29/2020,23,A,control_infra,infrastructure_control,no,Cyperus_sp.,5,
9/29/2020,23,A,control_infra,infrastructure_control,no,Euthamia_graminifolia,4,
9/29/2020,23,A,control_infra,infrastructure_control,no,Panicum_oligosanthes,3,
9/29/2020,23,A,control_infra,infrastructure_control,no,Schizachyrium_scoparium,30,
9/29/2020,23,A,control_infra,infrastructure_control,no,Stipa_sp.,40,
9/29/2020,23,A,control_infra,infrastructure_control,no,Viola_pedatifida,2,
9/29/2020,24,A,control,none,no,Ambrosia_coronopifolia,3,
9/29/2020,24,A,control,none,no,Amorpha_canescens,4,
9/29/2020,24,A,control,none,no,Aster_azureus,3,
9/29/2020,24,A,control,none,no,Coreopsis_palmata,2,
9/29/2020,24,A,control,none,no,Cyperus_sp.,8,
9/29/2020,24,A,control,none,no,Lathyrus_venosus,3,
9/29/2020,24,A,control,none,no,Lithospermum_canescens,5,
9/29/2020,24,A,control,none,no,Panicum_oligosanthes,3,
9/29/2020,24,A,control,none,no,Schizachyrium_scoparium,8,
9/29/2020,24,A,control,none,no,Stipa_sp.,4,
9/29/2020,24,A,control,none,no,Viola_pedatifida,3,
9/29/2020,25,A,control,none,no,Ambrosia_coronopifolia,3,
9/29/2020,25,A,control,none,no,Andropogon_gerardi,21,
9/29/2020,25,A,control,none,no,Aster_azureus,3,
9/29/2020,25,A,control,none,no,Comandra_umbellata,3,
9/29/2020,25,A,control,none,no,Cyperus_sp.,17,
9/29/2020,25,A,control,none,no,Lathyrus_venosus,2,
9/29/2020,25,A,control,none,no,Panicum_oligosanthes,3,
9/29/2020,25,A,control,none,no,Viola_pedatifida,2,
9/29/2020,26,A,drought_NPK,drought,yes,Ambrosia_coronopifolia,3,
9/29/2020,26,A,drought_NPK,drought,yes,Carex_sp.,10,
9/29/2020,26,A,drought_NPK,drought,yes,Comandra_umbellata,2,
9/29/2020,26,A,drought_NPK,drought,yes,Cyperus_sp.,30,
9/29/2020,26,A,drought_NPK,drought,yes,Eragrostis_spectabilis,3,
9/29/2020,26,A,drought_NPK,drought,yes,Poa_pratensis,13,
9/29/2020,26,A,drought_NPK,drought,yes,Schizachyrium_scoparium,5,
9/29/2020,26,A,drought_NPK,drought,yes,Stipa_sp.,3,
9/29/2020,26,A,drought_NPK,drought,yes,Viola_pedatifida,2,
9/29/2020,27,A,control_infra_NPK,infrastructure_control,yes,Ambrosia_coronopifolia,15,
9/29/2020,27,A,control_infra_NPK,infrastructure_control,yes,Andropogon_gerardi,45,
9/29/2020,27,A,control_infra_NPK,infrastructure_control,yes,Artemisia_ludoviciana,3,
9/29/2020,27,A,control_infra_NPK,infrastructure_control,yes,Euthamia_graminifolia,2,
9/29/2020,27,A,control_infra_NPK,infrastructure_control,yes,Poa_pratensis,17,
9/29/2020,27,A,control_infra_NPK,infrastructure_control,yes,Schizachyrium_scoparium,8,
9/29/2020,27,A,control_infra_NPK,infrastructure_control,yes,Stipa_sp.,5,
9/29/2020,28,A,drought,drought,no,Andropogon_gerardi,23,
9/29/2020,28,A,drought,drought,no,Aster_azureus,4,
9/29/2020,28,A,drought,drought,no,Cyperus_sp.,22,
9/29/2020,28,A,drought,drought,no,Lathyrus_venosus,2,
9/29/2020,28,A,drought,drought,no,Lithospermum_canescens,3,
9/29/2020,28,A,drought,drought,no,Panicum_oligosanthes,3,
9/29/2020,28,A,drought,drought,no,Poa_pratensis,8,
9/29/2020,28,A,drought,drought,no,Schizachyrium_scoparium,15,
9/29/2020,28,A,drought,drought,no,Stipa_sp.,2,
9/29/2020,29,A,control_NPK,none,yes,Ambrosia_coronopifolia,6,
9/29/2020,29,A,control_NPK,none,yes,Andropogon_gerardi,30,
9/29/2020,29,A,control_NPK,none,yes,Eragrostis_spectabilis,9,
9/29/2020,29,A,control_NPK,none,yes,Lithospermum_canescens,7,
9/29/2020,29,A,control_NPK,none,yes,Poa_pratensis,17,
9/29/2020,29,A,control_NPK,none,yes,Schizachyrium_scoparium,22,
9/29/2020,29,A,control_NPK,none,yes,Stipa_sp.,5,
9/29/2020,30,A,control_infra,infrastructure_control,no,Andropogon_gerardi,35,
9/29/2020,30,A,control_infra,infrastructure_control,no,Calamovilfa_longifolia,3,
9/29/2020,30,A,control_infra,infrastructure_control,no,Coreopsis_palmata,14,
9/29/2020,30,A,control_infra,infrastructure_control,no,Cyperus_sp.,8,
9/29/2020,30,A,control_infra,infrastructure_control,no,Panicum_oligosanthes,3,
9/29/2020,30,A,control_infra,infrastructure_control,no,Poa_pratensis,7,
9/29/2020,30,A,control_infra,infrastructure_control,no,Stipa_sp.,5,
