START_DATE,BLOCK,PLOT,SEEDLINGPLOT,SECTION,TAG,SPECIES,HEIGHT,DIAMETER,LESSTHAN10CM,COMMENTS,DEAD__ALIVE_NOTFOUND,NEW,Plant life form
2003-06-05,A,2,1,1,1,THEDEL,42,0.14,,NO SPORES; 3 FRONDS,A,,F
2003-06-05,A,2,1,1,2,IXOFER,13,0.21,,LEANING,A,,T
2003-06-05,A,2,1,1,3,IXOFER,12,0.18,,,A,,T
2003-06-05,A,2,1,1,4,THEDEL,36,0.16,,NO SPORES; 4 FRONDS,A,,F
2003-06-05,A,2,1,1,5,IXOFER,14,0.26,,,A,,T
2003-06-05,A,2,1,1,6,ROUSUR,39,0.48,,,A,,V
2003-06-05,A,2,1,1,7,ROUSUR,10,0.04,,,A,,V
2003-06-05,A,2,1,1,8,ANDINE,40,0.8,,,A,,T
2003-06-05,A,2,1,1,9,HIPVOL,11,0.16,,,A,,V
2003-06-05,A,2,1,1,10,CASARB,11,0.08,,,A,,T
2003-06-05,A,2,1,1,11,THEDEL,50,0.24,,YES SPORES; 5 FRONDS,A,,F
2003-06-05,A,2,1,1,12,PIPGLA,10,0.15,,,A,,S
2003-06-05,A,2,1,1,13,PIPGLA,56,1.36,,BROKEN,A,,S
2003-06-05,A,2,1,1,14,PREMON,18,0.35,,,A,,T
2003-06-05,A,2,1,1,15,THEDEL,60,0.28,,YES SPORES; 8 FRONDS,A,,F
2003-06-05,A,2,1,2,,ORCHID,,,,,,,O
2003-06-05,A,2,1,2,,ROUSUR,,,,,,,V
2003-06-05,A,2,1,2,,HETLAU,,,,,,,V
2003-06-05,A,2,1,2,,PREMON,,,,,,,T
2003-06-05,A,2,1,2,16,THEDEL,43,0.22,,NO SPORES; 6 FRONDS,A,,F
2003-06-05,A,2,1,2,17,DACEXC,19,0.22,,,A,,T
2003-06-05,A,2,1,2,18,MARREC,110,0.9,,POM=10cm FROM LOWER EDGE.,A,,V
2003-06-05,A,2,1,2,19,PREMON,11,0.2,,,A,,T
2003-06-05,A,2,1,2,20,THEDEL,40,0.11,,NO SPORES ? FRONDS,A,,F
2003-06-05,A,2,1,2,21,PREMON,20,0.2,,,A,,T
2003-06-05,A,2,1,2,22,PREMON,20,0.19,,,A,,T
2003-06-05,A,2,1,2,23,THEDEL,47,0.2,,YES SPORES; 4 FRONDS,A,,F
2003-06-05,A,2,1,2,24,THEDEL,47,0.21,,YES SPORES; 5 FRONDS,A,,F
2003-06-05,A,2,1,2,25,PIPGLA,32,0.47,,,A,,S
2003-06-05,A,2,1,2,26,ROUSUR,17,0.2,,,A,,V
2003-06-05,A,2,1,2,27,ROUSUR,11,0.1,,,A,,V
2003-06-05,A,2,1,3,,ICHPAL,,,,,,,G
2003-06-05,A,2,1,3,,ORCHID,,,,,,,O
2003-06-05,A,2,1,3,,SECVIR,,,,,,,V
2003-06-05,A,2,1,3,,HETLAU,,,,,,,V
2003-06-05,A,2,1,3,28,THEDEL,49,0.22,,NO SPORES; 4 FRONDS,A,,F
2003-06-05,A,2,1,3,29,PREMON,44,1.35,,,A,,T
2003-06-05,A,2,1,3,30,GUAGUI,10,0.08,,,A,,T
2003-06-05,A,2,1,3,31,PIPGLA,12,0.22,,,A,,S
2003-06-05,A,2,1,3,32,HIPVOL,96,0.48,,POM=15cm FROM YELLOW ROPE,A,,V
2003-06-05,A,2,1,3,33,ANDINE,30,0.4,,,A,,T
2003-06-05,A,2,1,3,34,DACEXC,20,0.2,,,A,,T
2003-06-05,A,2,1,3,35,ROUSUR,16,0.15,,,A,,V
2003-06-05,A,2,1,3,36,DACEXC,19,0.17,,,A,,T
2003-06-05,A,2,1,3,37,DACEXC,22,0.25,,,A,,T
2003-06-05,A,2,1,3,38,ROUSUR,12,0.12,,,A,,V
2003-06-05,A,2,1,3,39,THEDEL,55,0.24,,NO SPORES; 9 LIVE FRONDS,A,,F
2003-06-05,A,2,2,1,,TRIPAL,,,,,,,T
2003-06-05,A,2,2,1,,GUAGUI,,,,,,,T
2003-06-05,A,2,2,1,,ICHPAL,,,,,,,G
2003-06-05,A,2,2,1,,ICHPAL,,,,,,,G
2003-06-05,A,2,2,1,1,HIPVOL,16,0.18,,,A,,V
2003-06-05,A,2,2,1,2,GUAGUI,11,0.15,,,A,,T
2003-06-05,A,2,2,1,3,HIPVOL,22,0.24,,,A,,V
2003-06-05,A,2,2,1,4,CASARB,21,0.2,,LEANING,A,,T
2003-06-05,A,2,2,1,5,HETLAU,13,0.04,,,A,,V
2003-06-05,A,2,2,1,6,PSYBER,13,0.12,,,A,,S
2003-06-05,A,2,2,1,7,ROUSUR,10,0.02,,,A,,V
2003-06-05,A,2,2,1,8,THEDEL,60,0.25,,YES SPORES; 6 FRONDS,A,,F
2003-06-05,A,2,2,1,9,TRIPAL,10.5,0.06,,,A,,T
2003-06-05,A,2,2,1,10,MARREC,120,0.7,,MEASUREMENT FROM LOWER CORNER COVER.,A,,V
2003-06-05,A,2,2,1,11,HETLAU,19,0.15,,,A,,V
2003-06-05,A,2,2,1,11,HIPVOL,130,1.34,,TWIST; GOES THRU SUBQUAD,A,,V
2003-06-05,A,2,2,1,12,CASARB,20,0.28,,,A,,T
2003-06-05,A,2,2,1,13,MELHER,23,0.27,,,A,,T
2003-06-05,A,2,2,2,,IPOTIL,,,,,,,V
2003-06-05,A,2,2,2,,ICHPAL,,,,,,,G
2003-06-05,A,2,2,2,,ROUSUR,,,,,,,V
2003-06-05,A,2,2,2,,PIPGLA,,,,,,,S
2003-06-05,A,2,2,2,,ORCHID,,,,,,,O
2003-06-05,A,2,2,2,14,TRIPAL,10,0.07,,,A,,T
2003-06-05,A,2,2,2,15,ORCHID,10,0.6,,,A,,O
2003-06-05,A,2,2,2,16,HETLAU,15,0.1,,,A,,V
2003-06-05,A,2,2,2,17,PSYBRA,11,0.1,,,A,,S
2003-06-05,A,2,2,2,18,HETLAU,22,0.2,,,A,,V
2003-06-05,A,2,2,2,19,GUAGUI,16,0.1,,,A,,T
2003-06-05,A,2,2,2,20,SAMSPI,16.5,0.2,,,A,,T
2003-06-05,A,2,2,2,21,ROUSUR,17,0.14,,,A,,V
2003-06-05,A,2,2,2,22,HETLAU,32,0.23,,,A,,V
2003-06-05,A,2,2,2,23,HETLAU,31,0.2,,,A,,V
2003-06-05,A,2,2,2,24,ROUSUR,32,0.53,,,A,,V
2003-06-05,A,2,2,2,25,THEDEL,50,0.2,,YES SPORES; 5 FRONDS,A,,F
2003-06-05,A,2,2,2,26,ROUSUR,10,0.04,,,A,,V
2003-06-05,A,2,2,2,27,HETLAU,16,0.08,,,A,,V
2003-06-05,A,2,2,2,28,ROUSUR,37,0.45,,,A,,V
2003-06-05,A,2,2,2,29,ROUSUR,14,0.15,,,A,,V
2003-06-05,A,2,2,2,30,HIPVOL,10,0.06,,,A,,V
2003-06-05,A,2,2,2,31,ROUSUR,10,0.04,,,A,,V
2003-06-05,A,2,2,2,32,ROUSUR,13,0.06,,,A,,V
2003-06-05,A,2,2,2,33,ROUSUR,51,0.6,,,A,,V
2003-06-05,A,2,2,2,34,HIPVOL,32,0.45,,,A,,V
2003-06-05,A,2,2,2,35,PREMON,12,0.23,,,A,,T
2003-06-05,A,2,2,2,36,PREMON,16,0.2,,,A,,T
2003-06-05,A,2,2,2,37,HETLAU,17.5,0.15,,,A,,V
2003-06-05,A,2,2,2,38,THEDEL,60,0.28,,YES SPORES; 7 FRONDS,A,,F
2003-06-05,A,2,2,2,39,ROUSUR,17,0.28,,,A,,V
2003-06-05,A,2,2,2,40,HETLAU,13,0.08,,,A,,V
2003-06-05,A,2,2,2,41,GUAGUI,10,0.18,,,A,,T
2003-06-05,A,2,2,3,,PIPGLA,,,,,,,S
2003-06-05,A,2,2,3,,ICHPAL,,,,,,,G
2003-06-05,A,2,2,3,,ORCHID,,,,,,,O
2003-06-05,A,2,2,3,,SCHMOR,,,,,,,T
2003-06-05,A,2,2,3,,PREMON,,,,,,,T
2003-06-05,A,2,2,3,,PSYBRA,,,,,,,S
2003-06-05,A,2,2,3,,RHEPOR,225,1.45,,ADD TO TREE MEASUREMENTS,A,,T
2003-06-05,A,2,2,3,42,HIPVOL,14.5,0.15,,,A,,V
2003-06-05,A,2,2,3,43,HIPVOL,15,0.06,,,A,,V
2003-06-05,A,2,2,3,44,HETLAU,27,0.17,,,A,,V
2003-06-05,A,2,2,3,45,TRIPAL,50,1,,LEANING,A,,T
2003-06-05,A,2,2,3,46,HETLAU,21,0.1,,,A,,V
2003-06-05,A,2,2,3,47,GUAGUI,10.5,0.12,,,A,,T
2003-06-05,A,2,2,3,48,ROUSUR,26,0.15,,,A,,V
2003-06-05,A,2,2,3,49,HETLAU,17,0.1,,,A,,V
2003-06-05,A,2,2,3,50,ROUSUR,12.5,0.09,,,A,,V
2003-06-05,A,2,2,3,51,HETLAU,13,0.1,,,A,,V
2003-06-05,A,2,2,3,52,DACEXC,15,0.25,,,A,,T
2003-06-05,A,2,2,3,53,ROUSUR,12,0.08,,,A,,V
2003-06-05,A,2,2,3,54,HETLAU,17,0.08,,,A,,V
2003-06-05,A,2,2,3,55,DACEXC,21,0.14,,,A,,T
2003-06-05,A,2,2,3,56,GUAGUI,19,0.14,,,A,,T
2003-06-05,A,2,2,3,57,PREMON,12,0.24,,,A,,T
2003-06-05,A,2,2,3,58,PSYBRA,12,0.08,,,A,,S
2003-06-05,A,2,2,3,59,HETLAU,35,0.44,,,A,,V
2003-06-05,A,2,2,3,60,ANDINE,27,0.72,,,A,,T
2003-06-05,A,2,2,3,61,ROUSUR,11,0.1,,,A,,V
2003-06-05,A,2,2,3,62,CALCAL,32,0.5,,,A,,T
2003-06-05,A,2,2,3,63,HETLAU,18,0.25,,,A,,V
2003-06-05,A,2,2,3,64,MICRAC,13,0.11,,,A,,S
2003-06-05,A,2,2,3,65,ROUSUR,16.5,0.14,,,A,,V
2003-06-05,A,2,2,3,66,ROUSUR,16,0.13,,,A,,V
2003-06-05,A,2,3,1,,ROUSUR,,,,,,,V
2003-06-05,A,2,3,1,,TRIPAL,,,,,,,T
2003-06-05,A,2,3,1,,HOMRAC,,,,,,,T
2003-06-05,A,2,3,1,,ROUSUR,,,,,,,V
2003-06-05,A,2,3,1,,ICHPAL,,,,,,,G
2003-06-05,A,2,3,1,,ROUSUR,,,,,,,V
2003-06-05,A,2,3,1,,GUAGUI,,,,,,,T
2003-06-05,A,2,3,1,1,GUAGUI,13,0.16,,,A,,T
2003-06-05,A,2,3,1,2,GUAGUI,12.5,0.2,,,A,,T
2003-06-05,A,2,3,1,3,ROUSUR,10.5,0.1,,,A,,V
2003-06-05,A,2,3,1,4,DACEXC,21,0.26,,,A,,T
2003-06-05,A,2,3,1,5,PSYBRA,17,0.24,,,A,,S
2003-06-05,A,2,3,1,6,DACEXC,13,0.25,,,A,,T
2003-06-05,A,2,3,1,7,ROUSUR,10,0.13,,,A,,V
2003-06-05,A,2,3,1,8,ROUSUR,11,0.07,,,A,,V
2003-06-05,A,2,3,1,9,ROUSUR,13,0.16,,,A,,V
2003-06-05,A,2,3,1,10,OCOSIN,13,0.08,,,A,,T
2003-06-05,A,2,3,1,12,MARBRI,106,1.66,,POM = 40 CM,A,,V
2003-06-05,A,2,3,1,13,DACEXC,18,0.24,,,A,,T
2003-06-05,A,2,3,1,14,DACEXC,15,0.2,,,A,,T
2003-06-05,A,2,3,1,15,OCOSIN,10.5,0.08,,,A,,T
2003-06-05,A,2,3,1,16,DACEXC,17,0.23,,,A,,T
2003-06-05,A,2,3,1,17,PREMON,14.5,0.22,,,A,,T
2003-06-05,A,2,3,1,18,DACEXC,16,0.15,,,A,,T
2003-06-05,A,2,3,1,19,ROUSUR,10,0.11,,,A,,V
2003-06-05,A,2,3,1,20,DACEXC,16,0.22,,,A,,T
2003-06-05,A,2,3,1,21,DACEXC,21,0.2,,,A,,T
2003-06-05,A,2,3,1,22,ROUSUR,11,0.08,,,A,,V
2003-06-05,A,2,3,1,23,DACEXC,24,0.2,,,A,,T
2003-06-05,A,2,3,1,24,DACEXC,18,0.2,,,A,,T
2003-06-05,A,2,3,1,25,DACEXC,11,0.2,,,A,,T
2003-06-05,A,2,3,1,26,HETLAU,13,0.12,,,A,,V
2003-06-05,A,2,3,1,27,HIRRUG,10,0.09,,,A,,T
2003-06-05,A,2,3,2,,ICHPAL,,,,,,,G
2003-06-05,A,2,3,2,,TRIPAL,,,,,,,T
2003-06-05,A,2,3,2,,ORCHID,,,,,,,O
2003-06-05,A,2,3,2,28,ROUSUR,12,0.13,,,A,,V
2003-06-05,A,2,3,2,29,SECVIR,12,0.04,,,A,,V
2003-06-05,A,2,3,2,30,PREMON,16,0.35,,,A,,T
2003-06-05,A,2,3,2,31,ROUSUR,13,0.13,,,A,,V
2003-06-05,A,2,3,2,32,ROUSUR,16,0.23,,,A,,V
2003-06-05,A,2,3,2,33,PREMON,350,8.9,,POM = 41,A,,T
2003-06-05,A,2,3,2,34,OCOLEU,10,0.1,,,A,,T
2003-06-05,A,2,3,2,35,HETLAU,12,0.09,,,A,,V
2003-06-05,A,2,3,2,36,PREMON,10,0.25,,,A,,T
2003-06-05,A,2,3,2,37,PSYBER,15,0.3,,,A,,S
2003-06-05,A,2,3,2,38,DACEXC,20,0.2,,,A,,T
2003-06-05,A,2,3,2,39,PREMON,50,0.19,,,A,,T
2003-06-05,A,2,3,2,40,ROUSUR,11.5,0.04,,,A,,V
2003-06-05,A,2,3,2,41,HETLAU,24,0.21,,,A,,V
2003-06-05,A,2,3,2,42,PREMON,11,0.23,,,A,,T
2003-06-05,A,2,3,2,43,DACEXC,12,0.18,,,A,,T
2003-06-05,A,2,3,2,44,DACEXC,14,0.15,,,A,,T
2003-06-05,A,2,3,2,45,PREMON,11,0.2,,,A,,T
2003-06-05,A,2,3,3,,ICHPAL,,,,,,,G
2003-06-05,A,2,3,3,,ORCHID,,,,,,,O
2003-06-05,A,2,3,3,46,GUAGUI,14,0.11,,,A,,T
2003-06-05,A,2,3,3,47,ROUSUR,12,0.08,,,A,,V
2003-06-05,A,2,3,3,48,PREMON,12,0.25,,,A,,T
2003-06-05,A,2,3,3,49,ROUSUR,11,0.08,,,A,,V
2003-06-05,A,2,3,3,50,ROUSUR,12,0.11,,,A,,V
2003-06-05,A,2,3,3,51,TRIPAL,18,0.5,,,A,,T
2003-06-05,A,2,3,3,52,DACEXC,18,0.26,,,A,,T
2003-06-05,A,2,3,3,53,PREMON,14,0.29,,,A,,T
2003-06-05,A,2,3,3,54,ROUSUR,10,0.08,,,A,,V
2003-06-05,A,2,3,3,55,DACEXC,13,0.15,,,A,,T
2003-06-05,A,2,3,3,56,DACEXC,17,0.2,,,A,,T
2003-06-05,A,2,3,3,57,GUAGUI,13,0.19,,,A,,T
2003-06-05,A,2,3,3,58,ROUSUR,14,0.19,,,A,,V
2003-06-05,A,2,3,3,59,ROUSUR,10,0.06,,,A,,V
2003-06-05,A,2,3,3,60,TRIPAL,10.5,0.05,,,A,,T
2003-06-05,A,2,3,3,61,PREMON,14,0.19,,,A,,T
2003-06-05,A,2,3,3,62,GUAGLA,16,0.44,,,A,,T
2003-06-05,A,2,3,3,63,DACEXC,20,0.15,,,A,,T
2003-06-05,A,2,3,3,64,PREMON,12,0.26,,,A,,T
2003-06-05,A,2,3,3,65,PAUPIN,52,0.38,,,A,,V
2003-06-05,A,2,3,3,66,MYRSPL,15,0.25,,,A,,T
2003-06-05,A,2,3,3,67,PREMON,13,0.22,,,A,,T
2003-06-05,A,2,3,3,68,DACEXC,19,0.2,,,A,,T
2003-06-05,A,2,3,3,69,DACEXC,21,23,,,A,,T
2003-06-05,A,2,4,1,,BRAADS,,,,,,,G
2003-06-05,A,2,4,1,,PREMON,,,,,,,T
2003-06-05,A,2,4,1,1,DACEXC,19,0.18,,,A,,T
2003-06-05,A,2,4,1,2,HETLAU,28,0.18,,,A,,V
2003-06-05,A,2,4,1,3,ROUSUR,12,0.11,,,A,,V
2003-06-05,A,2,4,1,4,DACEXC,17,0.16,,GROWING UNDER A ROCK,A,,T
2003-06-05,A,2,4,1,5,SECVIR,15,0.23,,,A,,V
2003-06-05,A,2,4,1,6,DACEXC,17,0.18,,,A,,T
2003-06-05,A,2,4,1,7,HOMRAC,145,1.3,,,A,,T
2003-06-05,A,2,4,1,8,ROUSUR,65,0.7,,,A,,V
2003-06-05,A,2,4,1,9,SCHMOR,89,1.24,,,A,,T
2003-06-05,A,2,4,1,10,HETLAU,80,0.92,,,A,,V
2003-06-05,A,2,4,1,11,PREMON,14,0.3,,,A,,T
2003-06-05,A,2,4,1,12,PREMON,10,0.25,,,A,,T
2003-06-05,A,2,4,1,13,PREMON,12,0.18,,,A,,T
2003-06-05,A,2,4,1,14,PREMON,13,0.3,,,A,,T
2003-06-05,A,2,4,2,,ORCHID,,,,,,,O
2003-06-05,A,2,4,2,,BRAADS,,,,,,,G
2003-06-05,A,2,4,2,15,SECVIR,31,0.15,,,A,,V
2003-06-05,A,2,4,2,16,PREMON,10,0.2,,,A,,T
2003-06-05,A,2,4,2,17,PREMON,14.5,0.27,,,A,,T
2003-06-05,A,2,4,2,18,PREMON,14,0.26,,,A,,T
2003-06-05,A,2,4,2,19,DACEXC,32,0.29,,,A,,T
2003-06-05,A,2,4,2,20,PREMON,12,0.28,,IN SUB 1 OF THIS SUBQUAD,A,,T
2003-06-05,A,2,4,2,21,PREMON,12,0.23,,IN SUB 1 OF THIS SUBQUAD,A,,T
2003-06-05,A,2,4,2,22,PREMON,13,0.32,,IN SUB 1 OF THIS SUBQUAD,A,,T
2003-06-05,A,2,4,2,23,PREMON,13,0.25,,,A,,T
2003-06-05,A,2,4,2,24,PREMON,10,0.2,,,A,,T
2003-06-05,A,2,4,2,25,PREMON,10,0.21,,,A,,T
2003-06-05,A,2,4,2,26,PREMON,10,0.2,,,A,,T
2003-06-05,A,2,4,2,27,PREMON,17,0.22,,,A,,T
2003-06-05,A,2,4,2,28,PREMON,15,0.36,,,A,,T
2003-06-05,A,2,4,2,29,PREMON,11,0.24,,,A,,T
2003-06-05,A,2,4,2,30,PREMON,10,0.2,,,A,,T
2003-06-05,A,2,4,2,31,PREMON,12,0.2,,,A,,T
2003-06-05,A,2,4,2,32,PREMON,10,0.19,,,A,,T
2003-06-05,A,2,4,2,33,PREMON,11,0.22,,,A,,T
2003-06-05,A,2,4,2,34,PREMON,13,0.25,,,A,,T
2003-06-05,A,2,4,2,35,PREMON,10.5,0.28,,,A,,T
2003-06-05,A,2,4,2,36,PREMON,11,0.21,,,A,,T
2003-06-05,A,2,4,2,37,PREMON,10,0.24,,,A,,T
2003-06-05,A,2,4,2,38,PREMON,13,0.26,,,A,,T
2003-06-05,A,2,4,2,39,PREMON,10,0.19,,,A,,T
2003-06-05,A,2,4,2,40,PREMON,11,0.19,,,A,,T
2003-06-05,A,2,4,2,41,PREMON,15,0.24,,,A,,T
2003-06-05,A,2,4,2,42,PREMON,10,0.18,,,A,,T
2003-06-05,A,2,4,2,43,PREMON,12,0.2,,,A,,T
2003-06-05,A,2,4,2,44,PREMON,10,0.18,,,A,,T
2003-06-05,A,2,4,2,45,PREMON,11,0.17,,,A,,T
2003-06-05,A,2,4,2,46,PREMON,12,0.2,,,A,,T
2003-06-05,A,2,4,2,47,PREMON,10,0.18,,,A,,T
2003-06-05,A,2,4,2,48,PREMON,11.5,0.16,,,A,,T
2003-06-05,A,2,4,2,49,PREMON,12.5,0.2,,,A,,T
2003-06-05,A,2,4,2,50,PREMON,11,0.18,,,A,,T
2003-06-05,A,2,4,2,51,PREMON,12,0.18,,,A,,T
2003-06-05,A,2,4,2,52,PREMON,15,0.24,,,A,,T
2003-06-05,A,2,4,2,53,PREMON,15,0.22,,,A,,T
2003-06-05,A,2,4,2,54,PREMON,11,0.2,,,A,,T
2003-06-05,A,2,4,2,55,PREMON,14,0.15,,,A,,T
2003-06-05,A,2,4,2,56,PREMON,10,0.2,,,A,,T
2003-06-05,A,2,4,2,57,PREMON,10,0.22,,,A,,T
2003-06-05,A,2,4,2,58,PREMON,10,0.18,,,A,,T
2003-06-05,A,2,4,2,59,PREMON,14,0.14,,,A,,T
2003-06-05,A,2,4,2,60,PREMON,11,0.2,,,A,,T
2003-06-05,A,2,4,2,61,PREMON,13,0.16,,,A,,T
2003-06-05,A,2,4,2,62,PREMON,10,0.19,,,A,,T
2003-06-05,A,2,4,2,63,PREMON,10,0.15,,,A,,T
2003-06-05,A,2,4,2,64,GUAGUI,10,0.15,,,A,,T
2003-06-05,A,2,4,2,65,PREMON,11,0.19,,,A,,T
2003-06-05,A,2,4,2,66,PREMON,14,0.21,,,A,,T
2003-06-05,A,2,4,2,67,PREMON,14,0.21,,,A,,T
2003-06-05,A,2,4,2,68,PREMON,10,0.22,,,A,,T
2003-06-05,A,2,4,2,69,PREMON,10,0.19,,,A,,T
2003-06-05,A,2,4,2,70,PREMON,12,0.19,,,A,,T
2003-06-05,A,2,4,2,71,PREMON,12,0.2,,,A,,T
2003-06-05,A,2,4,2,72,PREMON,17,0.18,,,A,,T
2003-06-05,A,2,4,2,73,PREMON,12,0.2,,,A,,T
2003-06-05,A,2,4,2,74,PREMON,15,0.1,,,A,,T
2003-06-05,A,2,4,2,75,PREMON,13,0.12,,,A,,T
2003-06-05,A,2,4,2,76,PREMON,15,0.22,,,A,,T
2003-06-05,A,2,4,2,77,PREMON,10.5,0.1,,,A,,T
2003-06-05,A,2,4,3,,HIPVOL,,,,,,,V
2003-06-05,A,2,4,3,,ORCHID,,,,,,,O
2003-06-05,A,2,4,3,,BRAADS,,,,,,,G
2003-06-05,A,2,4,3,,GUAGUI,,,,,,,T
2003-06-05,A,2,4,3,78,PREMON,13,0.18,,,A,,T
2003-06-05,A,2,4,3,79,DACEXC,18,0.25,,,A,,T
2003-06-05,A,2,4,3,80,PREMON,14,0.3,,,A,,T
2003-06-05,A,2,4,3,81,PREMON,10,0.44,,,A,,T
2003-06-05,A,2,4,3,82,HIPVOL,15,0.1,,,A,,V
2003-06-05,A,2,4,3,83,PREMON,12,0.38,,,A,,T
2003-06-05,A,2,4,3,84,PREMON,14,0.38,,,A,,T
2003-06-05,A,2,4,3,85,DACEXC,15,0.19,,,A,,T
2003-06-05,A,2,4,3,86,PREMON,12,0.3,,,A,,T
2003-06-05,A,2,4,3,87,PREMON,14,0.3,,,A,,T
2003-06-05,A,2,4,3,88,PREMON,16,0.27,,,A,,T
2003-06-05,A,2,4,3,89,PREMON,11,0.16,,,A,,T
2003-06-05,A,2,4,3,90,PREMON,13,0.2,,,A,,T
2003-06-05,A,2,4,3,91,PREMON,22,0.57,,,A,,T
2003-06-05,A,2,4,3,92,PREMON,15,0.27,,,A,,T
2003-06-05,A,2,4,3,93,PREMON,12,0.21,,,A,,T
2003-06-05,A,2,4,3,94,DACEXC,18,0.23,,,A,,T
2003-06-05,A,2,4,3,95,PREMON,10,0.22,,,A,,T
2003-06-05,A,2,4,3,96,HETLAU,47,0.38,,,A,,V
2003-06-05,A,2,4,3,97,PREMON,14,0.47,,,A,,T
2003-06-05,A,2,4,3,98,PREMON,17,0.4,,,A,,T
2003-06-05,A,2,4,3,99,PREMON,10,0.2,,,A,,T
2003-06-05,A,2,4,3,100,PREMON,10.5,0.12,,,A,,T
2003-06-05,A,2,4,3,101,PREMON,13.5,0.17,,,A,,T
2003-06-05,A,2,4,3,102,PREMON,13,0.24,,,A,,T
2003-06-05,A,2,4,3,103,PREMON,10,0.18,,,A,,T
2003-06-05,A,2,4,3,104,PREMON,10,0.18,,,A,,T
2003-06-05,A,2,4,3,105,PREMON,11,0.22,,,A,,T
2003-06-05,A,2,4,3,106,DACEXC,18,0.17,,BROKEN,A,,T
2003-06-05,A,2,4,3,107,PREMON,14,0.2,,,A,,T
2003-06-05,A,2,4,3,108,PREMON,10,0.23,,,A,,T
2003-06-05,A,2,4,3,109,PREMON,10,0.24,,,A,,T
2003-06-05,A,2,4,3,110,PREMON,13,0.24,,,A,,T
2003-06-05,A,2,4,3,111,PREMON,14,0.26,,,A,,T
2003-06-05,A,2,4,3,112,PREMON,13,0.29,,,A,,T
2003-06-05,A,2,4,3,113,PREMON,12,0.19,,,A,,T
2003-06-05,A,2,4,3,114,PREMON,10,0.22,,,A,,T
2003-06-05,A,2,5,1,,GUAGUI,,,,,,,T
2003-06-05,A,2,5,1,,SCHMOR,,,,,,,T
2003-06-05,A,2,5,1,,BRAADS,,,,,,,G
2003-06-05,A,2,5,1,1,DACEXC,26,0.26,,,A,,T
2003-06-05,A,2,5,1,2,DACEXC,16,0.25,,,A,,T
2003-06-05,A,2,5,1,3,ROUSUR,12,0.1,,,A,,V
2003-06-05,A,2,5,1,4,PREMON,18,0.48,,,A,,T
2003-06-05,A,2,5,1,5,HETLAU,15.5,0.06,,,A,,V
2003-06-05,A,2,5,1,6,TRIPAL,11,0.4,,,A,,T
2003-06-05,A,2,5,1,7,PREMON,19.5,0.47,,,A,,T
2003-06-05,A,2,5,1,8,DACEXC,15,0.28,,,A,,T
2003-06-05,A,2,5,1,9,HIRRUG,16,0.11,,,A,,T
2003-06-05,A,2,5,1,10,DACEXC,22,0.14,,,A,,T
2003-06-05,A,2,5,1,11,DACEXC,20,0.2,,,A,,T
2003-06-05,A,2,5,1,12,ROUSUR,10,0.06,,,A,,V
2003-06-05,A,2,5,1,13,ROUSUR,11,0.16,,,A,,V
2003-06-05,A,2,5,1,14,HETLAU,11.5,0.14,,,A,,V
2003-06-05,A,2,5,1,15,HETLAU,14,0.1,,,A,,V
2003-06-05,A,2,5,1,16,DACEXC,27,0.2,,,A,,T
2003-06-05,A,2,5,1,17,DACEXC,23,0.37,,,A,,T
2003-06-05,A,2,5,1,18,HIPVOL,18,0.21,,,A,,V
2003-06-05,A,2,5,1,19,HETLAU,28,0.2,,,A,,V
2003-06-05,A,2,5,1,20,PREMON,20.5,0.64,,,A,,T
2003-06-05,A,2,5,1,21,DACEXC,18,0.2,,,A,,T
2003-06-05,A,2,5,1,22,HETLAU,15,0.16,,,A,,V
2003-06-05,A,2,5,1,23,DACEXC,14.5,0.18,,,A,,T
2003-06-05,A,2,5,1,24,DACEXC,18,0.2,,,A,,T
2003-06-05,A,2,5,1,25,HETLAU,18,0.15,,,A,,V
2003-06-05,A,2,5,1,26,PREMON,27.5,0.83,,,A,,T
2003-06-05,A,2,5,1,27,PREMON,19,0.27,,,A,,T
2003-06-05,A,2,5,1,28,HETLAU,13.5,0.15,,,A,,V
2003-06-05,A,2,5,1,29,ROUSUR,10.5,0.1,,,A,,V
2003-06-05,A,2,5,1,30,DACEXC,19,0.14,,,A,,T
2003-06-05,A,2,5,1,31,ROUSUR,10.5,0.1,,,A,,V
2003-06-05,A,2,5,1,32,ROUSUR,11.5,0.15,,,A,,V
2003-06-05,A,2,5,1,33,DACEXC,13.5,0.12,,,A,,T
2003-06-05,A,2,5,1,34,HETLAU,21,0.18,,,A,,V
2003-06-05,A,2,5,1,35,ROUSUR,15,0.2,,,A,,V
2003-06-05,A,2,5,1,36,HETLAU,22,0.25,,,A,,V
2003-06-05,A,2,5,1,37,HETLAU,12,0.09,,ALMOST ENTIRELY DEFOLIATED,A,,V
2003-06-05,A,2,5,1,38,PREMON,12,0.4,,,A,,T
2003-06-05,A,2,5,1,39,PREMON,16,0.45,,,A,,T
2003-06-05,A,2,5,1,40,PSYBER,24,0.47,,,A,,S
2003-06-05,A,2,5,1,41,DACEXC,19,0.16,,,A,,T
2003-06-05,A,2,5,1,42,ROUSUR,15,0.2,,,A,,V
2003-06-05,A,2,5,1,43,PREMON,13,0.38,,,A,,T
2003-06-05,A,2,5,2,,UNKSPP,,,,,,,
2003-06-05,A,2,5,2,,GUAGUI,,,,,,,T
2003-06-05,A,2,5,2,,BRAADS,,,,,,,G
