START_DATE,BLOCK,PLOT,SUB_QUAD,TAG,SPECIES,MAIN_STEM,DBH_CM,HEIGHT_Measured,HEIGHT_Estimated,SLP,A_D_NF,COMMENTS
2003-03-01,A,3,14,86,PREMON,,11.3,6.3,,S,A,
2003-03-01,A,3,14,87,TRIPAL,,3.65,4.9,,S,A,
2003-03-01,A,3,14,88,PREMON,,13.3,7.9,,S,A,
2003-03-01,A,3,14,89,SLOBER,,4.2,6,,S,A,
2003-03-01,A,3,14,90,MYRDEF,,1.35,2.5,,S,A,
2003-03-01,A,3,15,91,SLOBER,,1.8,2.2,,L,A,
2003-03-01,A,3,15,92,SLOBER,,1.4,2.4,,S,A,
2003-03-01,A,3,15,93,MANBID,,23.9,10,,S,A,TOP BROKEN
2003-03-01,A,3,15,94,SLOBER,,1.55,2.7,,S,A,TRAIL
2003-03-01,A,3,15,95,CASARB,,4,6,,S,A,
2003-03-01,A,3,15,96,PREMON,,11,5.8,,S,A,POM 60; DTN -20
2003-03-01,A,3,15,97,DACEXC,,1.45,2.8,,L,A,
2003-03-01,A,3,15,98,PSYBER,,1.55,3,,S,A,
2003-03-01,A,3,15,99,PSYBER,,5.5,1.5,,L,A,DEAD ABOVE 150
2003-03-01,A,3,15,100,PSYBER,99,2.98,4.8,,S,A,MEASURE FROM BASE
2003-03-01,A,3,15,101,SLOBER,,2.33,3.7,,S,A,
2003-03-01,A,3,16,102,PREMON,,14,7,,S,A,
2003-03-01,A,3,16,103,SLOBER,,2.1,3,,L,A,
2003-03-01,A,3,16,104,DRYGLA,,6.7,6.8,,S,A,
2003-03-01,A,3,16,105,MANBID,,10.8,11,,S,A,
2003-03-01,A,3,16,106,PREMON,,9.5,4.9,,S,A,
2003-03-01,A,3,16,107,SCHMOR,,1.8,3.1,,S,A,
2003-03-01,A,3,16,108,SCHMOR,,2,3.2,,S,A,
2003-03-01,A,3,16,109,SCHMOR,,1.5,3,,S,A,
2003-03-01,A,3,16,110,SLOBER,,1.35,2.9,,S,A,
2003-03-01,A,3,16,111,SLOBER,110,1.15,2,,S,A,
2003-03-01,A,3,16,112,EUGSTA,,5,5.2,,S,A,
2003-03-01,A,3,16,113,SCHMOR,,1.8,3.1,,S,A,
2003-03-01,A,3,16,140,SLOBER,,1.45,2.9,,S,A,
2003-03-01,A,4,1,1,MANBID,,43.6,20,,S,A,ALL BRANCHES BROKEN; SPROUTING ON TOP
2003-03-01,A,4,2,2,MANBID,,14,11.8,,S,A,
2003-03-01,A,4,2,3,MANBID,,15,11.8,,S,A,
2003-03-01,A,4,2,4,MANBID,,10,7.9,,S,A,BROKEN AT TOP
2003-03-01,A,4,2,5,CALCAL,,1.1,2.5,,S,A,
2003-03-01,A,4,2,6,PALRIP,,1.3,2.4,,S,A,
2003-03-01,A,4,3,7,PREMON,,10,2.9,,S,A,POM 40; DTN -20
2003-03-01,A,4,3,8,PREMON,,10,5,,S,A,POM 100; DTN -20
2003-03-01,A,4,3,9,DACEXC,,14.7,12.5,,S,A,
2003-03-01,A,4,3,10,HOMRAC,,63,23,,S,A,
2003-03-01,A,4,3,11,IXOFER,,7,4.9,,S,A,DYING
2003-03-01,A,4,3,12,PREMON,,12.1,7.5,,S,A,
2003-03-01,A,4,3,13,COCPYR,,6.7,5,,S,A,
2003-03-01,A,4,4,14,PREMON,,15.5,9.6,,S,A,
2003-03-01,A,4,4,15,ANTOBT,,9.2,8,,S,A,
2003-03-01,A,4,4,16,CSSGUI,,5,4.8,,S,A,
2003-03-01,A,4,4,17,PREMON,,16.2,8,,S,A,
2003-03-01,A,4,4,18,CSSGUI,,3.5,4.8,,S,A,
2003-03-01,A,4,4,19,PREMON,,11.1,5,,S,A,OVER ROCK; POM 90 DTN -20
2003-03-01,A,4,5,20,DACEXC,,35.4,21,,S,A,
2003-03-01,A,4,5,21,EUGSTA,,12,10.1,,S,A,
2003-03-01,A,4,5,22,TRIPAL,,3.7,4.7,,S,A,
2003-03-01,A,4,5,23,MANBID,,48.3,21.5,,S,A,
2003-03-01,A,4,5,24,MYRLEP,,3.35,3.4,,S,A,
2003-03-01,A,4,5,25,PREMON,,9.4,4.8,,S,A,POM 60; DTN -20
2003-03-01,A,4,5,26,FAROCC,,2,3.1,,S,A,
2003-03-01,A,4,5,27,EUGSTA,,6.7,5.3,,S,A,
2003-03-01,A,4,5,28,SLOBER,,13.9,10.2,,S,A,
2003-03-01,A,4,5,29,PSYBER,,2.45,3.8,,S,A,
2003-03-01,A,4,6,30,PREMON,,12.5,4.8,,S,A,POM 40; DTN -20 TRAIL
2003-03-01,A,4,6,31,DACEXC,,9.7,8,,S,A,
2003-03-01,A,4,6,32,HOMRAC,,7.8,9.5,,S,A,BROKEN NO LEAVES; DYING
2003-03-01,A,4,6,33,PREMON,,10.9,4,,S,A,POM 45; DTN -20
2003-03-01,A,4,6,66,MANBID,,4.45,2,,S,A,SPROUTING; TOP DYING
2003-03-01,A,4,7,34,PREMON,,11.5,3.8,,S,A,POM 50; DTN -20
2003-03-01,A,4,7,35,PREMON,,13.9,10,,S,A,
2003-03-01,A,4,7,36,CROPOE,,13,8.9,,S,A,
2003-03-01,A,4,7,37,PREMON,,15.7,7.2,,S,A,
2003-03-01,A,4,7,38,MANBID,,1.55,2.6,,S,A,
2003-03-01,A,4,7,39,COCDIV,,1.2,2.9,,S,A,
2003-03-01,A,4,7,40,PALRIP,,3.8,3.9,,S,A,DYING
2003-03-01,A,4,8,41,DACEXC,,18.4,12,,S,A,
2003-03-01,A,4,8,42,CORSUL,,18.8,9.3,,S,A,
2003-03-01,A,4,8,43,CASSYL,,5.4,5.1,,S,A,TRAIL
2003-03-01,A,4,8,44,MANBID,,15.9,9.9,,S,A,
2003-03-01,A,4,8,45,SLOBER,,1.55,2,,S,A,
2003-03-01,A,4,8,46,SLOBER,,3.55,4,,S,A,
2003-03-01,A,4,8,47,SLOBER,46,2.2,2.8,,S,A,
2003-03-01,A,4,8,48,CASSYL,,7.2,2.8,,S,A,TOP BROKEN
2003-03-01,A,4,8,49,PREMON,,11.5,4.7,,S,A,POM 40; DTN -10
2003-03-01,A,4,9,50,PREMON,,9.7,3.3,,S,A,POM 40; DTN -20
2003-03-01,A,4,9,51,MANBID,,2.6,4.1,,S,A,
2003-03-01,A,4,9,52,DACEXC,,11,10.2,,S,A,
2003-03-01,A,4,9,53,PREMON,,10.7,3.2,,S,A,POM 30; -20
2003-03-01,A,4,9,54,DACEXC,,10.8,11,,S,A,
2003-03-01,A,4,10,55,MANBID,,9.5,8.7,,S,A,
2003-03-01,A,4,10,56,DACEXC,,6,5.9,,S,A,
2003-03-01,A,4,10,57,DACEXC,,19.2,15.5,,S,A,
2003-03-01,A,4,10,58,PREMON,,8.7,3.3,,S,A,PPOM 50; DTN -20
2003-03-01,A,4,10,59,DACEXC,,21,15.5,,S,A,
2003-03-01,A,4,10,60,SLOBER,,2.4,1.5,,S,A,BROKEN AT 150
2003-03-01,A,4,10,61,PREMON,,13.3,8.7,,S,A,TRAIL
2003-03-01,A,4,10,62,PALRIP,,1.1,1.9,,S,A,
2003-03-01,A,4,10,63,DACEXC,,38.7,17.5,,S,A,FUSE AT BASE W/64
2003-03-01,A,4,10,64,DACEXC,,30.8,17.5,,S,A,FUSE AT BASE W/63
2003-03-01,A,4,10,65,DACEXC,,12.3,8.5,,S,A,
2003-03-01,A,4,11,67,PREMON,,11.6,5.7,,S,A,
2003-03-01,A,4,11,68,PREMON,,9.9,3.8,,S,A,POM 30; DTN -20
2003-03-01,A,4,11,69,PREMON,,11.6,5,,S,A,POM 50; DTN -20
2003-03-01,A,4,11,70,PSYBRA,,2.65,3.4,,S,A,
2003-03-01,A,4,12,71,SLOBER,,8.5,7.5,,S,A,DYING; COVERED W/ VINES
2003-03-01,A,4,12,72,MYRLEP,,1.6,3,,S,A,
2003-03-01,A,4,12,73,PREMON,,11.4,6.1,,S,A,POM 130; DTN -20
2003-03-01,A,4,12,74,TABHET,,5.2,4.3,,S,A,
2003-03-01,A,4,12,75,MANBID,,23,19.5,,S,A,
2003-03-01,A,4,13,76,GUAGLA,,7.7,6.7,,S,A,
2003-03-01,A,4,13,77,HIRRUG,,2,4.3,,S,A,
2003-03-01,A,4,13,78,HIRRUG,77,1.65,3.2,,S,A,
2003-03-01,A,4,13,79,DACEXC,,25.6,17.5,,S,A,
2003-03-01,A,4,13,80,DACEXC,,7,7.5,,S,A,
2003-03-01,A,4,13,81,PREMON,,9.6,3.7,,S,A,POM 35; DTN -20
2003-03-01,A,4,13,82,TETBAL,,18.8,15.5,,S,A,VINE STRANGLING TREE; MEAS. WITH VINE & SUBTRACTED
2003-03-01,A,4,13,83,DACEXC,,18.2,15.5,,S,A,
2003-03-01,A,4,13,84,PREMON,,8.4,2.9,,S,A,TRAIL POM 70; DTN -20
2003-03-01,A,4,14,85,SLOBER,,4.85,4.9,,S,A,
2003-03-01,A,4,14,86,FAROCC,,1.9,2.9,,S,A,
2003-03-01,A,4,14,87,FAROCC,86,1.1,2,,S,A,
2003-03-01,A,4,14,88,SLOBER,,2.1,4.1,,S,A,
2003-03-01,A,4,14,89,PREMON,,13.3,5,,S,A,
2003-03-01,A,4,15,90,PREMON,,8,2.2,,S,A,POM 70; DTN -20  BROKEN BY TREEFALL
2003-03-01,A,4,15,91,CORBOR,,4,2.5,,S,A,BROKEN AT 2M; SPROUTING
2003-03-01,A,4,15,92,PREMON,,10,4.7,,S,A,POM 120; DTN -20; PART OF TOP DAMAGED BY RECENT TREEFALL
2003-03-01,A,4,15,93,SLOBER,,9,7.5,,S,A,
2003-03-01,A,4,15,94,GUAGLA,,5.35,5,,S,A,
2003-03-01,A,4,15,95,DACEXC,,30.6,22,,S,A,
2003-03-01,A,4,15,96,PREMON,,10,5.2,,S,A,DTN -20
2003-03-01,A,4,16,97,MANBID,,17.7,11.5,,S,A,
2003-03-01,A,4,16,98,PREMON,,15.3,7.5,,S,A,
2003-03-01,A,4,16,99,MANBID,,7.2,8.9,,S,A,
2003-03-01,A,4,16,100,DACEXC,,45,22,,S,A,
2003-03-01,A,4,16,101,CASSYL,,6.8,7,,S,A,
2003-03-01,A,4,16,102,PREMON,,11.4,5.5,,S,A,
2003-03-01,B,1,1,1,PREMON,,10.7,4.7,,S,A,POM=30; DTN= -10
2003-03-01,B,1,1,2,CECSCH,,13.4,4,,L,A,Dying
2003-03-01,B,1,1,3,CECSCH,,15.2,17.5,,S,A,POM=150
2003-03-01,B,1,1,4,SLOBER,,11.3,2,,P,A,
2003-03-01,B,1,1,5,SLOBER,4,3.13,5,,S,A,
2003-03-01,B,1,1,6,SLOBER,4,8.5,12.5,,S,A,
2003-03-01,B,1,1,7,SLOBER,4,4.28,6,,S,A,TRAIL
2003-03-01,B,1,1,8,MICTET,,1.85,4.5,,S,A,
2003-03-01,B,1,1,9,CECSCH,,9.2,9.8,,S,A,
2003-03-01,B,1,1,10,HIRRUG,,7.4,9.2,,L,A,
2003-03-01,B,1,1,11,CORBOR,,3.36,4.5,,S,A,TRAIL
2003-03-01,B,1,2,12,PSYBER,,7.7,6.5,,L,A,Sprouting; main stem rotting
2003-03-01,B,1,2,13,CASARB,,8.2,13.7,,S,A,
2003-03-01,B,1,2,14,CHIDOM,,3.86,9.5,,S,A,
2003-03-01,B,1,2,15,CECSCH,,14.5,9.3,,S,A,
2003-03-01,B,1,2,16,CECSCH,15,6.2,10.1,,S,A,
2003-03-01,B,1,2,17,SLOBER,,11.3,7.5,,L,A,Exposed roots; Old tag present
2003-03-01,B,1,2,18,SLOBER,17,6.1,10.5,,S,A,
2003-03-01,B,1,2,19,SLOBER,17,3.8,5.75,,S,A,
2003-03-01,B,1,2,20,CSSGUI,,2.11,2,,S,A,
2003-03-01,B,1,2,21,SLOBER,,12.7,11.9,,S,A,
2003-03-01,B,1,2,22,SLOBER,,1.26,2.4,,S,A,TRAIL
2003-03-01,B,1,3,23,BYRWAD,,1.4,4,,S,A,
2003-03-01,B,1,3,24,HIRRUG,,6.8,8.3,,S,A,
2003-03-01,B,1,3,25,CECSCH,,12.2,8.9,,S,A,Top snapped; rotting
2003-03-01,B,1,3,26,PSYBER,,5.4,7.8,,S,A,
2003-03-01,B,1,3,27,PSYBER,26,3.37,7.3,,S,A,
2003-03-01,B,1,3,28,SLOBER,,1.77,3,,S,A,
2003-03-01,B,1,3,29,CORBOR,,2.07,3.8,,S,A,
2003-03-01,B,1,3,30,HIRRUG,,3.5,5.5,,S,A,
2003-03-01,B,1,3,31,TETBAL,,2.5,4.75,,S,A,Twisted stem
2003-03-01,B,1,3,32,HIRRUG,,6.2,8.5,,S,A,
2003-03-01,B,1,3,33,CASARB,,5.7,9.5,,S,A,
2003-03-01,B,1,3,34,CORBOR,,1.9,3.2,,S,A,
2003-03-01,B,1,3,35,MICPRA,,1.6,3.7,,S,A,
2003-03-01,B,1,3,36,MICPRA,35,1.15,1.7,,S,A,
2003-03-01,B,1,3,37,CASARB,,7,10.7,,S,A,
2003-03-01,B,1,3,38,CASARB,,14.3,13.5,,S,A,
2003-03-01,B,1,3,39,CASARB,38,2.78,4.3,,S,A,
2003-03-01,B,1,3,40,MICPRA,,1.45,3.3,,S,A,
2003-03-01,B,1,3,41,SCHMOR,,1.95,4,,S,A,TRAIL
2003-03-01,B,1,3,42,MICPRA,,1.3,3.3,,P,A,
2003-03-01,B,1,4,43,MICPRA,,1.67,4,,S,A,
2003-03-01,B,1,4,44,SLOBER,,1.9,3,,L,A,Sprouting
2003-03-01,B,1,4,45,PALRIP,,2.15,4,,S,A,Sprouting
2003-03-01,B,1,4,46,PALRIP,45,1.42,3.8,,S,A,
2003-03-01,B,1,4,47,PALRIP,,2.85,5,,S,A,
2003-03-01,B,1,4,48,PALRIP,47,2.25,1.9,,S,A,
2003-03-01,B,1,4,49,TABHET,,1.6,1.8,,S,A,
2003-03-01,B,1,4,50,CASARB,,5.2,7.7,,P,A,Rooted in; but extending outside plot
2003-03-01,B,1,4,51,MANBID,,28.3,14.5,,S,A,
2003-03-01,B,1,4,52,MANBID,51,9,10.8,,S,A,
2003-03-01,B,1,4,53,PSYBER,,1.45,3,,S,A,
2003-03-01,B,1,4,54,CECSCH,,7.8,12,,L,A,Most is leaning out of plot; rooted in
2003-03-01,B,1,4,55,PSYBER,,5.75,6,,S,A,
2003-03-01,B,1,4,56,SLOBER,,2.6,3.9,,S,A,
2003-03-01,B,1,4,57,PSYBER,,2.6,4,,L,A,
2003-03-01,B,1,4,58,CECSCH,,13.8,10.7,,S,A,
2003-03-01,B,1,4,108,PSYBER,,2.45,4.5,,S,A,
2003-03-01,B,1,5,59,ALCFLO,,4.36,8,,S,A,
2003-03-01,B,1,5,60,SLOBER,,4.36,8,,S,A,
2003-03-01,B,1,5,61,CECSCH,,9,12.5,,S,A,
2003-03-01,B,1,5,62,ALCFLO,,8.5,12,,S,A,TRAIL
2003-03-01,B,1,5,63,MICPRA,,2.8,1.75,,L,A,Sprouting
2003-03-01,B,1,5,64,CECSCH,,9,9.5,,S,A,
2003-03-01,B,1,5,65,CECSCH,,13.3,12.3,,S,A,
2003-03-01,B,1,5,66,CECSCH,,7.1,7.5,,S,A,
2003-03-01,B,1,5,67,SCHMOR,,2.64,5,,S,A,Measure from base; growing over dead tree
2003-03-01,B,1,5,68,SLOBER,,1.7,3.1,,S,A,
2003-03-01,B,1,5,69,PREMON,,16,11.9,,S,A,
2003-03-01,B,1,6,70,MANBID,,23.6,9,,S,A,Broken crown
2003-03-01,B,1,6,71,HIRRUG,,4.84,6,,S,A,
2003-03-01,B,1,6,72,CHIDOM,,2.3,6,,S,A,Strangled by vine
2003-03-01,B,1,6,73,CASARB,,4.8,6,,S,A,
2003-03-01,B,1,6,74,CASARB,73,4.25,6,,S,A,
2003-03-01,B,1,6,75,HIRRUG,,5.8,6,,S,A,Strangled by vine
2003-03-01,B,1,6,76,MANBID,,23,15.1,,S,A,OLD TAG PRESENT BUT NO NUMBER
2003-03-01,B,1,6,77,CSSGUI,,2.25,3.1,,S,A,
2003-03-01,B,1,7,78,PSYBER,,6.3,5.5,,L,A,
2003-03-01,B,1,7,79,PSYBER,78,2.52,3.6,,S,A,
2003-03-01,B,1,7,80,PSYBER,78,2.15,3.6,,S,A,
2003-03-01,B,1,7,81,CASARB,,3.33,6,,S,A,
2003-03-01,B,1,7,82,CECSCH,,18.9,19.4,,S,A,TRAIL
2003-03-01,B,1,7,83,BYRWAD,,2.1,4.75,,S,A,TRAIL
2003-03-01,B,1,7,84,PREMON,,11.5,7,,S,A,
2003-03-01,B,1,7,85,MYRDEF,,1.25,3.2,,S,A,
2003-03-01,B,1,7,86,SCHMOR,,6.3,6,,S,A,
2003-03-01,B,1,7,87,DACEXC,,12.1,10.7,,S,A,
2003-03-01,B,1,8,88,MANBID,,7.7,2.7,,L,A,Broken
2003-03-01,B,1,8,89,MANBID,88,3.9,5.8,,S,A,
2003-03-01,B,1,8,90,PSYBER,,1.25,2.8,,S,A,
2003-03-01,B,1,8,91,ALCLAT,,2.2,4.5,,S,A,
2003-03-01,B,1,8,92,CECSCH,,4.7,5,,S,A,
2003-03-01,B,1,8,93,CECSCH,,13.8,7.8,,S,A,
2003-03-01,B,1,8,94,ALCLAT,,1.82,4.75,,S,A,
2003-03-01,B,1,8,95,CASARB,,9.5,8.7,,S,A,
2003-03-01,B,1,8,96,TRIPAL,,1.2,1.9,,S,A,
2003-03-01,B,1,8,97,GUAGLA,,2.6,5,,S,A,
2003-03-01,B,1,8,98,MICPRA,,4.7,8,,S,A,
2003-03-01,B,1,8,99,MICPRA,,7.8,7,,S,A,
2003-03-01,B,1,8,100,CASARB,,14.4,9.7,,S,A,
2003-03-01,B,1,8,101,CASARB,,6,9,,S,A,
2003-03-01,B,1,8,102,MYRSPL,,1.72,4.2,,S,A,
2003-03-01,B,1,8,103,CECSCH,,14.3,12,,S,A,
2003-03-01,B,1,8,104,OCOLEU,,2.05,2.8,,S,A,
2003-03-01,B,1,8,105,INGLAU,,1.2,3,,S,A,
2003-03-01,B,1,8,106,PSYBER,,3.8,5.5,,S,A,
2003-03-01,B,1,8,107,PSYBER,106,3.4,5.2,,S,A,
2003-03-01,B,1,9,109,SCHMOR,,13.9,10.6,,S,A,
2003-03-01,B,1,9,110,SLOBER,,2.02,2.9,,S,A,
2003-03-01,B,1,9,111,CECSCH,,9.9,10.4,,S,A,
2003-03-01,B,1,9,112,CECSCH,111,7.3,8.5,,S,A,Dead at top; but sprouting
2003-03-01,B,1,9,113,PSYBER,,5.4,7.2,,S,A,
2003-03-01,B,1,9,114,TETBAL,,5.3,7.5,,S,A,
2003-03-01,B,1,9,115,CORBOR,,2.53,4,,S,A,
2003-03-01,B,1,9,116,CECSCH,,5,6.3,,S,A,
2003-03-01,B,1,9,117,BYRSPI,,1.66,2,,L,A,
2003-03-01,B,1,9,118,MICPRA,,2.1,4.6,,S,A,
2003-03-01,B,1,9,119,SLOBER,,1.58,2,,S,A,
2003-03-01,B,1,9,120,PSYBRA,,1.11,1.6,,S,A,Parts dying
2003-03-01,B,1,10,121,PREMON,,13.3,7.3,,S,A,
2003-03-01,B,1,10,122,CECSCH,,11.5,14,,L,A,
2003-03-01,B,1,10,123,MANBID,,6.3,7.7,,S,A,
2003-03-01,B,1,10,124,CASARB,,1.35,3.01,,S,A,Leaning at bottom; measure from base
2003-03-01,B,1,10,125,DRYGLA,,5.1,10.75,,S,A,Hit by prone tree at bottom
2003-03-01,B,1,10,126,CECSCH,,17.4,15.5,,S,A,POM=145 (b/c root); DTN=20
2003-03-01,B,1,10,127,SLOBER,,8.7,10.2,,L,A,
2003-03-01,B,1,10,128,SLOBER,127,6.4,9.7,,S,A,
2003-03-01,B,1,10,129,SLOBER,127,2.25,3.51,,S,A,
2003-03-01,B,1,11,130,CORBOR,,7.1,6.5,,S,A,Defoliating
2003-03-01,B,1,11,131,SLOBER,,3.4,4.1,,S,A,
2003-03-01,B,1,11,132,SCHMOR,,8.1,8.8,,S,A,
2003-03-01,B,1,11,133,CECSCH,,13.6,10.1,,S,A,
2003-03-01,B,1,11,134,MANBID,,26.7,15.5,,S,A,Old tag #10083
2003-03-01,B,1,11,135,IXOFER,,5.9,6,,P,A,
2003-03-01,B,1,11,136,TABHET,,2.66,4,,S,A,
2003-03-01,B,1,11,137,PREMON,,12.2,4,,S,A,POM=34; DTN=-10
2003-03-01,B,1,11,138,SLOBER,,11.5,6.2,,S,A,Top/crown broken; TRAIL
2003-03-01,B,1,11,139,SLOBER,138,1.03,2.31,,S,A,TRAIL
2003-03-01,B,1,11,140,SLOBER,138,1.35,2.7,,S,A,TRAIL
2003-03-01,B,1,11,141,SLOBER,138,1.19,1.69,,S,A,TRAIL
2003-03-01,B,1,11,142,SLOBER,138,1.01,1.95,,S,A,TRAIL
2003-03-01,B,1,12,143,PREMON,,8.5,3.96,,S,A,POM=120; DTN=-10
2003-03-01,B,1,12,144,SLOBER,,1.29,2.21,,S,A,
2003-03-01,B,1,12,145,PREMON,,13.9,9.2,,S,A,
2003-03-01,B,1,12,146,RHEPOR,,5.6,6.5,,L,A,
2003-03-01,B,1,12,147,SLOBER,,19.9,8,,P,A,Canopy dead; goes outside plot
2003-03-01,B,1,12,148,SLOBER,147,3.09,2,,P,A,
2003-03-01,B,1,12,149,SLOBER,147,2.46,4.35,,S,A,
2003-03-01,B,1,12,150,SLOBER,,1.81,3.49,,S,A,
2003-03-01,B,1,12,151,TABHET,,3.8,4.8,,S,A,
2003-03-01,B,1,12,152,CECSCH,,12.7,13,,S,A,
2003-03-01,B,1,12,153,MYRDEF,,4.48,8,,S,A,
2003-03-01,B,1,12,154,INGLAU,,1.27,2.94,,S,A,
2003-03-01,B,1,12,155,CORBOR,,2.36,3.57,,S,A,
2003-03-01,B,1,12,156,SLOBER,,1.43,1.93,,L,A,
2003-03-01,B,1,12,157,SLOBER,156,1.17,2.75,,S,A,
2003-03-01,B,1,12,158,SLOBER,,2.1,4.4,,S,A,TRAIL
2003-03-01,B,1,12,159,TETBAL,,4.8,3.1,,L,A,Rooted in; but extending outside subplot
2003-03-01,B,1,13,160,TETBAL,,3.22,2.75,,L,A,
2003-03-01,B,1,13,161,TETBAL,160,1.31,2.31,,L,A,
2003-03-01,B,1,13,162,CECSCH,,5.2,6.74,,S,A,
2003-03-01,B,1,13,163,SLOBER,,2.52,3.98,,S,A,TRAIL
2003-03-01,B,1,13,164,PALRIP,,3.43,4.98,,S,A,POM=134; TRAIL
2003-03-01,B,1,13,165,PALRIP,164,1.83,3,,S,A,TRAIL
2003-03-01,B,1,13,166,DACEXC,,28,16.1,,S,A,TRAIL
2003-03-01,B,1,13,167,SLOBER,,2.54,4.5,,S,A,
2003-03-01,B,1,13,168,CASARB,,10.8,11,,S,A,POM=145
2003-03-01,B,1,13,169,TABHET,,25.8,15.5,,S,A,
2003-03-01,B,1,13,170,HIRRUG,,6.6,8.2,,L,A,TRAIL
2003-03-01,B,1,13,171,HIRRUG,170,2.92,4.3,,L,A,TRAIL
2003-03-01,B,1,13,172,CECSCH,,7.9,8,,S,A,TRAIL
2003-03-01,B,1,13,173,HIRRUG,170,1.01,3.09,,S,A,TRAIL
2003-03-01,B,1,14,174,DACEXC,,2.82,2.34,,S,A,
2003-03-01,B,1,14,175,PREMON,,10,7.2,,S,A,
2003-03-01,B,1,14,176,PREMON,,12.6,7.2,,S,A,
2003-03-01,B,1,14,177,CECSCH,,11.2,12,,S,A,POM from rock; TRAIL
2003-03-01,B,1,15,178,OCOLEU,,1.01,1.93,,S,A,
2003-03-01,B,1,15,179,PSYBER,,5,5.44,,S,A,
2003-03-01,B,1,15,180,TABHET,,2.2,3.69,,S,A,
2003-03-01,B,1,15,181,SLOBER,,2.92,4.15,,S,A,TRAIL
2003-03-01,B,1,15,182,SLOBER,181,1,2.5,,S,A,TRAIL
2003-03-01,B,1,15,183,CECSCH,,10,10,,S,A,
2003-03-01,B,1,15,184,SCHMOR,,9.3,9.5,,S,A,
2003-03-01,B,1,15,185,CORBOR,,2.23,2.78,,S,A,
2003-03-01,B,1,15,186,SLOBER,,7,4.16,,L,A,Dead at top
2003-03-01,B,1,15,187,RHEPOR,,3.68,4.2,,S,A,
2003-03-01,B,1,15,188,CORBOR,,2.71,4,,S,A,Almost dead
2003-03-01,B,1,15,189,CORBOR,,1.57,2.52,,S,A,
2003-03-01,B,1,15,190,CORBOR,,1.46,2,,S,A,
2003-03-01,B,1,15,191,PREMON,,13.5,8.6,,S,A,
2003-03-01,B,1,15,192,PSYBRA,,1.95,2.69,,S,A,
2003-03-01,B,1,15,193,SCHMOR,,13.8,11,,L,A,TRAIL
2003-03-01,B,1,16,194,CORBOR,,1.94,3.2,,S,A,
2003-03-01,B,1,16,195,OCOLEU,,1.05,2,,S,A,
2003-03-01,B,1,16,196,CECSCH,,5.25,9,,S,A,
2003-03-01,B,1,16,197,HIRRUG,,1.1,2,,S,A,
2003-03-01,B,1,16,198,SLOBER,,1.85,2.95,,S,A,
2003-03-01,B,1,16,199,EUGDOM,,1.35,3.5,,S,A,
2003-03-01,B,1,16,200,PREMON,,11.8,8,,S,A,
2003-03-01,B,1,16,201,CORBOR,,4.43,4.93,,S,A,
2003-03-01,B,1,16,202,CORBOR,,3.2,5.5,,S,A,
2003-03-01,B,1,16,203,ARDGLA,,1.1,1.87,,S,A,
2003-03-01,B,1,16,204,PREMON,,16.8,9,,S,A,
2003-03-01,B,1,16,205,CECSCH,,11.5,14,,S,A,TRAIL
2003-03-01,B,1,16,206,SLOBER,,2.65,4.22,,S,A,TRAIL
2003-03-01,B,2,1,1,MANBID,,20,12,,S,A,
2003-03-01,B,2,1,2,CECSCH,,18.7,14,,S,A,
2003-03-01,B,2,1,3,MANBID,,25.5,10.28,,L,A,
2003-03-01,B,2,1,4,PREMON,,11.8,4.3,,S,A,POM=30; DTN=-10
2003-03-01,B,2,2,5,PREMON,,16.2,6.84,,S,A,
2003-03-01,B,2,2,6,CECSCH,,18.2,12.5,,S,A,
2003-03-01,B,2,2,7,CECSCH,,18.2,13,,S,A,TRAIL
2003-03-01,B,2,3,8,PREMON,,12.7,8,,S,A,
2003-03-01,B,2,3,9,DAPPHI,,3.4,3.28,,S,A,
2003-03-01,B,2,3,10,HIRRUG,,5.6,6.9,,S,A,
2003-03-01,B,2,3,11,PREMON,,10.5,6.8,,S,A,DTN=10
2003-03-01,B,2,3,12,CECSCH,,8,11,,S,A,
2003-03-01,B,2,4,13,IXOFER,,3.91,5,,S,A,
2003-03-01,B,2,4,14,BUCTET,,1.42,3.1,,S,A,
2003-03-01,B,2,4,15,DRYGLA,,10,8.5,,S,A,
2003-03-01,B,2,4,16,SLOBER,,5.9,6,,S,A,POM=122 b/c a vine
2003-03-01,B,2,4,17,HIRRUG,,1.74,4,,S,A,
2003-03-01,B,2,4,18,SLOBER,,1.14,2.1,,S,A,
2003-03-01,B,2,4,19,SLOBER,18,1,2,,S,A,
2003-03-01,B,2,4,20,HIRRUG,,2.76,5.7,,S,A,
2003-03-01,B,2,4,21,DACEXC,,44.3,18.5,,S,A,
2003-03-01,B,2,4,22,HIRRUG,,1.72,4.55,,S,A,
2003-03-01,B,2,4,23,HIRRUG,,1.22,3.02,,S,A,
2003-03-01,B,2,4,24,HIRRUG,,2.24,3.5,,S,A,
2003-03-01,B,2,4,25,SLOBER,,1.1,2.2,,S,A,
2003-03-01,B,2,4,26,DAPPHI,,2.3,2.5,,S,A,
2003-03-01,B,2,4,27,HIRRUG,,1.26,3.2,,S,A,
2003-03-01,B,2,4,28,HIRRUG,27,1.15,2.3,,S,A,
2003-03-01,B,2,5,29,RHEPOR,,5.9,6.6,,S,A,
2003-03-01,B,2,5,30,DACEXC,,19,21.6,,S,A,
