Lake,Year,DOY,BGA_HYLB,Manual_Chl,DO_Sat,pH
T,2013,196,363.437144307133,7.664970663,95.559072957139,5.77609431766145
T,2013,197,289.967738355333,6.493137938,96.1547221832565,5.76255944467554
T,2013,198,336.479185282838,5.54823757,97.0851696889601,5.80538194444444
T,2013,199,411.025937050496,6.591494443,94.3384275943165,5.81725694444444
T,2013,200,456.215752595772,8.49669211,93.3536952269876,5.86961805555556
T,2013,201,393.531542158563,8.168243432,94.4640691770783,5.84666666666667
T,2013,202,375.199569345276,11.72125726,93.354393976674,5.72981544926221
T,2013,203,400.046395664069,9.457046859,91.5868675337393,5.69892361111111
T,2013,204,489.175683432108,12.33627267,89.8227862891999,5.60822916666667
T,2013,205,497.017361111111,13.50649676,89.8962632342986,5.59847222222222
T,2013,206,579.785470966457,12.20557112,91.1021852294234,5.59350694444444
T,2013,207,556.377813942071,13.50873736,92.8388908480605,5.62701388888889
T,2013,208,730.152777777778,18.06214944,86.4758997763789,5.53572916666667
T,2013,209,896.428798843145,18.24220159,86.4692011294897,5.51222222222222
T,2013,210,975.428822436718,21.4884833,91.5998786763781,5.51239583333333
T,2013,211,899.822916666667,23.26366884,103.2759286649,5.59083333333333
T,2013,212,931.990962870767,20.73070159,110.205857240469,5.66486111111111
T,2013,213,877.774189963554,17.79006042,112.504391163494,5.80204861111111
T,2013,214,813.778871752229,22.24396697,113.442524236457,5.89100694444444
T,2013,215,783.833333333333,21.30383505,111.83013101738,5.89496527777778
T,2013,216,765.725694444444,18.53508796,110.919902320127,5.87069444444444
T,2013,217,834.951388888889,21.81032509,106.37082945838,5.82274305555556
T,2013,218,844.995847510151,30.52274657,107.745249257724,5.82983339151178
T,2013,219,756.559027777778,23.71810806,112.133953846243,5.86350694444444
T,2013,220,753.702510648349,22.85582256,109.128935892329,5.73826388888889
T,2013,221,846.637821867798,14.2959341,109.320706372543,5.70697916666667
T,2013,222,794.574584460488,14.50413736,109.719851927398,5.61951388888889
T,2013,223,724.209122855408,20.40041447,111.369647149014,5.84100452502919
T,2013,224,799.911537243971,22.38926113,111.349009425563,6.03628472222222
T,2013,225,707.878472222222,16.05646957,106.068057915715,5.93482638888889
T,2013,226,737.727674737953,28.84620479,103.860836378893,5.86725694444444
T,2013,227,618.347222222222,16.57467966,104.105788939973,5.86854166666667
T,2013,228,545.057778998311,18.56323906,105.138952710173,5.87597222222222
T,2013,229,537.641133776939,21.27510944,107.481793346486,5.92631944444444
T,2013,230,604.509257184515,22.19806344,108.496542872377,6.01270833333333
T,2013,231,656.712203817204,18.83343219,109.611114589096,6.04173611111111
T,2013,232,699.870731360591,22.25074622,111.199864633847,6.07479166666667
T,2013,233,629.578190094222,21.64699125,108.165437065617,6.03423611111111
T,2013,234,768.373578210589,15.68108324,106.371975940532,6.00635416666667
T,2013,235,710.434876935836,15.31735951,107.752009078034,6.014375
T,2013,236,747.266966691454,16.26944128,107.710080889174,6.02513888888889
T,2013,237,708.72260783599,15.93582199,106.073367513897,6.00788194444444
T,2013,238,697.697916666667,19.53157953,105.598438685924,5.98600694444444
T,2013,239,793.379330070476,15.12805771,105.047524447036,5.98229166666667
T,2013,240,671.528114481064,10.08901038,104.830586676333,5.93545138888889
T,2013,241,567.512153394532,11.80812352,102.617409514262,5.90375
T,2013,242,673.555831077516,14.60168954,96.7179060450584,5.86572916666667
T,2013,243,589.722222222222,11.41291651,96.8839209718002,5.87284722222222
T,2013,244,511.24547447544,13.36861381,95.3259747204563,5.85871527777778
T,2013,245,642.847222222222,NA,84.6901444039739,5.70243055555556
T,2013,246,667.209506716224,NA,82.4898250401949,5.63184027777778
T,2013,247,551.717476890782,NA,92.2859747676566,5.71819444444444
T,2013,248,539.673051233706,NA,91.9977910484267,5.71548611111111
T,2013,249,512.793551700326,NA,92.243718668048,5.72680555555556
T,2014,136,618.493055555556,NA,89.5014617229442,5.49892361111111
T,2014,137,600.918852664666,NA,94.8250683172981,5.55184027777778
T,2014,138,657.613770239287,NA,102.473669617355,5.68079861111111
T,2014,139,772.617328041726,NA,106.091118627339,5.74305555555556
T,2014,140,615.194444444444,NA,101.845423443205,5.71239583333333
T,2014,141,599.356892157193,NA,107.33557833157,5.801875
T,2014,142,543.53125,NA,107.744711955897,5.84645833333333
T,2014,143,444.626006104805,NA,111.517992653651,6.00003472222222
T,2014,144,457.903749558821,NA,116.492724804966,6.12347222222222
T,2014,145,443.269306085777,NA,120.288247649068,6.14114583333333
T,2014,146,430.747694797186,4.57676600743007,118.837410075388,6.09083333333333
T,2014,147,402.085017763591,4.8352965393981,110.557677693499,5.89236111111111
T,2014,148,330.727628907826,6.04375442266067,105.985468805387,5.81760416666667
T,2014,149,315.049709828068,1.77662181568432,103.42790958922,5.74402777777778
T,2014,150,295.406488206562,3.85219110316767,102.178487716276,5.72104166666667
T,2014,151,269.29303446109,3.75248449467199,106.753699915988,5.72277777777778
T,2014,152,305.217935866894,4.60192964587496,103.231101941327,5.74246527777778
T,2014,153,318.915275244266,8.94834494932151,101.854415565673,5.76496527777778
T,2014,154,382.182133205889,10.9136940533425,102.884504931201,5.71246527777778
T,2014,155,382.301479165115,8.72868017399268,107.682809870952,5.81767361111111
T,2014,156,358.154044120996,10.3294150510947,108.914118692169,5.89069444444444
T,2014,157,405.761878852808,8.89663884292791,109.895079955573,5.92496527777778
T,2014,158,463.881944444444,9.81993754942974,106.870770492898,5.84020833333333
T,2014,159,516.599178432137,12.0651028658841,110.121773356486,5.88788194444444
T,2014,160,486.719590571891,10.6488726117632,111.138428817153,5.95503472222222
T,2014,161,473.633337750202,7.45515877351815,113.237799042454,5.98920138888889
T,2014,162,424.062639352615,9.53391660422911,112.559486058149,5.93836663931517
T,2014,163,459.478567232787,10.7193652701465,107.852009740541,5.81902777777778
T,2014,164,547.154064301132,11.4961633418665,108.170323264281,5.66416666666667
T,2014,165,484.607638888889,12.7675303212413,110.118564379223,5.79833333333333
T,2014,166,578.220569592384,13.1218033268815,106.162958703732,5.67482638888889
T,2014,167,574.524342943882,12.0192567848818,111.360276676176,5.780625
T,2014,168,505.774116836532,12.6877305637071,115.012140445976,5.85451388888889
T,2014,169,476.659542018397,13.7368474624334,114.240855390062,5.7659375
T,2014,170,496.913432100003,14.8335339790418,108.713607279097,5.80642361111111
T,2014,171,535.020833333333,14.071299793956,104.36659882815,5.71722222222222
T,2014,172,605.091065476104,16.8816128532925,103.504538971374,5.70569444444444
T,2014,173,564.020833333333,13.5882785833958,108.859678334251,5.77097222222222
T,2014,174,509.971663305898,13.4956384761072,111.986979850034,5.72704861111111
T,2014,175,494.169453420556,14.4963239885115,113.138126003168,5.7663541666666696
T,2014,176,556.520833333333,12.0794082219863,105.412998837239,5.69125
T,2014,177,529.19680938371,8.92835192151598,106.683046616358,5.73861111111111
T,2014,178,523.974879683166,5.12795310158591,105.472675841186,5.77965277777778
T,2014,179,567.300336959606,13.5876753454878,103.577446590224,5.79430555555556
T,2014,180,552.10067475513,11.3163122684607,101.359228876481,5.75432141161588
T,2014,181,568.473711397585,10.5947535537379,100.802470862371,5.74034722222222
T,2014,182,535.844535616911,11.5713957266692,96.9969492195847,5.63358142156699
T,2014,183,618.702651150505,10.4393767040251,97.1388610474713,5.5710416666666696
T,2014,184,544.538188241334,11.4820303394522,100.77060369147,5.64416666666667
T,2014,185,439.920127057117,12.1448164465743,102.790303213748,5.66534722222222
T,2014,186,548.073090300525,10.2085089389777,102.794948232872,5.62822916666667
T,2014,187,543.534722222222,15.8599001909549,100.377838051999,5.62586805555556
T,2014,188,580.523955851123,16.3461099447428,102.434326573566,5.6647916666666696
T,2014,189,610.010416666667,9.62638435782967,94.9026194804789,5.55194444444444
T,2014,190,705.97105654541,19.813262908966,96.0073963266505,5.51350694444444
T,2014,191,604.761471074367,9.92766154738481,100.568892442042,5.57513888888889
T,2014,192,655.597222222222,11.5053661272092,102.321269904954,5.58659722222222
T,2014,193,697.513888888889,10.8806483269711,103.531324313897,5.63604166666667
T,2014,194,727.700888964577,10.9501385318742,104.710241501507,5.64902777777778
T,2014,195,732.858157654938,10.834625950896,102.277731676136,5.65670138888889
T,2014,196,835.135416666667,11.8694103129594,96.8467120366367,5.50006944444444
T,2014,197,802.138239523136,10.880392857367,98.2561698698863,5.4846875
T,2014,198,711.044676441282,13.8377605467449,103.869198652109,5.5653125
T,2014,199,684.192217245897,11.8066585107601,106.419345780282,5.60347222222222
T,2014,200,710.017108156355,12.3720647841742,106.205653188928,5.62506944444444
T,2014,201,688.145623986119,8.47351053894023,106.13657872193,5.7119737308561
T,2014,202,606.121925973098,11.7344223081334,108.516882780659,5.90164487819818
T,2014,203,722.466260292037,6.58115322177822,104.377334717066,5.83458333333333
T,2014,204,751.147094968407,7.65414110628954,104.059024412566,5.87732638888889
T,2014,205,664.074290877552,16.4348720940518,106.41852138564,5.89788837033305
T,2014,206,696.668584580464,14.5109740519897,104.339990950872,5.80736111111111
T,2014,207,811.545091338654,14.1499792525183,103.837448928599,5.79770833333333
T,2014,208,797.836376152085,13.7647687598859,101.799854355073,5.76260416666667
T,2014,209,921.276075479797,15.8318927166583,98.8823825610204,5.66899305555556
T,2014,210,840.978600871824,13.0170122845904,101.97830731282,5.74451388888889
T,2014,211,740.512518660466,9.67059307879621,103.767182700536,5.81579861111111
T,2014,212,737.366255165608,9.22083613001582,103.329517131292,5.81690972222222
T,2014,213,678.837880854726,9.88258811500999,104.795357531718,5.85236111111111
T,2014,214,749.343363773211,9.07390461101399,104.228528352087,5.8227073958371
T,2014,215,642.652123769144,8.31589309128372,105.375301044491,5.83798611111111
T,2014,216,677.037326481666,7.7588459717366,103.384998876893,5.78809027777778
T,2014,217,695.680315095827,10.4996143179737,102.604842307489,5.786875
T,2014,218,626.392361111111,10.4435993693806,103.551869795805,5.78854166666667
T,2014,219,592.468110892984,11.33811500999,104.940346104734,5.7975
T,2014,220,591.939392361386,11.0707082630911,104.892774006214,5.79868055555556
T,2014,221,630.771117836719,11.079239770646,106.277883646266,5.81756944444444
T,2014,222,671.989169728777,12.0604493163087,107.65175822292,5.85638888888889
T,2014,223,837.65625,15.8662410831356,100.681744622067,5.72913194444444
T,2014,224,933.97175464095,18.0874742282457,96.9253612687874,5.6375
T,2014,225,711.927005189075,11.6520572526432,101.854834929318,5.77851226805648
T,2014,226,667.26350710625,12.2817514516733,101.394753993437,5.73225694444444
T,2014,227,644.170722315502,9.76176817973693,102.502949028609,5.7496875
T,2014,228,626.013888888889,11.0365822328713,104.158304066849,5.8071875
T,2014,229,696.075120169974,12.0364921536797,100.892693304225,5.80097222222222
T,2014,230,810.364583333333,13.0340752997003,98.8205020567152,5.73586805555556
T,2014,231,1017.39168541985,19.5367231401411,99.4085409177246,5.74579861111111
T,2014,232,987.954861111111,15.4638926015391,99.9045894409215,5.72961805555556
T,2014,233,1029.19097222222,11.6904059482184,103.101132513877,5.7775
T,2014,234,1012.17708333333,17.8922948795996,103.655822197327,5.79548611111111
T,2014,235,1040.22569444444,20.3778074139402,106.530668798363,5.81378472222222
T,2014,236,1070.04413217823,18.2683706267691,106.561588478564,5.94989583333333
T,2014,237,996.892633025983,16.1206713208666,106.87454713465,5.94611111111111
T,2014,238,962.017361111111,16.1897851497461,105.884313561251,5.90680555555556
T,2014,239,896.638452837351,16.028462097798,106.779182724406,5.92673611111111
T,2014,240,888.410253044015,16.3971266363844,105.370948568673,5.86951388888889
T,2014,241,935.590277777778,16.3947998615967,102.820713884392,5.80746527777778
T,2014,242,1126.46527777778,NA,97.4600323112176,5.69621527777778
T,2014,243,1117.77164142932,NA,96.7207992148603,5.65961805555556
T,2014,244,904.041666666667,NA,101.171574436346,5.74427083333333
T,2014,245,878.840277777778,NA,101.695378505117,5.7659375
T,2014,246,759.030584448506,NA,102.707091187416,5.81253472222222
T,2014,247,826.118919432439,NA,98.6400322573183,5.74229166666667
T,2014,248,961.896787075308,NA,95.3002797419233,5.70663194444444
T,2014,249,869.315972222222,NA,92.203192693378,5.62333333333333
T,2014,250,819.298611111111,NA,98.5743497247701,5.69590277777778
T,2015,129,410.878472222222,NA,105.021290858799,6.24812084248113
T,2015,130,377.225177166707,NA,104.840080173598,6.21652362025891
T,2015,131,385.642361111111,NA,103.147959549161,6.17777362025891
T,2015,132,446.927083333333,NA,102.671990832198,6.13805139803669
T,2015,133,463.487175267654,NA,105.613761757552,6.16020417581447
T,2015,134,439.010350142366,NA,104.941098540498,6.18298195359225
T,2015,135,441.829861111111,NA,103.17689570347,6.16218334248113
T,2015,136,421.053072454677,NA,105.808571498652,6.16530834248114
T,2015,137,414.603011868079,NA,106.546934591286,6.15082917581447
T,2015,138,388.600694444444,NA,102.395852805102,6.11468334248114
T,2015,139,456.51026424213,NA,100.199254518649,6.11569028692558
T,2015,140,474.781502996859,NA,102.194483390682,6.12784306470336
T,2015,141,424.106153399642,NA,104.666281219462,6.15152362025891
T,2015,142,390.884682466276,NA,104.571581002565,6.13200973137002
T,2015,143,367.906749979961,NA,105.741910755343,6.16520417581447
T,2015,144,369.850694444444,NA,107.18563675754,6.15232223137002
T,2015,145,373.416666666667,6.70414320953422,101.244292065997,6.03968334248114
T,2015,146,386.645833333333,6.57529503695387,100.120157207999,6.04270417581447
T,2015,147,437.465009760831,7.05870089942501,99.8604685295955,6.02232223137002
T,2015,148,438.075019179758,5.65290390093209,101.7317118471,6.05336389803669
T,2015,149,344.027777777778,6.36100268389663,100.93694295366,6.01683612025891
T,2015,150,353.256944444444,6.23650867368353,97.4981732596897,5.98381528692558
T,2015,151,376.595776718112,5.54131285032023,100.486175666498,6.02423195359225
T,2015,152,377.460286071417,5.02042428120629,100.953348402332,6.01582917581447
T,2015,153,364.282054505442,5.95107956735327,102.24670214206,6.05968334248113
T,2015,154,366.379425211911,7.58083128065088,103.83943633776,6.10034306470336
T,2015,155,427.170138888889,9.67312046975791,104.218807033281,6.11426667581447
T,2015,156,459.044133610584,9.67788439884219,106.613374475555,6.18565556470336
T,2015,157,427.638507507581,9.86555129926291,108.147401617651,6.24544723137002
T,2015,158,474.71875,11.390333135218,105.287163157879,6.17246112025891
T,2015,159,501.899517341616,12.2111263673397,107.432574216841,6.2644750091478
T,2015,160,480.692172677929,12.0207099635276,109.398908906013,6.39298195359225
T,2015,161,498.574836425161,11.2407328590118,109.497749657937,6.40373860353162
T,2015,162,512.746527777778,9.81829205923014,109.170209879134,6.33729166666667
T,2015,163,489.058651058815,9.86122372481242,110.676287856961,6.32649305555556
T,2015,164,493.921517780538,10.1314046608842,108.879369294799,6.23979166666667
T,2015,165,539.722222222222,11.3679695692376,107.968450783462,6.23493055555556
T,2015,166,546.354166666667,12.1472793952426,108.595734565905,6.22739583333333
T,2015,167,549.396134303614,11.9676123297746,110.784310637262,6.26295138888889
T,2015,168,589.902777777778,13.3953834594672,108.002615761812,6.12809027777778
T,2015,169,648.201388888889,12.3136462463531,108.730581180434,6.16458333333333
T,2015,170,586.138276194854,11.9065383209954,110.928901909677,6.15829567127257
T,2015,171,609.111111111111,12.0916371414567,107.489011016575,6.04777777777778
T,2015,172,637.369450576911,13.9782844344222,108.15056770629,6.0465625
T,2015,173,604.138888888889,13.9841494160591,107.948432962328,5.99791666666667
T,2015,174,596.29984271558,14.5726025736304,107.081483142256,5.91697916666667
T,2015,175,524.364583333333,8.85799906587791,108.618024344827,5.96204861111111
T,2015,176,575.416666666667,14.6367826766845,108.345443414847,5.98934027777778
T,2015,177,500.099645943655,8.82054138315675,108.980989468997,5.99225694444444
T,2015,178,420.768861005266,7.17787732628729,107.930001896491,5.98204861111111
T,2015,179,439.957252151625,7.18726129690637,105.203153570247,5.9335898174051
T,2015,180,478.079861111111,10.5643106854688,102.810294173506,5.946875
T,2015,181,572.500159781186,11.426917326674,99.8492257838705,5.86923611111111
T,2015,182,582.211131313303,10.4429540494327,104.877458236991,5.89354166666667
T,2015,183,503.90362798984,8.44822452886935,107.139068612225,5.95791666666667
T,2015,184,550.368055555556,12.2018987962309,108.408323654038,6.02944444444444
T,2015,185,501.874740470926,7.40317082090031,107.612473915318,6.00243055555556
T,2015,186,452.089599849382,6.9805793440212,107.857117727852,5.98305555555556
T,2015,187,721.871527777778,11.7458378241437,98.9582215360654,5.8721875
T,2015,188,815.636593640445,10.7862486285879,97.0986732814966,5.81836805555556
T,2015,189,686.8800599542,8.50689702316758,101.906803299095,5.84635416666667
T,2015,190,616.550385525079,8.07914123445777,103.400715495031,5.87009350833133
T,2015,191,562.987674825766,7.02618153124215,105.780224930981,5.90270833333333
T,2015,192,534.122519114941,8.31741901641738,105.485892039241,5.86854166666667
T,2015,193,587.634992480598,8.65827689120188,104.207468216155,5.82315972222222
T,2015,194,663.725694444444,8.05363638431267,100.350103352667,5.86760416666667
T,2015,195,700.267361111111,9.18901862946585,99.4869152922607,5.83
T,2015,196,620.817135562819,7.82740449263775,100.771472553723,5.86777777777778
T,2015,197,608.904373120401,7.66498360117256,100.518991356865,5.86774305555556
T,2015,198,566.1618833869,7.54643277235155,98.2101153583456,5.83807176011592
T,2015,199,578.840131547492,7.64652845895504,101.693820415252,5.89211805555556
T,2015,200,579.184012330415,7.70768066748936,101.305447569073,5.87045138888889
T,2015,201,561.164403887458,7.59820101026679,100.272518868367,5.88736611836992
T,2015,202,572.416666666667,7.47832078560808,98.8511343973121,5.78454861111111
T,2015,203,553.32537262635,7.42107856483171,100.176239413209,5.79402777777778
T,2015,204,550.753472222222,7.14591865034892,101.575771102474,5.88947916666667
T,2015,205,556.21232503880594,7.88871310068239,100.450589343224,5.86006944444444
T,2015,206,526.378472222222,8.18188398277339,100.726684987924,5.81190972222222
T,2015,207,475.475694444444,6.86891009365418,101.894745123813,5.85371527777778
T,2015,208,485.501167808049,6.45632114745745,100.219700240502,5.91909722222222
T,2015,209,479.930555555556,5.68152501132028,97.385381087032,5.85645833333333
T,2015,210,515.777834702271,6.43122606402939,93.6501572429287,5.78802083333333
T,2015,211,447.704118502321,5.08611207553983,90.3854659615479,5.73085230644303
T,2015,212,527.182205125105,5.00806871989117,88.7321116146508,5.65190972222222
T,2015,213,589.278627912838,6.38102182121732,91.0220896114286,5.69548611111111
T,2015,214,620.545935521739,9.00522496291816,93.1871991891495,5.7628125
T,2015,215,680.427083333333,7.63565947498549,90.733782206928,5.76576388888889
T,2015,216,767.975588718484,11.2013298009816,91.9054647753868,5.75649305555556
T,2015,217,701.338286941429,8.20542210907625,93.8362314862526,5.78021426429625
T,2015,218,805.546943674793,11.3075281964777,97.8761639004708,5.88319444444444
T,2015,219,983.566406525748,11.2962674317348,96.1288251576403,5.8490625
T,2015,220,1040.52083333333,14.1389067315187,94.9005635654862,5.79927083333333
T,2015,221,1111.26010891861,16.738188393248,98.1929876549582,5.84416988630616
T,2015,222,1109.00657235923,14.588391104197,106.254633162459,6.08489583333333
T,2015,223,1157.40480582954,20.0662620571519,108.843973792031,6.18020833333333
T,2015,224,1188.66659156215,14.5573536213744,108.876060765107,6.18840277777778
T,2015,225,893.372749660802,18.157682078857,110.480503000167,6.2615625
T,2015,226,836.638888888889,29.2209807100099,110.165523301623,6.19461805555556
T,2015,227,1199.35112958758,26.6331944122891,109.433467064526,6.18756944444444
T,2015,228,1161.62269066038,29.7549286382354,111.215398708187,6.4115625
T,2015,229,2073.48670898833,27.5999779853195,108.783723704749,6.31284722222222
T,2015,230,2230.08019264194,26.7689093053699,108.968435180211,6.385625
T,2015,231,2552.18930756712,33.2113578162622,104.332884434492,6.2178125
T,2015,232,2485.98958333333,34.6427261346921,100.499474349979,6.01065972222222
T,2015,233,2637.26505238556,34.3951457098588,103.628263227963,6.1659375
T,2015,234,3397.22947853393,55.9282302904345,109.02476466376,6.47517361111111
T,2015,235,3420.27219867602,58.1951629927381,103.326347052051,6.16972222222222
T,2015,236,3303.15646476642,47.1127718913631,95.7681919317988,5.83961805555556
T,2015,237,2847.63164967201,49.8470263304967,90.0469378264999,5.68697916666667
T,2015,238,2180.70694131401,67.7405379064634,100.024619096134,5.8559375
T,2015,239,1993.22313634729,50.5432387506771,110.119989845779,6.09086805555556
T,2015,240,1473.68587559054,74.6591048446435,114.639925703503,6.27854166666667
T,2015,241,1646.93402777778,65.5012879174861,112.995731527998,6.28767361111111
T,2015,242,1323.2284399577,56.5944140046338,115.895792503414,6.3190625
T,2015,243,1503.73795453711,44.2173477568468,116.453429635846,6.30201388888889
T,2015,244,2126.53267139603,57.1683220077456,116.362101560646,6.20409722222222
T,2015,245,2785.74652777778,64.9390316778931,109.641860948647,5.93180555555556
T,2015,246,2204.46180555556,57.9718244920041,111.470494889527,5.95763888888889
T,2015,247,2595.28472222222,NA,113.154666161313,6.07975694444444
T,2016,141,NA,NA,66.875,NA
T,2016,142,NA,NA,NA,NA
T,2016,143,NA,NA,NA,NA
T,2016,144,NA,NA,NA,NA
T,2016,145,NA,NA,NA,NA
T,2016,146,NA,NA,NA,NA
T,2016,147,NA,NA,NA,NA
T,2016,148,NA,NA,NA,NA
T,2016,149,NA,NA,NA,NA
T,2016,150,NA,NA,NA,NA
T,2016,151,NA,NA,NA,NA
T,2016,152,NA,NA,NA,NA
T,2016,153,442.06666666666666,NA,95.535,5.677627118644068
T,2016,154,409.25347222222223,NA,92.590625,5.726979166666666
T,2016,155,386.1868131868132,NA,92.32881944444443,5.776423611111111
T,2016,156,415.5,NA,91.046875,5.718854166666667
T,2016,157,440.25475285171103,NA,88.86875,5.658715277777778
T,2016,158,435.02430555555554,NA,90.02543554006968,5.6598606271777
T,2016,159,442.5693950177936,NA,88.02708333333334,5.591006944444445
T,2016,160,413.92226148409895,NA,89.825,5.649340277777778
T,2016,161,365.574144486692,NA,94.45128205128204,5.685257352941177
T,2016,162,331.46527777777777,NA,96.97881944444444,5.709236111111111
T,2016,163,303.6532258064516,NA,94.28645833333331,5.700139372822299
T,2016,164,293.36785714285713,NA,96.65729166666668,5.802777777777778
T,2016,165,322.28472222222223,NA,94.62152777777776,5.742951388888889
T,2016,166,332.7773851590106,NA,92.26180555555555,5.735277777777778
T,2016,167,331.65972222222223,NA,91.83715277777776,5.740555555555556
T,2016,168,313.5,NA,91.02787456445994,5.737177700348432
T,2016,169,274.8455598455598,NA,95.87589928057554,5.834187725631769
T,2016,170,237.6232394366197,NA,97.0892361111111,5.825104166666667
T,2016,171,203.8987341772152,NA,97.18923611111111,5.779756944444444
T,2016,172,233.73853211009177,NA,91.384320557491293,5.647108013937282
T,2016,173,222.27727272727273,NA,89.37992565055762,5.69914498141264
T,2016,174,241.0344827586207,NA,87.69375,5.6707986111111115
T,2016,175,234.46969696969697,NA,88.04444444444445,5.6980208333333335
T,2016,176,218.82706766917292,NA,89.02222222222223,5.740208333333333
T,2016,177,232.61458333333337,NA,89.51180555555555,5.696770833333334
T,2016,178,290.19678714859435,NA,87.35034722222223,5.666701388888889
T,2016,179,321.9116607773852,NA,86.37889273356402,5.62159169550173
T,2016,180,363.6015625,NA,82.36006944444445,5.580277777777778
T,2016,181,300.46886446886447,NA,86.34756944444445,5.6270138888888885
T,2016,182,275.25087108013935,NA,88.29722222222222,5.668923611111111
T,2016,183,335.5511811023622,NA,83.35625,5.611423611111111
T,2016,184,286.7741935483871,NA,86.42951388888889,5.6951736111111115
T,2016,185,255.86021505376343,NA,88.59618055555555,5.747048611111111
T,2016,186,236.68727272727273,NA,89.38402777777777,5.757777777777778
T,2016,187,232.19140625,NA,89.67152777777778,5.785833333333334
T,2016,188,240.70384615384617,NA,89.06319444444445,5.795659722222222
T,2016,189,271.88581314878894,NA,87.76493055555555,5.776493055555555
T,2016,190,369.8491228070175,NA,83.22222222222223,5.7034722222222225
T,2016,191,394.8109090909091,NA,83.0670138888889,5.685208333333334
T,2016,192,363.78819444444446,NA,85.94722222222222,5.725347222222222
T,2016,193,462.25266903914593,NA,82.5409090909091,5.6687412587412584
T,2016,194,438.9921568627451,NA,88.725,5.7546180555555555
T,2016,195,372.79282868525894,NA,91.54409722222222,5.795694444444444
T,2016,196,367.90625,NA,89.29375,5.787534722222222
T,2016,197,440.15384615384613,NA,84.14618055555556,5.745902777777777
T,2016,198,417.2682926829268,NA,85.52534722222222,5.785138888888889
T,2016,199,368.494623655914,NA,86.70451388888888,5.7775
T,2016,200,337.2964285714286,NA,88.41602787456446,5.796620209059234
T,2016,201,289.1573033707865,NA,89.91666666666667,5.8603125
T,2016,202,285.244,NA,91.09756944444445,5.8575
T,2016,203,293.8125,NA,90.993006993007,5.821398601398601
T,2016,204,320.45887445887445,NA,91.66220472440943,5.892952755905512
T,2016,205,296.28125,NA,90.36111111111111,5.829722222222222
T,2016,206,317.49603174603175,NA,89.06805555555556,5.7643402777777775
T,2016,207,327.0444444444444,NA,88.53333333333333,5.7425
T,2016,208,286.59124087591243,NA,87.87212543554007,5.741951219512195
T,2016,209,312.69444444444446,NA,85.390625,5.739131944444445
T,2016,210,384.27430555555554,NA,79.35400696864112,5.627770034843206
T,2016,211,380.0071942446043,NA,78.38993055555555,5.587847222222222
T,2016,212,341.63120567375887,NA,82.565625,5.646631944444445
T,2016,213,336.8291814946619,NA,84.56909722222223,5.693229166666667
T,2016,214,328.13718411552344,NA,88.03472222222223,5.734652777777778
T,2016,215,331.6771929824561,NA,89.63135888501742,5.758501742160279
T,2016,216,332.30662020905925,NA,91.73090277777776,5.861770833333333
T,2016,217,324.87857142857143,NA,93.88885017421605,5.869756097560976
T,2016,218,359.2162162162162,NA,88.16180555555556,5.7953125
T,2016,219,353.86973180076626,NA,84.97256944444445,5.729826388888889
T,2016,220,283.2218309859155,NA,85.40104166666667,5.759861111111111
T,2016,221,260.4007352941176,NA,84.74895833333333,5.734618055555556
T,2016,222,259.4555555555556,NA,84.34201388888889,5.7048958333333335
T,2016,223,271.2439024390244,NA,85.40138888888889,5.7834375
T,2016,224,318.4773519163763,NA,85.00069444444445,5.7801736111111115
T,2016,225,389.43575418994413,NA,80.57039106145251,5.726983240223464
