"EOYBYear","marshName","marshRegion","Transect","locationID","speciesName","isExperiment_sd","isExperiment_mean","isExperiment_sum","ITISID_sd","ITISID_mean","ITISID_sum","liveMass_sd","liveMass_mean","liveMass_sum","deadMass_sd","deadMass_mean","deadMass_sum","unknownMass_sd","unknownMass_mean","unknownMass_sum","totalMass_sd","totalMass_mean","totalMass_sum","sampleComment_sd","sampleComment_mean","sampleComment_sum","latitude_sd","latitude_mean","latitude_sum","longitude_sd","longitude_mean","longitude_sum"
1997,"Upper Phillips Creek InundExp1, Plot 7",7,"W",9,"Juncus roemerianus",0,1,2,0,39238,78476,7.00035713374682,4.95,9.9,11.2359267530542,9.055,18.11,NA,0,0,NA,1.11,1.11,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 7",7,"W",9,"Spartina patens",0,1,2,0,41271,82542,4.53255446740577,3.605,7.21,1.68998520703585,2.195,4.39,0,0,0,6.22253967444162,5.8,11.6,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 7",7,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,0.141421356237309,18.8,37.6,5.02045814642449,11.05,22.1,0,0,0,5.1618795026618,29.85,59.7,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 7",7,"W",10,"Spartina patens",0,1,2,0,41271,82542,4.25678282274302,9.01,18.02,4.5254833995939,15.1,30.2,0,0,0,0.268700576850887,24.11,48.22,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 8",8,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,10.4651803615609,8.8,17.6,2.54558441227157,3.6,7.2,0,0,0,13.0107647738325,12.4,24.8,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 8",8,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,11.5399826689645,29.44,58.88,10.3237590053236,62.3,124.6,NA,26,26,NA,133.2,133.2,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 8",8,"V",9,"Spartina patens",0,1,2,0,41271,82542,2.12132034355964,8.3,16.6,4.87903679018718,29.25,58.5,0,0,0,7.00035713374682,37.55,75.1,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 8",8,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,0.848528137423857,9.5,19,11.7309014998848,10.895,21.79,0,0,0,12.5794296373087,20.395,40.79,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 8",8,"V",10,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,0,0,NA,0.5,0.5,NA,0,0,NA,0.5,0.5,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 8",8,"V",10,"Spartina patens",0,1,2,0,41271,82542,6.36396103067893,30,60,13.5057395206631,18.95,37.9,0,0,0,19.869700551342,48.95,97.9,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 8",8,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,1.49906637611548,10.33,20.66,14.3613387258988,12.645,25.29,0,0,0,15.8604051020143,22.975,45.95,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 8",8,"W",9,"Juncus roemerianus",0,1,2,0,39238,78476,8.51356564548603,18.82,37.64,17.2463343931399,19.245,38.49,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 8",8,"W",9,"Spartina patens",0,1,2,0,41271,82542,15.1674404564514,19.375,38.75,0.848528137423857,4.9,9.8,0,0,0,16.0159685938753,24.275,48.55,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 8",8,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,6.86600684532138,17.845,35.69,12.2188051789035,14.56,29.12,0,0,0,19.0848120242249,32.405,64.81,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 8",8,"W",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0,0,NA,0.1,0.1,NA,0,0,NA,0.1,0.1,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 8",8,"W",10,"Spartina patens",0,1,2,0,41271,82542,11.6460486861424,15.165,30.33,4.97096067174143,12.885,25.77,0,0,0,16.6170093578839,28.05,56.1,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 9",9,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,8.01151983084358,10.535,21.07,4.51841233178204,7.405,14.81,0,0,0,12.5299321626256,17.94,35.88,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 9",9,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,7.91252488147747,5.595,11.19,5.07702668891941,3.69,7.38,NA,0,0,NA,0.1,0.1,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 9",9,"V",9,"Spartina patens",0,1,2,0,41271,82542,21.9061680811592,24.61,49.22,13.7673690297021,20.065,40.13,0,0,0,35.6735371108613,44.675,89.35,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 9",9,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,7.91959594928933,15.2,30.4,2.53851334445971,5.235,10.47,0,0,0,10.458109293749,20.435,40.87,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 9",9,"V",10,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,0,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 9",9,"V",10,"Salicornia sp.",NA,1,1,NA,20646,20646,NA,5.6,5.6,NA,3.1,3.1,NA,0,0,NA,8.7,8.7,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 9",9,"V",10,"Spartina patens",0,1,2,0,41271,82542,1.06066017177982,13.65,27.3,13.9724299962462,14.72,29.44,0,0,0,12.9117698244664,28.37,56.74,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 9",9,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,1.15965512114594,9.82,19.64,4.05879292401078,5.73,11.46,0,0,0,2.89913780286485,15.55,31.1,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 9",9,"W",9,"Juncus roemerianus",0,1,2,0,39238,78476,19.9121269582132,19.48,38.96,21.3546247918337,15.3,30.6,NA,0,0,NA,5.6,5.6,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 9",9,"W",9,"Spartina patens",0,1,2,0,41271,82542,0.113137084989848,16.52,33.04,16.7018621716263,22.61,45.22,0,0,0,16.5887250866364,39.13,78.26,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 9",9,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,10.8399469555898,16.245,32.49,0.714177848998413,2.925,5.85,0,0,0,10.1257691065914,19.17,38.34,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 9",9,"W",10,"Spartina patens",0,1,2,0,41271,82542,0.205060966544101,24.135,48.27,2.5597265478953,15.71,31.42,0,0,0,2.7647875144394,39.845,79.69,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 1",1,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,0.120208152801713,5.465,10.93,3.23854905783439,2.29,4.58,0,0,0,3.11834090503268,7.755,15.51,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 1",1,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,42.2496301758962,66.495,132.99,9.934850275671,69.065,138.13,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 1",1,"V",9,"Spartina patens",0,1,2,0,41271,82542,2.28395490323255,14.845,29.69,6.05990511476871,8.895,17.79,0,0,0,8.34386001800126,23.74,47.48,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 1",1,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,6.307392488184,17.59,35.18,2.83549819255806,10.415,20.83,0,0,0,9.14289068074206,28.005,56.01,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 1",1,"V",10,"Spartina patens",0,1,2,0,41271,82542,10.3308300731355,21.665,43.33,1.85261976670875,10.05,20.1,0,0,0,8.47821030642671,31.715,63.43,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 1",1,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,3.3587572106361,19.665,39.33,8.46406817080297,13.985,27.97,0,0,0,11.8228253814391,33.65,67.3,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 1",1,"W",9,"Juncus roemerianus",0,1,2,0,39238,78476,42.9355237536472,30.36,60.72,43.5648487889032,31.415,62.83,NA,0,0,NA,0.61,0.61,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 1",1,"W",9,"Spartina patens",0,1,2,0,41271,82542,12.5935717729324,21.295,42.59,12.8693434175952,18.42,36.84,0,0,0,25.4629151905276,39.715,79.43,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 1",1,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,4.00222438151586,26.75,53.5,3.62038671967512,15.59,31.18,0,0,0,7.62261110119098,42.34,84.68,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 1",1,"W",10,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,3.4,3.4,NA,6.84,6.84,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 1",1,"W",10,"Spartina patens",0,1,2,0,41271,82542,10.7055966671643,27.77,55.54,6.70337228564847,19,38,0,0,0,4.00222438151586,46.77,93.54,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 2",2,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,2.10717820793591,3.02,6.04,1.84554869889689,3.765,7.53,0,0,0,3.9527269068328,6.785,13.57,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 2",2,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,14.453262607453,37.2,74.4,2.22031529292576,47.57,95.14,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 2",2,"V",9,"Spartina patens",0,1,2,0,41271,82542,0.282842712474619,6.63,13.26,2.63043722601396,7.24,14.48,0,0,0,2.34759451353934,13.87,27.74,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 2",2,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,5.45886435076015,19.6,39.2,5.76999133448223,17.89,35.78,0,0,0,11.2288556852424,37.49,74.98,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 2",2,"V",10,"Spartina patens",0,1,2,0,41271,82542,9.30552524041497,11.2,22.4,5.91141269071954,14.93,29.86,0,0,0,15.2169379311345,26.13,52.26,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 2",2,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,3.21026478658692,11.26,22.52,4.97096067174143,10.665,21.33,0,0,0,8.18122545832835,21.925,43.85,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 2",2,"W",9,"Juncus roemerianus",0,1,2,0,39238,78476,11.2429978208661,14.95,29.9,36.3382174851767,28.855,57.71,NA,0,0,NA,10.16,10.16,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 2",2,"W",9,"Spartina patens",0,1,2,0,41271,82542,0.608111831820433,19.26,38.52,1.49906637611548,16.1,32.2,0,0,0,2.10717820793591,35.36,70.72,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 2",2,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,0.473761543394987,12.285,24.57,5.69928065636357,13.05,26.1,0,0,0,6.17304219975856,25.335,50.67,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 2",2,"W",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,5,5,NA,6.92,6.92,NA,0,0,NA,11.92,11.92,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 2",2,"W",10,"Spartina patens",0,1,2,0,41271,82542,1.47078210486802,16.38,32.76,4.80832611206852,20.76,41.52,0,0,0,3.3375440072005,37.14,74.28,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 3",3,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,3.01934595566656,8.355,16.71,2.60922402257836,4.665,9.33,0,0,0,0.410121933088198,13.02,26.04,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 3",3,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,2.47487373415292,7.47,14.94,6.31446355599587,5.375,10.75,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 3",3,"V",9,"Spartina patens",0,1,2,0,41271,82542,7.29734198184517,19.87,39.74,3.22440692221066,11.55,23.1,0,0,0,10.5217489040558,31.42,62.84,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 3",3,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,3.04763022691402,19.735,39.47,0.692964645562817,8.31,16.62,0,0,0,3.74059487247684,28.045,56.09,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 3",3,"V",10,"Salicornia sp.",NA,1,1,NA,20646,20646,NA,0.37,0.37,NA,0,0,NA,0,0,NA,0.37,0.37,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 3",3,"V",10,"Scirpus sp.",NA,1,1,NA,40225,40225,NA,0.56,0.56,NA,0,0,NA,0,0,NA,0.56,0.56,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 3",3,"V",10,"Spartina patens",0,1,2,0,41271,82542,1.25865007051206,34.65,69.3,5.14773736703807,18.74,37.48,0,0,0,6.40638743755012,53.39,106.78,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 3",3,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,7.53068721963673,13.625,27.25,5.85484414822461,19.74,39.48,0,0,0,13.3855313678613,33.365,66.73,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 3",3,"W",9,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,1.32,1.32,NA,3.4,3.4,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 3",3,"W",9,"Spartina patens",0,1,2,0,41271,82542,0.381837661840735,7.5,15,0.862670273047588,10.2,20.4,0,0,0,1.24450793488832,17.7,35.4,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 3",3,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,2.48901586977665,23.64,47.28,6.7175144212722,26.01,52.02,0,0,0,9.20653029104885,49.65,99.3,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 3",3,"W",10,"Scirpus sp.",NA,1,1,NA,40225,40225,NA,0.39,0.39,NA,0.36,0.36,NA,0,0,NA,0.75,0.75,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 3",3,"W",10,"Spartina patens",0,1,2,0,41271,82542,3.88908729652601,7.68,15.36,4.12243253431757,23.385,46.77,0,0,0,0.233345237791562,31.065,62.13,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,4.57498087427696,4.395,8.79,3.05470129472589,2.16,4.32,0,0,0,1.52027957955108,6.555,13.11,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,9.88535280098793,25.81,51.62,40.2060915782671,37.81,75.62,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"V",9,"Spartina alterniflora",0,1,2,0,41267,82534,2.07889393668845,4.07,8.14,9.05096679918781,7.14,14.28,0,0,0,11.1298607358763,11.21,22.42,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"V",9,"Spartina patens",0,1,2,0,41271,82542,3.16783837971573,4.93,9.86,2.79307178568686,1.975,3.95,0,0,0,5.9609101654026,6.905,13.81,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,5.13359523141434,15.55,31.1,0.601040764008565,4.035,8.07,0,0,0,5.7346359954229,19.585,39.17,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"V",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,3.05,3.05,NA,8.05,8.05,NA,0,0,NA,11.1,11.1,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"V",10,"Spartina patens",0,1,2,0,41271,82542,15.2876486092532,23.7,47.4,3.71938166904124,7.38,14.76,0,0,0,19.0070302782944,31.08,62.16,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,2.52437120883597,6.135,12.27,1.9869700551342,4.675,9.35,0,0,0,0.537401153701776,10.81,21.62,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"W",9,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,14.3,14.3,NA,13.66,13.66,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"W",9,"Spartina alterniflora",0,1,2,0,41267,82534,10.19647978471,17.5,35,9.56715474945399,12.935,25.87,0,0,0,19.763634534164,30.435,60.87,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"W",9,"Spartina patens",0,1,2,0,41271,82542,0.912167747730646,15.035,30.07,20.1525432638166,17.13,34.26,0,0,0,19.240375516086,32.165,64.33,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,4.78004184082106,14.25,28.5,3.51432070249714,9.975,19.95,0,0,0,8.2943625433182,24.225,48.45,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"W",10,"Salicornia sp.",NA,1,1,NA,20646,20646,NA,0.53,0.53,NA,0,0,NA,0,0,NA,0.53,0.53,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"W",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0,0,NA,1.51,1.51,NA,0,0,NA,1.51,1.51,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 4",4,"W",10,"Spartina patens",0,1,2,0,41271,82542,2.56679761570717,45.225,90.45,0.869741340859451,39.185,78.37,0,0,0,1.69705627484772,84.41,168.82,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 5",5,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,0.721248916810279,7.96,15.92,2.1708178182427,4.115,8.23,0,0,0,2.89206673505298,12.075,24.15,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 5",5,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,2.88499566724112,26.17,52.34,2.23445742854949,49.57,99.14,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 5",5,"V",9,"Spartina alterniflora",0,1,2,0,41267,82534,4.21435641587182,10.65,21.3,4.16485894118876,9.535,19.07,0,0,0,0.0494974746830585,20.185,40.37,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 5",5,"V",9,"Spartina patens",0,1,2,0,41271,82542,2.47487373415292,1.75,3.5,11.6319065505187,11.915,23.83,0,0,0,14.1067802846716,13.665,27.33,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 5",5,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,0.67175144212722,11.385,22.77,1.14551298552221,4.23,8.46,0,0,0,0.473761543394987,15.615,31.23,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 5",5,"V",10,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,1.03,1.03,NA,0,0,NA,0,0,NA,1.03,1.03,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 5",5,"V",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0.32,0.32,NA,0.7,0.7,NA,0,0,NA,1.02,1.02,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 5",5,"V",10,"Spartina patens",0,1,2,0,41271,82542,10.5429621074914,36.575,73.15,11.0803632611932,19.615,39.23,0,0,0,21.6233253686846,56.19,112.38,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 5",5,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,1.5556349186104,6.07,12.14,2.12839141137151,2.145,4.29,0,0,0,3.68402632998191,8.215,16.43,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 5",5,"W",9,"Spartina alterniflora",0,1,2,0,41267,82534,14.2906280477801,30.235,60.47,20.7747972312608,41.55,83.1,0,0,0,35.0654252790409,71.785,143.57,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 5",5,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,5.26087445202791,11.08,22.16,1.42128463018496,5.565,11.13,0,0,0,3.83958982184295,16.645,33.29,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 5",5,"W",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,9.22,9.22,NA,14.39,14.39,NA,0,0,NA,23.61,23.61,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 5",5,"W",10,"Spartina patens",0,1,2,0,41271,82542,6.33567675943147,21.28,42.56,15.7119126779651,29.92,59.84,0,0,0,9.37623591853362,51.2,102.4,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 6",6,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,2.05768073325285,8.425,16.85,1.15258405333407,4.245,8.49,0,0,0,0.905096679918782,12.67,25.34,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 6",6,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,35.8573848739698,30.685,61.37,57.7918372263765,41.865,83.73,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 6",6,"V",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0.19,0.19,NA,0.22,0.22,NA,0,0,NA,0.41,0.41,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 6",6,"V",9,"Spartina patens",0,1,2,0,41271,82542,3.84666088965482,11.16,22.32,1.30814754519511,14.235,28.47,0,0,0,2.53851334445971,25.395,50.79,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 6",6,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,3.06177236253775,20.625,41.25,0.445477272147525,5.045,10.09,0,0,0,3.50724963468527,25.67,51.34,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 6",6,"V",10,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,5.99,5.99,NA,0.93,0.93,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1998,"Upper Phillips Creek InundExp1, Plot 6",6,"V",10,"Spartina patens",0,1,2,0,41271,82542,4.5466966030295,26.825,53.65,3.23147799002252,15.635,31.27,0,0,0,7.77817459305202,42.46,84.92,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 6",6,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,3.18198051533946,21.23,42.46,0.96873629022557,16.335,32.67,0,0,0,4.15071680556503,37.565,75.13,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1998,"Upper Phillips Creek InundExp1, Plot 6",6,"W",9,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,6.87,6.87,NA,5.6,5.6,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
