"","source","Date","Replicate","Treatment","Biomass"
"249","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","5","Cenrich Namb M    ","257.6404545"
"250","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","5","Cenrich Namb M H2Oamb  ","340.6"
"251","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","5","Cenrich Namb M H2Oneg  ","332.85"
"252","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","5","Cenrich Namb S    ","208.276"
"253","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","5","Cenrich Nenrich M    ","171.0209524"
"254","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","5","Cenrich Nenrich M H2Oamb  ","363.2"
"255","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","5","Cenrich Nenrich M H2Oneg  ","176.705"
"256","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","5","Cenrich Nenrich S    ","356.5"
"257","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","6","Camb Namb M    ","243.7822727"
"258","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","6","Camb Namb M H2Oamb  ","208.8"
"259","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","6","Camb Namb M H2Oneg  ","323.25"
"260","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","6","Camb Namb S    ","257.3"
"261","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","6","Camb Nenrich M    ","279.5727273"
"262","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","6","Camb Nenrich M H2Oamb  ","686.9"
"263","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","6","Camb Nenrich M H2Oneg  ","526.25"
"264","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2009","6","Camb Nenrich S    ","222.42"
"265","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","1","Cenrich Namb M    ","259.6328571"
"266","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","1","Cenrich Namb M H2Oamb  ","456.62"
"267","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","1","Cenrich Namb M H2Oneg  ","431.75"
"268","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","1","Cenrich Namb S    ","247.632"
"269","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","1","Cenrich Nenrich M    ","288.0554545"
"270","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","1","Cenrich Nenrich M H2Oamb  ","400.055"
"271","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","1","Cenrich Nenrich M H2Oneg  ","614.55"
"272","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","1","Cenrich Nenrich S    ","485.502"
"273","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","2","Camb Namb M    ","241.835"
"274","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","2","Camb Namb M H2Oamb  ","529.5"
"275","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","2","Camb Namb M H2Oneg  ","381.95"
"276","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","2","Camb Namb S    ","354.092"
"277","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","2","Camb Nenrich M    ","357.4430435"
"278","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","2","Camb Nenrich M H2Oamb  ","872"
"279","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","2","Camb Nenrich M H2Oneg  ","332.5"
"280","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","2","Camb Nenrich S    ","301.2166667"
"281","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","3","Cenrich Namb M    ","338.6468182"
"282","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","3","Cenrich Namb M H2Oamb  ","359.55"
"283","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","3","Cenrich Namb M H2Oneg  ","650.7"
"284","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","3","Cenrich Namb S    ","193.168"
"285","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","3","Cenrich Nenrich M    ","365.1731818"
"286","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","3","Cenrich Nenrich M H2Oamb  ","306.205"
"287","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","3","Cenrich Nenrich M H2Oneg  ","552.65"
"288","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","3","Cenrich Nenrich S    ","506.118"
"289","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","4","Camb Namb M    ","297.4256522"
"290","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","4","Camb Namb M H2Oamb  ","765.3"
"291","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","4","Camb Namb M H2Oneg  ","493.75"
"292","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","4","Camb Namb S    ","311.1983333"
"293","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","4","Camb Nenrich M    ","312.618"
"294","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","4","Camb Nenrich M H2Oamb  ","555.02"
"295","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","4","Camb Nenrich M H2Oneg  ","142.1"
"296","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","4","Camb Nenrich S    ","380.982"
"297","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","5","Cenrich Namb M    ","237.9677273"
"298","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","5","Cenrich Namb M H2Oamb  ","351.82"
"299","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","5","Cenrich Namb M H2Oneg  ","293.47"
"300","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","5","Cenrich Namb S    ","403.94"
"301","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","5","Cenrich Nenrich M    ","263.8685714"
"302","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","5","Cenrich Nenrich M H2Oamb  ","209.41"
"303","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","5","Cenrich Nenrich M H2Oneg  ","551.5"
"304","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","5","Cenrich Nenrich S    ","327.456"
"305","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","6","Camb Namb M    ","282.3231818"
"306","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","6","Camb Namb M H2Oamb  ","263.935"
"307","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","6","Camb Namb M H2Oneg  ","349.195"
"308","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","6","Camb Namb S    ","344.3116667"
"309","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","6","Camb Nenrich M    ","374.85"
"310","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","6","Camb Nenrich M H2Oamb  ","279.25"
"311","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","6","Camb Nenrich M H2Oneg  ","519.6"
"312","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2010","6","Camb Nenrich S    ","261.838"
"313","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","1","Cenrich Namb M    ","209.227619"
"314","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","1","Cenrich Namb M H2Oamb  ","395.45"
"315","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","1","Cenrich Namb M H2Oneg  ","302.455"
"316","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","1","Cenrich Namb S    ","196.08"
"317","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","1","Cenrich Nenrich M    ","253.6904545"
"318","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","1","Cenrich Nenrich M H2Oamb  ","461.74"
"319","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","1","Cenrich Nenrich M H2Oneg  ","244.1"
"320","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","1","Cenrich Nenrich S    ","352.634"
"321","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","2","Camb Namb M    ","268.35"
"322","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","2","Camb Namb M H2Oamb  ","446.8333333"
"323","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","2","Camb Namb M H2Oneg  ","329.2"
"324","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","2","Camb Namb S    ","270.42"
"325","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","2","Camb Nenrich M    ","381.9508696"
"326","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","2","Camb Nenrich M H2Oamb  ","540.1"
"327","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","2","Camb Nenrich M H2Oneg  ","510.025"
"328","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","2","Camb Nenrich S    ","205.8666667"
"329","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","3","Cenrich Namb M    ","260.4640909"
"330","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","3","Cenrich Namb M H2Oamb  ","311.85"
"331","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","3","Cenrich Namb M H2Oneg  ","420.35"
"332","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","3","Cenrich Namb S    ","195.62"
"333","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","3","Cenrich Nenrich M    ","299.2990909"
"334","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","3","Cenrich Nenrich M H2Oamb  ","227.34"
"335","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","3","Cenrich Nenrich M H2Oneg  ","451.25"
"336","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","3","Cenrich Nenrich S    ","256.54"
"337","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","4","Camb Namb M    ","293.8508696"
"338","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","4","Camb Namb M H2Oamb  ","580.1"
"339","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","4","Camb Namb M H2Oneg  ","417.35"
"340","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","4","Camb Namb S    ","389.5183333"
"341","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","4","Camb Nenrich M    ","279.329"
"342","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","4","Camb Nenrich M H2Oamb  ","549.5333333"
"343","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","4","Camb Nenrich M H2Oneg  ","316.6"
"344","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","4","Camb Nenrich S    ","211.22"
"345","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","5","Cenrich Namb M    ","264.7495455"
"346","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","5","Cenrich Namb M H2Oamb  ","363.8"
"347","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","5","Cenrich Namb M H2Oneg  ","363.85"
"348","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","5","Cenrich Namb S    ","276.34"
"349","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","5","Cenrich Nenrich M    ","244.7404762"
"350","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","5","Cenrich Nenrich M H2Oamb  ","351.8"
"351","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","5","Cenrich Nenrich M H2Oneg  ","464.75"
"352","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","5","Cenrich Nenrich S    ","340.154"
"353","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","6","Camb Namb M    ","210.7"
"354","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","6","Camb Namb M H2Oamb  ","182"
"355","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","6","Camb Namb M H2Oneg  ","152.75"
"356","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","6","Camb Namb S    ","235.35"
"357","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","6","Camb Nenrich M    ","305.55"
"358","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","6","Camb Nenrich M H2Oamb  ","466.33"
"359","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","6","Camb Nenrich M H2Oneg  ","538.2"
"360","CDR_Biomass_1998-2021_gm2_processed.csv","6/1/2011","6","Camb Nenrich S    ","262.592"
"361","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","1","Cenrich Namb M    ","653.312"
"362","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","1","Cenrich Namb S    ","271.164"
"363","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","1","Cenrich Nenrich M    ","640.8915385"
"364","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","1","Cenrich Nenrich S    ","283.02"
"365","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","2","Camb Namb M    ","634.9908"
"366","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","2","Camb Namb S    ","107.894"
"367","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","2","Camb Nenrich M    ","599.1011538"
"368","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","2","Camb Nenrich S    ","148.4666667"
"369","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","3","Cenrich Namb M    ","631.4811538"
"370","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","3","Cenrich Namb S    ","229.28"
"371","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","3","Cenrich Nenrich M    ","656.1103846"
"372","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","3","Cenrich Nenrich S    ","189.16"
"373","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","4","Camb Namb M    ","556.9192308"
"374","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","4","Camb Namb S    ","161.3933333"
"375","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","4","Camb Nenrich M    ","589.5964"
"376","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","4","Camb Nenrich S    ","228.8"
"377","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","5","Cenrich Namb M    ","630.4084615"
"378","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","5","Cenrich Namb S    ","190.2"
"379","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","5","Cenrich Nenrich M    ","661.182"
"380","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","5","Cenrich Nenrich S    ","305.082"
"381","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","6","Camb Namb M    ","625.1596154"
"382","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","6","Camb Namb S    ","213.9833333"
"383","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","6","Camb Nenrich M    ","612.2342308"
"384","CDR_Biomass_1998-2021_gm2_processed.csv","6/16/2003","6","Camb Nenrich S    ","188.24"
"385","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","1","Cenrich Namb M    ","750.5556"
"386","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","1","Cenrich Namb S    ","397.59"
"387","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","1","Cenrich Nenrich M    ","421.8992"
"388","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","1","Cenrich Nenrich S    ","424.012"
"389","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","2","Camb Namb M    ","709.2476"
"390","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","2","Camb Namb S    ","156.92"
"391","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","2","Camb Nenrich M    ","781.1496154"
"392","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","2","Camb Nenrich S    ","344.875"
"393","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","3","Cenrich Namb M    ","674.0665385"
"394","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","3","Cenrich Namb S    ","335.94"
"395","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","3","Cenrich Nenrich M    ","763.4273077"
"396","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","3","Cenrich Nenrich S    ","425.818"
"397","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","4","Camb Namb M    ","323.8161538"
"398","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","4","Camb Namb S    ","285.89"
"399","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","4","Camb Nenrich M    ","743.1552"
"400","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","4","Camb Nenrich S    ","382.032"
"401","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","5","Cenrich Namb M    ","778.8161538"
"402","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","5","Cenrich Namb S    ","252.72"
"403","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","5","Cenrich Nenrich M    ","445.5504"
"404","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","5","Cenrich Nenrich S    ","347.414"
"405","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","6","Camb Namb M    ","727.3096154"
"406","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","6","Camb Namb S    ","282.245"
"407","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","6","Camb Nenrich M    ","790.8538462"
"408","CDR_Biomass_1998-2021_gm2_processed.csv","6/18/2001","6","Camb Nenrich S    ","358.486"
"409","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","1","Cenrich Namb M    ","990.4508"
"410","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","1","Cenrich Namb S    ","87.546"
"411","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","1","Cenrich Nenrich M    ","1018.931154"
"412","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","1","Cenrich Nenrich S    ","224.568"
"413","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","2","Camb Namb M    ","539.6044"
"414","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","2","Camb Namb S    ","161.754"
"415","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","2","Camb Nenrich M    ","977.9561538"
"416","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","2","Camb Nenrich S    ","135.8633333"
"417","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","3","Cenrich Namb M    ","928.85"
"418","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","3","Cenrich Namb S    ","96.494"
"419","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","3","Cenrich Nenrich M    ","588.5623077"
"420","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","3","Cenrich Nenrich S    ","161.392"
"421","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","4","Camb Namb M    ","923.5038462"
"422","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","4","Camb Namb S    ","122.6566667"
"423","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","4","Camb Nenrich M    ","556.192"
"424","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","4","Camb Nenrich S    ","131.68"
"425","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","5","Cenrich Namb M    ","595.4284615"
"426","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","5","Cenrich Namb S    ","154.334"
"427","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","5","Cenrich Nenrich M    ","635.0768"
"428","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","5","Cenrich Nenrich S    ","209.72"
"429","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","6","Camb Namb M    ","618.1065385"
"430","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","6","Camb Namb S    ","136.24"
"431","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","6","Camb Nenrich M    ","639.8457692"
"432","CDR_Biomass_1998-2021_gm2_processed.csv","6/19/2000","6","Camb Nenrich S    ","325.478"
"433","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","1","Cenrich Namb M    ","395.4752"
"434","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","1","Cenrich Namb S    ","603.834"
"435","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","1","Cenrich Nenrich M    ","476.0019231"
"436","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","1","Cenrich Nenrich S    ","449.98"
"437","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","2","Camb Namb M    ","396.6976"
"438","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","2","Camb Namb S    ","394.32"
"439","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","2","Camb Nenrich M    ","444.956"
"440","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","2","Camb Nenrich S    ","549.2033333"
"441","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","3","Cenrich Namb M    ","456.5069231"
"442","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","3","Cenrich Namb S    ","573.808"
"443","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","3","Cenrich Nenrich M    ","485.8073077"
"444","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","3","Cenrich Nenrich S    ","489.978"
"445","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","4","Camb Namb M    ","414.5353846"
"446","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","4","Camb Namb S    ","640.8183333"
"447","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","4","Camb Nenrich M    ","469.0864"
"448","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","4","Camb Nenrich S    ","662.498"
"449","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","5","Cenrich Namb M    ","359.1769231"
"450","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","5","Cenrich Namb S    ","530.942"
"451","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","5","Cenrich Nenrich M    ","456.542"
"452","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","5","Cenrich Nenrich S    ","672.384"
"453","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","6","Camb Namb M    ","464.2042308"
"454","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","6","Camb Namb S    ","382.1233333"
"455","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","6","Camb Nenrich M    ","437.8603846"
"456","CDR_Biomass_1998-2021_gm2_processed.csv","6/22/1998","6","Camb Nenrich S    ","555.346"
"457","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/1999","1","Cenrich Namb M    ","501.4824"
"458","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/1999","1","Cenrich Namb S    ","616.618"
"459","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/1999","1","Cenrich Nenrich M    ","707.4380769"
"460","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/1999","1","Cenrich Nenrich S    ","662.712"
"461","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/1999","2","Camb Namb M    ","506.6676"
"462","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/1999","2","Camb Namb S    ","365.24"
"463","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/1999","2","Camb Nenrich M    ","697.8232"
"464","CDR_Biomass_1998-2021_gm2_processed.csv","8/1/1999","2","Camb Nenrich S    ","629.915"
